action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,3.872732159471721,1,1,false,false,0,false,0,false
[producing],2,7.099924544274697,2,2,false,false,0,false,0,false
[con_ready2],3,38.020913211820954,2,2,false,true,0,false,0,true
[consuming2],4,39.4465527650289,2,1,false,false,0,false,1,false
[con_ready1],5,47.81585711336838,2,1,true,false,0,true,1,false
[consuming1],6,48.73172505387939,2,0,false,false,1,false,1,false
[producing],7,60.844418253151055,3,1,false,false,1,false,1,false
[con_ready1],8,68.46139426141943,3,1,true,false,1,true,1,false
[consuming1],9,68.67598336918218,3,0,false,false,2,false,1,false
[producing],10,88.34471860807228,4,1,false,false,2,false,1,false
[con_ready1],11,93.39581296476143,4,1,true,false,2,true,1,false
[consuming1],12,94.0680318016676,4,0,false,false,3,false,1,false
[producing],13,156.0945528878131,5,1,false,false,3,false,1,false
[con_ready1],14,158.17304678004626,5,1,true,false,3,true,1,false
[consuming1],15,158.69782866163726,5,0,false,false,4,false,1,false
[producing],16,176.3320794020887,6,1,false,false,4,false,1,false
[con_ready2],17,180.0776390288275,6,1,false,true,4,false,1,true
[consuming2],18,181.1577776523193,6,0,false,false,4,false,2,false
[producing],19,207.79916457348307,7,1,false,false,4,false,2,false
[con_ready1],20,210.7745676300951,7,1,true,false,4,true,2,false
[consuming1],21,211.06264439297763,7,0,false,false,5,false,2,false
[producing],22,261.4914951241677,8,1,false,false,5,false,2,false
[producing],23,265.81865739096247,9,2,false,false,5,false,2,false
[con_ready1],24,272.36860503257253,9,2,true,false,5,true,2,false
[consuming1],25,274.13662623601874,9,1,false,false,6,false,2,false
[producing],26,292.00831543683745,10,2,false,false,6,false,2,false
[con_ready2],27,293.53401538578885,10,2,false,true,6,false,2,true
[consuming2],28,295.31469162230377,10,1,false,false,6,false,3,false
[producing],29,302.08268672382485,11,2,false,false,6,false,3,false
[con_ready2],30,308.98374174832367,11,2,false,true,6,false,3,true
[consuming2],31,309.49514477465925,11,1,false,false,6,false,4,false
[con_ready1],32,349.62005841748487,11,1,true,false,6,true,4,false
[consuming1],33,350.8353677074772,11,0,false,false,7,false,4,false
[producing],34,363.907155272491,12,1,false,false,7,false,4,false
[con_ready2],35,368.5492034116068,12,1,false,true,7,false,4,true
[consuming2],36,370.2976259231816,12,0,false,false,7,false,5,false
[producing],37,375.77672784193163,13,1,false,false,7,false,5,false
[con_ready2],38,380.38931219299525,13,1,false,true,7,false,5,true
[consuming2],39,381.129228422192,13,0,false,false,7,false,6,false
[producing],40,429.8671817079459,14,1,false,false,7,false,6,false
[con_ready1],41,467.4839221526585,14,1,true,false,7,true,6,false
[consuming1],42,467.78593977510087,14,0,false,false,8,false,6,false
[producing],43,468.0558958857252,15,1,false,false,8,false,6,false
[con_ready2],44,471.3242606927404,15,1,false,true,8,false,6,true
[consuming2],45,471.9616411724016,15,0,false,false,8,false,7,false
[producing],46,548.4657519745358,16,1,false,false,8,false,7,false
[con_ready2],47,555.9370786963002,16,1,false,true,8,false,7,true
[consuming2],48,557.2686145615553,16,0,false,false,8,false,8,false
[producing],49,609.4941451289925,17,1,false,false,8,false,8,false
[producing],50,615.9534087936494,18,2,false,false,8,false,8,false
[con_ready1],51,625.1642006512393,18,2,true,false,8,true,8,false
[consuming1],52,625.6776955121352,18,1,false,false,9,false,8,false
[con_ready1],53,626.4590800909109,18,1,true,false,9,true,8,false
[consuming1],54,627.3566460640337,18,0,false,false,10,false,8,false
[producing],55,630.9116302019032,19,1,false,false,10,false,8,false
[con_ready1],56,647.1407384573383,19,1,true,false,10,true,8,false
[consuming1],57,647.4054843552012,19,0,false,false,11,false,8,false
[producing],58,696.9119149093511,20,1,false,false,11,false,8,false
[con_ready2],59,702.4714317810226,20,1,false,true,11,false,8,true
[consuming2],60,702.8282413820506,20,0,false,false,11,false,9,false
