action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,21.37007925362911,1,1,false,false,0,false,0,false
[con_ready2],2,25.264015011274708,1,1,false,true,0,false,0,true
[consuming2],3,25.583119957948124,1,0,false,false,0,false,1,false
[producing],4,27.39235002350018,2,1,false,false,0,false,1,false
[producing],5,30.395473918460887,3,2,false,false,0,false,1,false
[con_ready1],6,45.81848846503447,3,2,true,false,0,true,1,false
[consuming1],7,47.05103484027517,3,1,false,false,1,false,1,false
[con_ready2],8,70.80732818483469,3,1,false,true,1,false,1,true
[consuming2],9,76.21107865240313,3,0,false,false,1,false,2,false
[producing],10,96.22782033286505,4,1,false,false,1,false,2,false
[producing],11,101.75211607926558,5,2,false,false,1,false,2,false
[con_ready2],12,108.41638366144655,5,2,false,true,1,false,2,true
[consuming2],13,109.52542529436838,5,1,false,false,1,false,3,false
[con_ready1],14,109.63672268870752,5,1,true,false,1,true,3,false
[consuming1],15,109.6503187287504,5,0,false,false,2,false,3,false
[producing],16,112.09025903475923,6,1,false,false,2,false,3,false
[con_ready2],17,128.20117911598368,6,1,false,true,2,false,3,true
[consuming2],18,128.23480452941772,6,0,false,false,2,false,4,false
[producing],19,169.4245576908181,7,1,false,false,2,false,4,false
[con_ready1],20,171.22673539381168,7,1,true,false,2,true,4,false
[consuming1],21,171.93227650231444,7,0,false,false,3,false,4,false
[producing],22,185.20883059116997,8,1,false,false,3,false,4,false
[con_ready2],23,188.3715262922755,8,1,false,true,3,false,4,true
[consuming2],24,189.84486467529808,8,0,false,false,3,false,5,false
[producing],25,222.85636100104298,9,1,false,false,3,false,5,false
[con_ready1],26,232.3135798270945,9,1,true,false,3,true,5,false
[consuming1],27,232.52949587389085,9,0,false,false,4,false,5,false
[producing],28,232.99293987802187,10,1,false,false,4,false,5,false
[con_ready2],29,233.2360371380719,10,1,false,true,4,false,5,true
[consuming2],30,235.03688399302024,10,0,false,false,4,false,6,false
[producing],31,242.56241682969255,11,1,false,false,4,false,6,false
[producing],32,248.43572430212689,12,2,false,false,4,false,6,false
[con_ready2],33,279.95984165570667,12,2,false,true,4,false,6,true
[consuming2],34,284.8126925055339,12,1,false,false,4,false,7,false
[producing],35,291.9581994956387,13,2,false,false,4,false,7,false
[producing],36,301.57429951177767,14,3,false,false,4,false,7,false
[con_ready1],37,308.7700302072378,14,3,true,false,4,true,7,false
[consuming1],38,311.4494986823478,14,2,false,false,5,false,7,false
[con_ready1],39,330.06364643599204,14,2,true,false,5,true,7,false
[consuming1],40,330.60507224704224,14,1,false,false,6,false,7,false
[con_ready1],41,351.70998657759765,14,1,true,false,6,true,7,false
[consuming1],42,353.22034534482424,14,0,false,false,7,false,7,false
[producing],43,379.5205690447113,15,1,false,false,7,false,7,false
[con_ready1],44,384.6496378503494,15,1,true,false,7,true,7,false
[consuming1],45,385.4824439989666,15,0,false,false,8,false,7,false
[producing],46,443.43756313753346,16,1,false,false,8,false,7,false
[con_ready2],47,452.0822083171185,16,1,false,true,8,false,7,true
[consuming2],48,453.69533863332776,16,0,false,false,8,false,8,false
[producing],49,457.777953523453,17,1,false,false,8,false,8,false
[producing],50,460.19229682821975,18,2,false,false,8,false,8,false
[producing],51,486.94950968229176,19,3,false,false,8,false,8,false
[con_ready2],52,493.0176366909028,19,3,false,true,8,false,8,true
[consuming2],53,494.1078760454112,19,2,false,false,8,false,9,false
[con_ready1],54,507.04060309234353,19,2,true,false,8,true,9,false
[consuming1],55,507.5167791964956,19,1,false,false,9,false,9,false
[con_ready1],56,508.3400295944399,19,1,true,false,9,true,9,false
[consuming1],57,508.5186285985342,19,0,false,false,10,false,9,false
[producing],58,542.0654435841217,20,1,false,false,10,false,9,false
[con_ready2],59,546.0590622601029,20,1,false,true,10,false,9,true
[consuming2],60,546.8998753986282,20,0,false,false,10,false,10,false
