action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3,f,b2,serving11,serving12,serving13,c11,getting11,c12,getting12,c13,getting13
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],1,6.970969990785672,1,0,0,1,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],2,11.521326975612741,2,0,0,2,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],3,23.01230108739258,2,0,0,2,false,true,false,0,false,0,true,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],4,24.82855643863719,2,0,0,1,false,false,false,0,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],5,25.790296531855667,2,0,0,2,false,false,false,0,true,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],6,33.31192315679742,2,1,0,3,false,false,false,0,true,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],7,41.309548892748765,2,1,0,3,false,false,true,0,true,1,false,0,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],8,42.47881829704924,2,1,0,2,false,false,false,0,true,1,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],9,43.476321897769765,2,1,0,2,false,true,false,0,true,1,true,1,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],10,43.91104994323867,2,1,0,1,false,false,false,0,true,2,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],11,43.9675121199797,2,1,1,2,false,false,false,0,true,2,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],12,47.42334492918516,2,1,2,3,false,false,false,0,true,2,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],13,51.47087785496038,2,1,3,3,true,false,false,0,true,2,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],14,54.032309645138724,2,1,3,2,false,false,false,1,false,2,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],15,55.46572984522133,2,1,3,3,false,false,false,1,true,2,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],16,56.2126004191688,2,1,4,4,false,false,false,1,true,2,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],17,58.033583851961545,2,1,4,4,false,false,true,1,true,2,false,1,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],18,58.29834834866711,2,1,4,3,false,false,false,1,true,2,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],19,65.75466529346558,2,1,4,3,false,false,true,1,true,2,false,2,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],20,66.78105043203958,2,1,4,2,false,false,false,1,true,2,false,3,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],21,75.87707693817916,2,1,4,2,false,false,true,1,true,2,false,3,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],22,79.09516756983413,2,1,4,1,false,false,false,1,true,2,false,4,false,0,0,false,false,false,0,false,0,false,0,false
[producing],23,82.63270781058446,3,1,4,2,false,false,false,1,true,2,false,4,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],24,83.18664350908122,3,2,4,3,false,false,false,1,true,2,false,4,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],25,84.49729990806266,3,2,5,4,false,false,false,1,true,2,false,4,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],26,88.12739196440093,3,2,6,5,false,false,false,1,true,2,false,4,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],27,89.20855684341413,3,2,6,5,false,false,true,1,true,2,false,4,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],28,90.93199966995444,3,2,6,4,false,false,false,1,true,2,false,5,false,0,0,false,false,false,0,false,0,false,0,false
[forwarding],29,92.39685967214594,3,2,6,4,false,false,false,1,true,2,false,5,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready2],30,93.18345644412712,3,2,6,4,false,true,false,1,true,2,true,5,false,1,1,false,false,false,0,false,0,false,0,false
[consuming2],31,93.83135243788203,3,2,6,3,false,false,false,1,true,3,false,5,false,1,1,false,false,false,0,false,0,false,0,false
[producing3],32,101.94701450976136,3,2,7,4,false,false,false,1,true,3,false,5,false,1,1,false,false,false,0,false,0,false,0,false
[producing3],33,112.17696492639392,3,2,8,5,false,false,false,1,true,3,false,5,false,1,1,false,false,false,0,false,0,false,0,false
[forwarding],34,114.64344749590788,3,2,8,5,false,false,false,1,true,3,false,5,false,2,2,false,false,false,0,false,0,false,0,false
[con_ready2],35,114.78823390915304,3,2,8,5,false,true,false,1,true,3,true,5,false,2,2,false,false,false,0,false,0,false,0,false
[consuming2],36,117.2183504650535,3,2,8,4,false,false,false,1,true,4,false,5,false,2,2,false,false,false,0,false,0,false,0,false
[forwarding],37,117.51593516508893,3,2,8,4,false,false,false,1,true,4,false,5,false,3,3,false,false,false,0,false,0,false,0,false
[con_ready12],38,123.02268919174612,3,2,8,4,false,false,false,1,true,4,false,5,false,3,3,false,true,false,0,false,0,true,0,false
[consuming12],39,124.10120724179035,3,2,8,4,false,false,false,1,true,4,false,5,false,3,2,false,false,false,0,false,1,false,0,false
[producing3],40,126.20119807089213,3,2,9,4,true,false,false,1,true,4,false,5,false,3,2,false,false,false,0,false,1,false,0,false
[consuming1],41,126.50689314806391,3,2,9,3,false,false,false,2,false,4,false,5,false,3,2,false,false,false,0,false,1,false,0,false
[con_ready13],42,130.81125751247887,3,2,9,3,false,false,false,2,false,4,false,5,false,3,2,false,false,true,0,false,1,false,0,true
[consuming13],43,130.86611602645408,3,2,9,3,false,false,false,2,false,4,false,5,false,3,1,false,false,false,0,false,1,false,1,false
[con_ready2],44,131.96109239472736,3,2,9,3,false,true,false,2,false,4,true,5,false,3,1,false,false,false,0,false,1,false,1,false
[consuming2],45,135.76165937133302,3,2,9,2,false,false,false,2,false,5,false,5,false,3,1,false,false,false,0,false,1,false,1,false
[producing2],46,144.25574860418027,3,3,9,3,false,false,false,2,false,5,false,5,false,3,1,false,false,false,0,false,1,false,1,false
[con_ready1],47,149.00929032087694,3,3,9,4,false,false,false,2,true,5,false,5,false,3,1,false,false,false,0,false,1,false,1,false
[producing2],48,155.393199592646,3,4,9,5,false,false,false,2,true,5,false,5,false,3,1,false,false,false,0,false,1,false,1,false
[producing],49,155.62171483739198,4,4,9,6,false,false,false,2,true,5,false,5,false,3,1,false,false,false,0,false,1,false,1,false
[con_ready3],50,159.0128674220968,4,4,9,6,false,false,true,2,true,5,false,5,true,3,1,false,false,false,0,false,1,false,1,false
[consuming3],51,160.80933185110004,4,4,9,5,false,false,false,2,true,5,false,6,false,3,1,false,false,false,0,false,1,false,1,false
[producing3],52,162.35225856731273,4,4,10,6,false,false,false,2,true,5,false,6,false,3,1,false,false,false,0,false,1,false,1,false
[con_ready12],53,184.7996190386462,4,4,10,6,false,false,false,2,true,5,false,6,false,3,1,false,true,false,0,false,1,true,1,false
