action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3,f,b2,serving11,serving12,serving13,c11,getting11,c12,getting12,c13,getting13
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],1,39.91834831248912,1,0,0,1,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],2,40.381663761384736,1,0,0,1,false,false,true,0,false,0,false,0,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],3,42.048969031716936,1,0,0,0,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing],4,48.81712945009657,2,0,0,1,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing],5,53.1204447489987,3,0,0,2,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[forwarding],6,60.184208232725396,3,0,0,2,false,false,false,0,false,0,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready3],7,65.86350831395802,3,0,0,2,false,false,true,0,false,0,false,1,true,1,1,false,false,false,0,false,0,false,0,false
[consuming3],8,67.54972115215308,3,0,0,1,false,false,false,0,false,0,false,2,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready12],9,67.8183906297711,3,0,0,1,false,false,false,0,false,0,false,2,false,1,1,false,true,false,0,false,0,true,0,false
[con_ready3],10,68.33609526514296,3,0,0,1,false,false,true,0,false,0,false,2,true,1,1,false,true,false,0,false,0,true,0,false
[consuming3],11,68.63937134003463,3,0,0,0,false,false,false,0,false,0,false,3,false,1,1,false,true,false,0,false,0,true,0,false
[consuming12],12,70.72937486868346,3,0,0,0,false,false,false,0,false,0,false,3,false,1,0,false,false,false,0,false,1,false,0,false
[forwarding],13,117.76923860225352,3,0,0,0,false,false,false,0,false,0,false,3,false,2,1,false,false,false,0,false,1,false,0,false
[con_ready13],14,123.13857207242202,3,0,0,0,false,false,false,0,false,0,false,3,false,2,1,false,false,true,0,false,1,false,0,true
[consuming13],15,123.31508260818637,3,0,0,0,false,false,false,0,false,0,false,3,false,2,0,false,false,false,0,false,1,false,1,false
[producing],16,130.77362893375994,4,0,0,1,false,false,false,0,false,0,false,3,false,2,0,false,false,false,0,false,1,false,1,false
[forwarding],17,132.80846278184504,4,0,0,1,false,false,false,0,false,0,false,3,false,3,1,false,false,false,0,false,1,false,1,false
[con_ready2],18,135.52936816125097,4,0,0,1,false,true,false,0,false,0,true,3,false,3,1,false,false,false,0,false,1,false,1,false
[consuming2],19,135.65127715754167,4,0,0,0,false,false,false,0,false,1,false,3,false,3,1,false,false,false,0,false,1,false,1,false
[producing],20,147.16743784624958,5,0,0,1,false,false,false,0,false,1,false,3,false,3,1,false,false,false,0,false,1,false,1,false
[producing],21,156.66706511358737,6,0,0,2,false,false,false,0,false,1,false,3,false,3,1,false,false,false,0,false,1,false,1,false
[producing3],22,162.33393782857786,6,0,1,2,true,false,false,0,false,1,false,3,false,3,1,false,false,false,0,false,1,false,1,false
[con_ready13],23,197.6623331868878,6,0,1,2,true,false,false,0,false,1,false,3,false,3,1,false,false,true,0,false,1,false,1,true
[consuming13],24,198.16292625488182,6,0,1,2,true,false,false,0,false,1,false,3,false,3,0,false,false,false,0,false,1,false,2,false
