action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing],1,5.408968833607565,1,0,1,false,false,0,false,0,false
[con_ready2],2,5.840660358496099,1,0,1,false,true,0,false,0,true
[consuming2],3,8.20704779600019,1,0,0,false,false,0,false,1,false
[producing2],4,12.236200338488407,1,1,1,false,false,0,false,1,false
[con_ready2],5,55.15326390790891,1,1,1,false,true,0,false,1,true
[consuming2],6,57.46162639002891,1,1,0,false,false,0,false,2,false
[producing],7,63.527844600485594,2,1,1,false,false,0,false,2,false
[con_ready1],8,66.0012287256463,2,1,1,true,false,0,true,2,false
[consuming1],9,67.36573803437578,2,1,0,false,false,1,false,2,false
[producing],10,76.68933335737003,3,1,1,false,false,1,false,2,false
[con_ready2],11,91.24497070656543,3,1,1,false,true,1,false,2,true
[consuming2],12,96.1923753435719,3,1,0,false,false,1,false,3,false
[producing],13,97.14559620635407,4,1,1,false,false,1,false,3,false
[con_ready1],14,97.71480747861226,4,1,1,true,false,1,true,3,false
[consuming1],15,101.6848978232857,4,1,0,false,false,2,false,3,false
[producing2],16,110.55625305814766,4,2,1,false,false,2,false,3,false
[con_ready2],17,121.31891861859171,4,2,1,false,true,2,false,3,true
[consuming2],18,122.41592462536175,4,2,0,false,false,2,false,4,false
[producing],19,123.43658597732109,5,2,1,false,false,2,false,4,false
[producing],20,132.17202841980009,6,2,2,false,false,2,false,4,false
[con_ready1],21,152.17217197217926,6,2,2,true,false,2,true,4,false
[consuming1],22,155.15641610786463,6,2,1,false,false,3,false,4,false
[producing],23,167.74367457236943,7,2,2,false,false,3,false,4,false
[producing],24,169.24228340875743,8,2,3,false,false,3,false,4,false
[con_ready2],25,173.02646156764618,8,2,3,false,true,3,false,4,true
[consuming2],26,174.16448472161244,8,2,2,false,false,3,false,5,false
[producing],27,178.80684788870587,9,2,3,false,false,3,false,5,false
[producing],28,184.307591067757,10,2,4,false,false,3,false,5,false
[con_ready1],29,187.65896539016944,10,2,4,true,false,3,true,5,false
[consuming1],30,187.77318214348736,10,2,3,false,false,4,false,5,false
[con_ready1],31,204.5316066866405,10,2,3,true,false,4,true,5,false
[consuming1],32,204.7682297348743,10,2,2,false,false,5,false,5,false
[con_ready2],33,206.32612025821226,10,2,2,false,true,5,false,5,true
[consuming2],34,207.07206961337565,10,2,1,false,false,5,false,6,false
[con_ready1],35,207.7199911392408,10,2,1,true,false,5,true,6,false
[consuming1],36,208.15032788494864,10,2,0,false,false,6,false,6,false
[producing2],37,225.53453584222814,10,3,1,false,false,6,false,6,false
[con_ready1],38,233.36425136031562,10,3,1,true,false,6,true,6,false
[consuming1],39,233.75602825653067,10,3,0,false,false,7,false,6,false
[producing2],40,233.8447923712578,10,4,1,false,false,7,false,6,false
[con_ready1],41,238.39957058617838,10,4,1,true,false,7,true,6,false
[consuming1],42,238.6900516911078,10,4,0,false,false,8,false,6,false
[producing2],43,281.22731466296227,10,5,1,false,false,8,false,6,false
[producing2],44,293.45012584182456,10,6,2,false,false,8,false,6,false
[con_ready1],45,311.14471197555446,10,6,2,true,false,8,true,6,false
[consuming1],46,312.8962171660649,10,6,1,false,false,9,false,6,false
[con_ready1],47,320.2825961742129,10,6,1,true,false,9,true,6,false
[consuming1],48,320.7059085594573,10,6,0,false,false,10,false,6,false
[producing2],49,402.3227631437519,10,7,1,false,false,10,false,6,false
[producing2],50,413.29965908533137,10,8,2,false,false,10,false,6,false
[producing2],51,417.50355849550147,10,9,3,false,false,10,false,6,false
[con_ready2],52,421.7383851523029,10,9,3,false,true,10,false,6,true
[consuming2],53,422.43630688632953,10,9,2,false,false,10,false,7,false
[producing2],54,438.83842340560534,10,10,3,false,false,10,false,7,false
[con_ready2],55,483.7694631130544,10,10,3,false,true,10,false,7,true
[consuming2],56,489.18914493554405,10,10,2,false,false,10,false,8,false
[con_ready2],57,509.0484250914257,10,10,2,false,true,10,false,8,true
[consuming2],58,509.60870893006864,10,10,1,false,false,10,false,9,false
[con_ready2],59,516.0055162968561,10,10,1,false,true,10,false,9,true
[consuming2],60,516.2958654457551,10,10,0,false,false,10,false,10,false
