action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,14.432746335687236,0,1,1,false,false,0,false,0,false
[con_ready1],2,14.629496121488652,0,1,1,true,false,0,true,0,false
[consuming1],3,15.475056341680492,0,1,0,false,false,1,false,0,false
[producing2],4,31.356293659529896,0,2,1,false,false,1,false,0,false
[producing2],5,38.162820546943,0,3,2,false,false,1,false,0,false
[con_ready1],6,41.41104793400851,0,3,2,true,false,1,true,0,false
[consuming1],7,41.7276683856658,0,3,1,false,false,2,false,0,false
[producing2],8,43.601917014383645,0,4,2,false,false,2,false,0,false
[con_ready1],9,46.80511981544331,0,4,2,true,false,2,true,0,false
[consuming1],10,48.30635820388308,0,4,1,false,false,3,false,0,false
[con_ready1],11,49.70569441464333,0,4,1,true,false,3,true,0,false
[consuming1],12,49.87449637872011,0,4,0,false,false,4,false,0,false
[producing],13,52.162263718920094,1,4,1,false,false,4,false,0,false
[con_ready1],14,53.45871703919189,1,4,1,true,false,4,true,0,false
[consuming1],15,55.7469804028441,1,4,0,false,false,5,false,0,false
[producing],16,61.967004741627534,2,4,1,false,false,5,false,0,false
[con_ready1],17,64.33308598466165,2,4,1,true,false,5,true,0,false
[consuming1],18,65.72508379493561,2,4,0,false,false,6,false,0,false
[producing2],19,76.67829679472487,2,5,1,false,false,6,false,0,false
[producing2],20,78.33874885298806,2,6,2,false,false,6,false,0,false
[producing2],21,79.22275033430924,2,7,3,false,false,6,false,0,false
[con_ready1],22,83.55162680681632,2,7,3,true,false,6,true,0,false
[consuming1],23,87.59622945616313,2,7,2,false,false,7,false,0,false
[producing],24,91.06647393314785,3,7,3,false,false,7,false,0,false
[con_ready2],25,99.4339295663272,3,7,3,false,true,7,false,0,true
[consuming2],26,99.8969407426747,3,7,2,false,false,7,false,1,false
[producing2],27,110.92029980106483,3,8,3,false,false,7,false,1,false
[con_ready2],28,111.57588988733494,3,8,3,false,true,7,false,1,true
[consuming2],29,111.83391723747569,3,8,2,false,false,7,false,2,false
[con_ready1],30,117.84141636955484,3,8,2,true,false,7,true,2,false
[consuming1],31,119.08300849945161,3,8,1,false,false,8,false,2,false
[con_ready1],32,120.43538622216434,3,8,1,true,false,8,true,2,false
[consuming1],33,121.17236013063669,3,8,0,false,false,9,false,2,false
[producing],34,122.5946771162859,4,8,1,false,false,9,false,2,false
[producing],35,130.56064806229452,5,8,2,false,false,9,false,2,false
[con_ready2],36,132.9205155845247,5,8,2,false,true,9,false,2,true
[consuming2],37,138.2508862005066,5,8,1,false,false,9,false,3,false
[producing],38,158.1359877901733,6,8,2,false,false,9,false,3,false
[con_ready1],39,159.2129371595686,6,8,2,true,false,9,true,3,false
[consuming1],40,162.5318326935325,6,8,1,false,false,10,false,3,false
[producing],41,166.9968276131708,7,8,2,false,false,10,false,3,false
[producing],42,172.56046947792885,8,8,3,false,false,10,false,3,false
[con_ready2],43,177.01879524080903,8,8,3,false,true,10,false,3,true
[consuming2],44,177.26819251321987,8,8,2,false,false,10,false,4,false
[producing],45,184.1199995754799,9,8,3,false,false,10,false,4,false
[producing],46,185.1671511418563,10,8,4,false,false,10,false,4,false
[con_ready2],47,196.13729560958456,10,8,4,false,true,10,false,4,true
[consuming2],48,196.19405782323534,10,8,3,false,false,10,false,5,false
[con_ready2],49,197.1753330502259,10,8,3,false,true,10,false,5,true
[consuming2],50,198.60676267877898,10,8,2,false,false,10,false,6,false
[con_ready2],51,203.57063834058278,10,8,2,false,true,10,false,6,true
[consuming2],52,206.36619165206184,10,8,1,false,false,10,false,7,false
[producing2],53,209.933488143311,10,9,2,false,false,10,false,7,false
[con_ready2],54,225.24597720445513,10,9,2,false,true,10,false,7,true
[consuming2],55,225.61350932765916,10,9,1,false,false,10,false,8,false
[producing2],56,245.64475531059423,10,10,2,false,false,10,false,8,false
[con_ready2],57,262.85977951285025,10,10,2,false,true,10,false,8,true
[consuming2],58,263.8238201267084,10,10,1,false,false,10,false,9,false
[con_ready2],59,274.56934847161176,10,10,1,false,true,10,false,9,true
[consuming2],60,275.1551406581493,10,10,0,false,false,10,false,10,false
