action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,8.657096519542707,1,1,false,false,false,0,false,0,false,0,false
[con_ready3],2,13.877601895864967,1,1,false,false,true,0,false,0,false,0,true
[consuming3],3,14.887639818028635,1,0,false,false,false,0,false,0,false,1,false
[producing],4,59.74854835682366,2,1,false,false,false,0,false,0,false,1,false
[con_ready1],5,60.261636424293826,2,2,false,false,false,0,true,0,false,1,false
[producing],6,76.17226635176593,3,2,true,false,false,0,true,0,false,1,false
[consuming1],7,77.49335797042934,3,1,false,false,false,1,false,0,false,1,false
[con_ready3],8,97.74468242830929,3,1,false,false,true,1,false,0,false,1,true
[consuming3],9,98.53215454672466,3,0,false,false,false,1,false,0,false,2,false
[producing],10,162.78699145644805,4,1,false,false,false,1,false,0,false,2,false
[con_ready3],11,169.13023684103666,4,1,false,false,true,1,false,0,false,2,true
[consuming3],12,172.21893984338357,4,0,false,false,false,1,false,0,false,3,false
[producing],13,212.8937155257911,5,1,false,false,false,1,false,0,false,3,false
[producing],14,214.909260611536,6,1,true,false,false,1,false,0,false,3,false
