action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,45.42978454995813,1,1,false,false,0,false,0,false
[producing],2,54.62898087390522,2,2,false,false,0,false,0,false
[con_ready2],3,62.725712548615014,2,2,false,true,0,false,0,true
[consuming2],4,65.39148989754045,2,1,false,false,0,false,1,false
[con_ready1],5,67.77258516280342,2,1,true,false,0,true,1,false
[consuming1],6,70.43861360565043,2,0,false,false,1,false,1,false
[producing],7,72.0468596909845,3,1,false,false,1,false,1,false
[con_ready2],8,73.149181747706,3,1,false,true,1,false,1,true
[consuming2],9,74.68667722780704,3,0,false,false,1,false,2,false
[producing],10,77.65356821339789,4,1,false,false,1,false,2,false
[con_ready2],11,81.19028773644484,4,1,false,true,1,false,2,true
[consuming2],12,81.74938075677441,4,0,false,false,1,false,3,false
[producing],13,88.18666452376178,5,1,false,false,1,false,3,false
[con_ready2],14,96.73521543809254,5,1,false,true,1,false,3,true
[consuming2],15,97.96363708308066,5,0,false,false,1,false,4,false
[producing],16,125.98856856076938,6,1,false,false,1,false,4,false
[con_ready1],17,136.56337435517295,6,1,true,false,1,true,4,false
[consuming1],18,136.71070807457724,6,0,false,false,2,false,4,false
[producing],19,156.8590879104377,7,1,false,false,2,false,4,false
[con_ready1],20,160.9238293386389,7,1,true,false,2,true,4,false
[consuming1],21,161.04838051457486,7,0,false,false,3,false,4,false
[producing],22,195.27963154717975,8,1,false,false,3,false,4,false
[con_ready2],23,212.98763317438198,8,1,false,true,3,false,4,true
[consuming2],24,214.1377179705464,8,0,false,false,3,false,5,false
[producing],25,321.79334189935224,9,1,false,false,3,false,5,false
[con_ready1],26,376.8298221014327,9,1,true,false,3,true,5,false
[consuming1],27,377.8912324374239,9,0,false,false,4,false,5,false
[producing],28,383.08571154982855,10,1,false,false,4,false,5,false
[con_ready1],29,384.4161493950061,10,1,true,false,4,true,5,false
[consuming1],30,385.964041089461,10,0,false,false,5,false,5,false
[producing],31,449.8964802024649,11,1,false,false,5,false,5,false
[con_ready1],32,458.7805055747884,11,1,true,false,5,true,5,false
[consuming1],33,459.4720943263237,11,0,false,false,6,false,5,false
[producing],34,474.7719440933127,12,1,false,false,6,false,5,false
[con_ready2],35,483.1047167755227,12,1,false,true,6,false,5,true
[consuming2],36,484.9064204900208,12,0,false,false,6,false,6,false
[producing],37,487.0079093755962,13,1,false,false,6,false,6,false
[producing],38,504.3527978360631,14,2,false,false,6,false,6,false
[con_ready1],39,511.6311476868249,14,2,true,false,6,true,6,false
[consuming1],40,513.9674895155721,14,1,false,false,7,false,6,false
[con_ready1],41,516.1734358919389,14,1,true,false,7,true,6,false
[consuming1],42,517.6203956336996,14,0,false,false,8,false,6,false
[producing],43,519.6613453475613,15,1,false,false,8,false,6,false
[producing],44,521.924816858344,16,2,false,false,8,false,6,false
[con_ready1],45,528.5119126208796,16,2,true,false,8,true,6,false
[consuming1],46,530.0979542890431,16,1,false,false,9,false,6,false
[con_ready1],47,539.5288551719384,16,1,true,false,9,true,6,false
[consuming1],48,540.5330997172393,16,0,false,false,10,false,6,false
[producing],49,604.8634449240755,17,1,false,false,10,false,6,false
[con_ready2],50,630.7620582953056,17,1,false,true,10,false,6,true
[consuming2],51,634.5728644726773,17,0,false,false,10,false,7,false
[producing],52,663.5502239666625,18,1,false,false,10,false,7,false
[con_ready1],53,672.2411121218545,18,1,true,false,10,true,7,false
[consuming1],54,674.2995130766739,18,0,false,false,11,false,7,false
[producing],55,717.8538410426057,19,1,false,false,11,false,7,false
[con_ready1],56,724.9497749298586,19,1,true,false,11,true,7,false
[consuming1],57,726.001533125731,19,0,false,false,12,false,7,false
[producing],58,749.3212632048206,20,1,false,false,12,false,7,false
[con_ready2],59,749.7993820314084,20,1,false,true,12,false,7,true
[consuming2],60,750.8634502223002,20,0,false,false,12,false,8,false
