action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,0.3460508889953496,1,1,false,false,0,false,0,false
[con_ready1],2,6.010766779986773,1,1,true,false,0,true,0,false
[consuming1],3,6.288014347303404,1,0,false,false,1,false,0,false
[producing],4,43.06190834903777,2,1,false,false,1,false,0,false
[con_ready2],5,52.986393790897345,2,1,false,true,1,false,0,true
[consuming2],6,54.454612728205475,2,0,false,false,1,false,1,false
[producing],7,89.65942986805521,3,1,false,false,1,false,1,false
[producing],8,93.95090943116514,4,2,false,false,1,false,1,false
[con_ready2],9,94.9608337963458,4,2,false,true,1,false,1,true
[consuming2],10,95.6054858386635,4,1,false,false,1,false,2,false
[con_ready2],11,102.72049370484002,4,1,false,true,1,false,2,true
[consuming2],12,102.89729161954355,4,0,false,false,1,false,3,false
[producing],13,199.90703595108207,5,1,false,false,1,false,3,false
[producing],14,202.23171270901568,6,2,false,false,1,false,3,false
[con_ready1],15,203.5656609845388,6,2,true,false,1,true,3,false
[consuming1],16,204.58034005899935,6,1,false,false,2,false,3,false
[con_ready2],17,204.95900978792645,6,1,false,true,2,false,3,true
[consuming2],18,206.38413233157584,6,0,false,false,2,false,4,false
[producing],19,223.01033150827143,7,1,false,false,2,false,4,false
[con_ready2],20,238.35375986632476,7,1,false,true,2,false,4,true
[consuming2],21,238.53121980723932,7,0,false,false,2,false,5,false
[producing],22,283.9336680656766,8,1,false,false,2,false,5,false
[producing],23,286.6828296681907,9,2,false,false,2,false,5,false
[producing],24,319.15888501483545,10,3,false,false,2,false,5,false
[producing],25,326.5389657304949,11,4,false,false,2,false,5,false
[con_ready1],26,327.55222873919365,11,4,true,false,2,true,5,false
[consuming1],27,328.3014023279234,11,3,false,false,3,false,5,false
[producing],28,330.20938553475315,12,4,false,false,3,false,5,false
[con_ready2],29,333.48633375905257,12,4,false,true,3,false,5,true
[consuming2],30,333.7349762990573,12,3,false,false,3,false,6,false
[con_ready2],31,341.8688663855589,12,3,false,true,3,false,6,true
[consuming2],32,343.06218938515474,12,2,false,false,3,false,7,false
[con_ready1],33,375.43613317758735,12,2,true,false,3,true,7,false
[consuming1],34,375.4672004374508,12,1,false,false,4,false,7,false
[producing],35,376.1443493196166,13,2,false,false,4,false,7,false
[con_ready1],36,381.1356967322725,13,2,true,false,4,true,7,false
[consuming1],37,382.20080310682914,13,1,false,false,5,false,7,false
[con_ready2],38,394.7776429174984,13,1,false,true,5,false,7,true
[consuming2],39,395.3956197229062,13,0,false,false,5,false,8,false
[producing],40,399.7974041357411,14,1,false,false,5,false,8,false
[con_ready1],41,400.0376500395735,14,1,true,false,5,true,8,false
[consuming1],42,401.4279627169089,14,0,false,false,6,false,8,false
[producing],43,458.81968005511095,15,1,false,false,6,false,8,false
[producing],44,466.6250548589299,16,2,false,false,6,false,8,false
[con_ready2],45,474.2418239390803,16,2,false,true,6,false,8,true
[consuming2],46,474.6285405477442,16,1,false,false,6,false,9,false
[con_ready2],47,517.3073685146866,16,1,false,true,6,false,9,true
[consuming2],48,517.3095289378919,16,0,false,false,6,false,10,false
[producing],49,565.0687001035461,17,1,false,false,6,false,10,false
[con_ready2],50,569.8542267219104,17,1,false,true,6,false,10,true
[consuming2],51,570.3033140143207,17,0,false,false,6,false,11,false
[producing],52,571.0223694376538,18,1,false,false,6,false,11,false
[con_ready1],53,579.4718048345235,18,1,true,false,6,true,11,false
[consuming1],54,583.5629182755663,18,0,false,false,7,false,11,false
[producing],55,626.7336836774188,19,1,false,false,7,false,11,false
[producing],56,629.1041009363203,20,2,false,false,7,false,11,false
[con_ready2],57,635.6488076946916,20,2,false,true,7,false,11,true
[consuming2],58,635.91029521949,20,1,false,false,7,false,12,false
[con_ready1],59,655.6841092054858,20,1,true,false,7,true,12,false
[consuming1],60,659.008430802242,20,0,false,false,8,false,12,false
