action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,8.242491574268273,1,0,0,1,false,false,false,0,false,0,false,0,false
[producing2],2,9.502370808549742,1,1,0,2,false,false,false,0,false,0,false,0,false
[con_ready1],3,10.93228894119888,1,1,0,2,true,false,false,0,true,0,false,0,false
[consuming1],4,11.561614188083327,1,1,0,1,false,false,false,1,false,0,false,0,false
[producing2],5,18.621534859632533,1,2,0,2,false,false,false,1,false,0,false,0,false
[producing3],6,20.08532675978267,1,2,1,3,false,false,false,1,false,0,false,0,false
[con_ready2],7,20.640079957575786,1,2,1,3,false,true,false,1,false,0,true,0,false
[consuming2],8,20.983867133014364,1,2,1,2,false,false,false,1,false,1,false,0,false
[con_ready3],9,22.318269482240378,1,2,1,2,false,false,true,1,false,1,false,0,true
[consuming3],10,22.439457442634787,1,2,1,1,false,false,false,1,false,1,false,1,false
[producing2],11,45.7515750276894,1,3,1,2,false,false,false,1,false,1,false,1,false
[producing3],12,47.405212370891974,1,3,2,3,false,false,false,1,false,1,false,1,false
[con_ready3],13,61.845095606173935,1,3,2,3,false,false,true,1,false,1,false,1,true
[consuming3],14,62.433790940625585,1,3,2,2,false,false,false,1,false,1,false,2,false
[producing2],15,66.56382298698325,1,4,2,3,false,false,false,1,false,1,false,2,false
[con_ready2],16,84.70189785736738,1,4,2,3,false,true,false,1,false,1,true,2,false
[consuming2],17,84.9193945277803,1,4,2,2,false,false,false,1,false,2,false,2,false
[con_ready2],18,89.76703235528721,1,4,2,2,false,true,false,1,false,2,true,2,false
[consuming2],19,89.7833388497714,1,4,2,1,false,false,false,1,false,3,false,2,false
[con_ready2],20,92.92293194894499,1,4,2,1,false,true,false,1,false,3,true,2,false
[consuming2],21,93.67274776517024,1,4,2,0,false,false,false,1,false,4,false,2,false
[producing],22,120.76941695159637,2,4,2,1,false,false,false,1,false,4,false,2,false
[con_ready3],23,123.39938048636354,2,4,2,1,false,false,true,1,false,4,false,2,true
[consuming3],24,123.43566561989668,2,4,2,0,false,false,false,1,false,4,false,3,false
[producing],25,140.56984985239325,3,4,2,1,false,false,false,1,false,4,false,3,false
[producing3],26,147.7240838572224,3,4,3,2,false,false,false,1,false,4,false,3,false
[producing2],27,148.0318102675209,3,5,3,3,false,false,false,1,false,4,false,3,false
[con_ready2],28,154.01722057681877,3,5,3,3,false,true,false,1,false,4,true,3,false
[consuming2],29,157.19245389765607,3,5,3,2,false,false,false,1,false,5,false,3,false
[producing2],30,160.29872887614718,3,6,3,3,false,false,false,1,false,5,false,3,false
[con_ready1],31,164.44007969340768,3,6,3,3,true,false,false,1,true,5,false,3,false
[consuming1],32,165.54672386030134,3,6,3,2,false,false,false,2,false,5,false,3,false
[producing],33,166.67086924056866,4,6,3,3,false,false,false,2,false,5,false,3,false
[con_ready1],34,190.31796341182124,4,6,3,3,true,false,false,2,true,5,false,3,false
[consuming1],35,194.15955753169058,4,6,3,2,false,false,false,3,false,5,false,3,false
[con_ready3],36,197.1247815142152,4,6,3,2,false,false,true,3,false,5,false,3,true
[consuming3],37,197.19535519043148,4,6,3,1,false,false,false,3,false,5,false,4,false
[producing2],38,200.8676010127281,4,7,3,2,false,false,false,3,false,5,false,4,false
[producing2],39,212.60169960153206,4,8,3,3,false,false,false,3,false,5,false,4,false
[con_ready2],40,216.12290369753876,4,8,3,3,false,true,false,3,false,5,true,4,false
[consuming2],41,217.49919764810093,4,8,3,2,false,false,false,3,false,6,false,4,false
[producing3],42,223.21415272405443,4,8,4,3,false,false,false,3,false,6,false,4,false
[con_ready3],43,231.19622771026818,4,8,4,3,false,false,true,3,false,6,false,4,true
[consuming3],44,232.16164511624348,4,8,4,2,false,false,false,3,false,6,false,5,false
[producing2],45,237.81648263087575,4,9,4,3,false,false,false,3,false,6,false,5,false
[con_ready3],46,239.87468659911218,4,9,4,3,false,false,true,3,false,6,false,5,true
[consuming3],47,244.22797407689524,4,9,4,2,false,false,false,3,false,6,false,6,false
[producing2],48,250.52862047395672,4,10,4,3,false,false,false,3,false,6,false,6,false
[con_ready1],49,254.73942625021513,4,10,4,3,true,false,false,3,true,6,false,6,false
[consuming1],50,255.21637320687037,4,10,4,2,false,false,false,4,false,6,false,6,false
[producing],51,260.7835944762962,5,10,4,3,false,false,false,4,false,6,false,6,false
[con_ready3],52,289.2178036115428,5,10,4,3,false,false,true,4,false,6,false,6,true
[consuming3],53,290.8955830102168,5,10,4,2,false,false,false,4,false,6,false,7,false
[producing3],54,292.4446017243892,5,10,5,3,false,false,false,4,false,6,false,7,false
[con_ready1],55,309.8714359074222,5,10,5,3,true,false,false,4,true,6,false,7,false
[consuming1],56,310.7031183214094,5,10,5,2,false,false,false,5,false,6,false,7,false
[con_ready2],57,313.15098732848054,5,10,5,2,false,true,false,5,false,6,true,7,false
[consuming2],58,313.74384284065104,5,10,5,1,false,false,false,5,false,7,false,7,false
[producing],59,317.23171828132,6,10,5,2,false,false,false,5,false,7,false,7,false
[producing3],60,339.13559673758067,6,10,6,3,false,false,false,5,false,7,false,7,false
[con_ready3],61,344.6218311876963,6,10,6,3,false,false,true,5,false,7,false,7,true
[consuming3],62,344.72749382900275,6,10,6,2,false,false,false,5,false,7,false,8,false
[producing2],63,350.336843919366,6,11,6,3,false,false,false,5,false,7,false,8,false
[con_ready1],64,365.70240248196876,6,11,6,3,true,false,false,5,true,7,false,8,false
[consuming1],65,366.9441621018408,6,11,6,2,false,false,false,6,false,7,false,8,false
[producing3],66,368.62085734207506,6,11,7,3,false,false,false,6,false,7,false,8,false
[con_ready1],67,369.3322949894599,6,11,7,3,true,false,false,6,true,7,false,8,false
[consuming1],68,370.52440529353277,6,11,7,2,false,false,false,7,false,7,false,8,false
[producing],69,371.2078424360067,7,11,7,3,false,false,false,7,false,7,false,8,false
[con_ready3],70,391.92026003488513,7,11,7,3,false,false,true,7,false,7,false,8,true
[consuming3],71,392.447342748913,7,11,7,2,false,false,false,7,false,7,false,9,false
[producing3],72,398.22495364692975,7,11,8,3,false,false,false,7,false,7,false,9,false
[con_ready3],73,399.0449091100106,7,11,8,3,false,false,true,7,false,7,false,9,true
[consuming3],74,399.350522160072,7,11,8,2,false,false,false,7,false,7,false,10,false
[producing2],75,402.67537820360855,7,12,8,3,false,false,false,7,false,7,false,10,false
[con_ready3],76,408.59668575636067,7,12,8,3,false,false,true,7,false,7,false,10,true
[consuming3],77,408.85675558989817,7,12,8,2,false,false,false,7,false,7,false,11,false
[producing2],78,414.55873868660785,7,13,8,3,false,false,false,7,false,7,false,11,false
[con_ready1],79,415.068502103669,7,13,8,3,true,false,false,7,true,7,false,11,false
[consuming1],80,415.7995165440062,7,13,8,2,false,false,false,8,false,7,false,11,false
[producing],81,415.9957910837762,8,13,8,3,false,false,false,8,false,7,false,11,false
[con_ready2],82,417.3513649301657,8,13,8,3,false,true,false,8,false,7,true,11,false
[consuming2],83,417.3803228750033,8,13,8,2,false,false,false,8,false,8,false,11,false
[producing],84,418.6950224377546,9,13,8,3,false,false,false,8,false,8,false,11,false
[con_ready1],85,425.7218533009289,9,13,8,3,true,false,false,8,true,8,false,11,false
[consuming1],86,427.19129339892993,9,13,8,2,false,false,false,9,false,8,false,11,false
[producing],87,435.2555267048423,10,13,8,3,false,false,false,9,false,8,false,11,false
[con_ready2],88,442.61360639245436,10,13,8,3,false,true,false,9,false,8,true,11,false
[consuming2],89,443.4785508988666,10,13,8,2,false,false,false,9,false,9,false,11,false
