action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,6.324894262222341,1,0,0,1,false,false,false,0,false,0,false,0,false
[producing2],2,8.699881770324724,1,1,0,2,false,false,false,0,false,0,false,0,false
[producing2],3,20.410625307152184,1,2,0,3,false,false,false,0,false,0,false,0,false
[con_ready1],4,29.81944638180204,1,2,0,3,true,false,false,0,true,0,false,0,false
[consuming1],5,30.326597886186192,1,2,0,2,false,false,false,1,false,0,false,0,false
[producing2],6,31.849325213967102,1,3,0,3,false,false,false,1,false,0,false,0,false
[con_ready3],7,66.18203676774849,1,3,0,3,false,false,true,1,false,0,false,0,true
[consuming3],8,66.64516767941214,1,3,0,2,false,false,false,1,false,0,false,1,false
[producing2],9,73.49603595772186,1,4,0,3,false,false,false,1,false,0,false,1,false
[con_ready2],10,77.7254466107092,1,4,0,3,false,true,false,1,false,0,true,1,false
[consuming2],11,78.58486267029429,1,4,0,2,false,false,false,1,false,1,false,1,false
[producing2],12,79.05673001588085,1,5,0,3,false,false,false,1,false,1,false,1,false
[con_ready3],13,88.00192130778822,1,5,0,3,false,false,true,1,false,1,false,1,true
[consuming3],14,88.78556581049217,1,5,0,2,false,false,false,1,false,1,false,2,false
[con_ready1],15,104.5943278600455,1,5,0,2,true,false,false,1,true,1,false,2,false
[consuming1],16,106.26944335356201,1,5,0,1,false,false,false,2,false,1,false,2,false
[producing],17,107.96178682517959,2,5,0,2,false,false,false,2,false,1,false,2,false
[producing],18,125.13879265451554,3,5,0,3,false,false,false,2,false,1,false,2,false
[con_ready1],19,132.83246342161095,3,5,0,3,true,false,false,2,true,1,false,2,false
[consuming1],20,133.18116966432927,3,5,0,2,false,false,false,3,false,1,false,2,false
[producing3],21,141.60067800713838,3,5,1,3,false,false,false,3,false,1,false,2,false
[con_ready3],22,148.6813261761894,3,5,1,3,false,false,true,3,false,1,false,2,true
[consuming3],23,148.9872734051895,3,5,1,2,false,false,false,3,false,1,false,3,false
[producing2],24,158.31988524835455,3,6,1,3,false,false,false,3,false,1,false,3,false
[con_ready1],25,166.88035477278714,3,6,1,3,true,false,false,3,true,1,false,3,false
[consuming1],26,166.92933407186936,3,6,1,2,false,false,false,4,false,1,false,3,false
[con_ready1],27,170.22842225088826,3,6,1,2,true,false,false,4,true,1,false,3,false
[consuming1],28,173.24675012515712,3,6,1,1,false,false,false,5,false,1,false,3,false
[producing],29,198.82673683619007,4,6,1,2,false,false,false,5,false,1,false,3,false
[con_ready1],30,201.95765541616643,4,6,1,2,true,false,false,5,true,1,false,3,false
[consuming1],31,202.84405699840096,4,6,1,1,false,false,false,6,false,1,false,3,false
[producing3],32,205.0629180504548,4,6,2,2,false,false,false,6,false,1,false,3,false
[producing2],33,205.58801630879844,4,7,2,3,false,false,false,6,false,1,false,3,false
[con_ready2],34,212.67501230933505,4,7,2,3,false,true,false,6,false,1,true,3,false
[consuming2],35,214.6876627494593,4,7,2,2,false,false,false,6,false,2,false,3,false
[producing2],36,215.5955976180549,4,8,2,3,false,false,false,6,false,2,false,3,false
[con_ready3],37,228.42467044974117,4,8,2,3,false,false,true,6,false,2,false,3,true
[consuming3],38,229.3567827815373,4,8,2,2,false,false,false,6,false,2,false,4,false
[con_ready1],39,229.76177904023123,4,8,2,2,true,false,false,6,true,2,false,4,false
[consuming1],40,229.98426972284602,4,8,2,1,false,false,false,7,false,2,false,4,false
[producing3],41,230.66852478221313,4,8,3,2,false,false,false,7,false,2,false,4,false
[con_ready3],42,230.72144516612138,4,8,3,2,false,false,true,7,false,2,false,4,true
[consuming3],43,231.4146208236715,4,8,3,1,false,false,false,7,false,2,false,5,false
[producing2],44,231.82747402434288,4,9,3,2,false,false,false,7,false,2,false,5,false
[producing],45,237.0520927728305,5,9,3,3,false,false,false,7,false,2,false,5,false
[con_ready3],46,260.4627184230103,5,9,3,3,false,false,true,7,false,2,false,5,true
[consuming3],47,261.38296169103336,5,9,3,2,false,false,false,7,false,2,false,6,false
[producing],48,266.85349453102907,6,9,3,3,false,false,false,7,false,2,false,6,false
[con_ready1],49,268.6402263024546,6,9,3,3,true,false,false,7,true,2,false,6,false
[consuming1],50,268.9149393945146,6,9,3,2,false,false,false,8,false,2,false,6,false
[producing],51,271.1983674312782,7,9,3,3,false,false,false,8,false,2,false,6,false
[con_ready3],52,273.52894525024715,7,9,3,3,false,false,true,8,false,2,false,6,true
[consuming3],53,274.1802098322523,7,9,3,2,false,false,false,8,false,2,false,7,false
[producing2],54,276.15249241808135,7,10,3,3,false,false,false,8,false,2,false,7,false
[con_ready1],55,282.58618534498805,7,10,3,3,true,false,false,8,true,2,false,7,false
[consuming1],56,282.6538415400702,7,10,3,2,false,false,false,9,false,2,false,7,false
[producing2],57,283.49742914565616,7,11,3,3,false,false,false,9,false,2,false,7,false
[con_ready3],58,326.74882153727737,7,11,3,3,false,false,true,9,false,2,false,7,true
[consuming3],59,327.72760907248124,7,11,3,2,false,false,false,9,false,2,false,8,false
[producing3],60,328.7353784366798,7,11,4,3,false,false,false,9,false,2,false,8,false
[con_ready1],61,333.3965655620693,7,11,4,3,true,false,false,9,true,2,false,8,false
[consuming1],62,333.51736264636435,7,11,4,2,false,false,false,10,false,2,false,8,false
[con_ready3],63,333.89964426273485,7,11,4,2,false,false,true,10,false,2,false,8,true
[consuming3],64,333.9374070782914,7,11,4,1,false,false,false,10,false,2,false,9,false
[producing3],65,335.48559683552116,7,11,5,2,false,false,false,10,false,2,false,9,false
[producing2],66,336.8942986701594,7,12,5,3,false,false,false,10,false,2,false,9,false
[con_ready2],67,344.78534203674604,7,12,5,3,false,true,false,10,false,2,true,9,false
[consuming2],68,346.41729196698196,7,12,5,2,false,false,false,10,false,3,false,9,false
[con_ready1],69,349.87247921129836,7,12,5,2,true,false,false,10,true,3,false,9,false
[consuming1],70,349.9272749595111,7,12,5,1,false,false,false,11,false,3,false,9,false
[con_ready3],71,352.1795039799766,7,12,5,1,false,false,true,11,false,3,false,9,true
[consuming3],72,353.11832046577143,7,12,5,0,false,false,false,11,false,3,false,10,false
[producing],73,382.6308147287877,8,12,5,1,false,false,false,11,false,3,false,10,false
[producing2],74,383.5734708722025,8,13,5,2,false,false,false,11,false,3,false,10,false
[producing2],75,387.42176236022146,8,14,5,3,false,false,false,11,false,3,false,10,false
[con_ready1],76,389.37097326165826,8,14,5,3,true,false,false,11,true,3,false,10,false
[consuming1],77,389.4345696371635,8,14,5,2,false,false,false,12,false,3,false,10,false
[producing3],78,393.090714788271,8,14,6,3,false,false,false,12,false,3,false,10,false
[con_ready3],79,425.54036812380525,8,14,6,3,false,false,true,12,false,3,false,10,true
[consuming3],80,427.72846748433153,8,14,6,2,false,false,false,12,false,3,false,11,false
[con_ready3],81,430.88294558289994,8,14,6,2,false,false,true,12,false,3,false,11,true
[consuming3],82,431.13174745883003,8,14,6,1,false,false,false,12,false,3,false,12,false
[con_ready1],83,434.1167383987227,8,14,6,1,true,false,false,12,true,3,false,12,false
[consuming1],84,435.14876503116307,8,14,6,0,false,false,false,13,false,3,false,12,false
[producing],85,448.8328777856277,9,14,6,1,false,false,false,13,false,3,false,12,false
[producing2],86,450.88253873768696,9,15,6,2,false,false,false,13,false,3,false,12,false
[producing3],87,456.19282266071815,9,15,7,3,false,false,false,13,false,3,false,12,false
[con_ready3],88,458.3571732242204,9,15,7,3,false,false,true,13,false,3,false,12,true
[consuming3],89,458.7509473394151,9,15,7,2,false,false,false,13,false,3,false,13,false
[con_ready2],90,464.3402875554396,9,15,7,2,false,true,false,13,false,3,true,13,false
[consuming2],91,464.7946977074089,9,15,7,1,false,false,false,13,false,4,false,13,false
[producing3],92,466.84072471253097,9,15,8,2,false,false,false,13,false,4,false,13,false
[producing],93,471.0005320934674,10,15,8,3,false,false,false,13,false,4,false,13,false
