action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,10.331050393611823,1,1,false,0,false
[con_ready],2,24.360124673479717,1,1,true,0,true
[consuming],3,25.46642197195066,1,0,false,1,false
[producing],4,34.124949817819996,2,1,false,1,false
[con_ready],5,35.87259256497363,2,1,true,1,true
[consuming],6,36.66882086157522,2,0,false,2,false
[producing],7,42.06941715717233,3,1,false,2,false
[producing],8,47.13441827086742,4,2,false,2,false
[producing],9,53.426357932770365,5,3,false,2,false
[con_ready],10,61.39533678795278,5,3,true,2,true
[consuming],11,62.350238112143074,5,2,false,3,false
[con_ready],12,67.77076725718038,5,2,true,3,true
[consuming],13,68.63856635018652,5,1,false,4,false
[producing],14,72.47102057791234,6,2,false,4,false
[producing],15,79.96923441421724,7,3,false,4,false
[con_ready],16,89.23720813480229,7,3,true,4,true
[consuming],17,90.61849792675457,7,2,false,5,false
[producing],18,98.07845026141979,8,3,false,5,false
[con_ready],19,101.32395664445595,8,3,true,5,true
[consuming],20,101.35580923617901,8,2,false,6,false
[producing],21,104.98904884175744,9,3,false,6,false
[con_ready],22,106.46426924507313,9,3,true,6,true
[consuming],23,106.59203486264225,9,2,false,7,false
[con_ready],24,107.77048882465122,9,2,true,7,true
[consuming],25,109.48544940692484,9,1,false,8,false
[con_ready],26,110.47074602108289,9,1,true,8,true
[consuming],27,114.44554283130411,9,0,false,9,false
[producing],28,140.9411609593974,10,1,false,9,false
[producing],29,146.95726618592457,11,2,false,9,false
[producing],30,152.0056569596976,12,3,false,9,false
[producing],31,153.41023397403782,13,4,false,9,false
[con_ready],32,160.27883989972563,13,4,true,9,true
[consuming],33,160.95368975395843,13,3,false,10,false
[con_ready],34,172.4856862615122,13,3,true,10,true
[consuming],35,174.86008396661552,13,2,false,11,false
[con_ready],36,203.83027083887194,13,2,true,11,true
[consuming],37,204.27806479325542,13,1,false,12,false
[con_ready],38,208.19261782855153,13,1,true,12,true
[consuming],39,208.40985496996433,13,0,false,13,false
[producing],40,210.22362297443908,14,1,false,13,false
[con_ready],41,210.83099261287578,14,1,true,13,true
[consuming],42,211.37888160974282,14,0,false,14,false
[producing],43,232.6947164899417,15,1,false,14,false
[con_ready],44,236.9478256533467,15,1,true,14,true
[consuming],45,236.99462822276087,15,0,false,15,false
[producing],46,241.94258039281547,16,1,false,15,false
[con_ready],47,241.94939088832027,16,1,true,15,true
[consuming],48,242.00392020388279,16,0,false,16,false
[producing],49,242.27459294513434,17,1,false,16,false
[producing],50,244.05598894053665,18,2,false,16,false
[con_ready],51,245.55890425868793,18,2,true,16,true
[consuming],52,245.6583169527603,18,1,false,17,false
[con_ready],53,249.39164891288198,18,1,true,17,true
[consuming],54,250.82134743946682,18,0,false,18,false
[producing],55,253.93065782346017,19,1,false,18,false
[producing],56,261.05364392159595,20,2,false,18,false
[producing],57,267.66358523829587,21,3,false,18,false
[con_ready],58,268.769295741866,21,3,true,18,true
[consuming],59,269.09518343612945,21,2,false,19,false
[con_ready],60,281.09372883281003,21,2,true,19,true
[consuming],61,283.43990813126663,21,1,false,20,false
[con_ready],62,287.86456860649497,21,1,true,20,true
[consuming],63,288.6632980251119,21,0,false,21,false
[producing],64,290.17496974584935,22,1,false,21,false
[producing],65,294.27695612908354,23,2,false,21,false
[producing],66,296.4197034489906,24,3,false,21,false
[producing],67,300.0450243722625,25,4,false,21,false
[producing],68,318.8743613471286,26,5,false,21,false
[con_ready],69,333.45570642157355,26,5,true,21,true
[consuming],70,333.6968171764477,26,4,false,22,false
[producing],71,347.83061459199,27,5,false,22,false
[con_ready],72,360.0609313610417,27,5,true,22,true
[consuming],73,360.3196074670694,27,4,false,23,false
[con_ready],74,364.112567190309,27,4,true,23,true
[consuming],75,365.97332931518093,27,3,false,24,false
[producing],76,373.61808631750426,28,4,false,24,false
[producing],77,379.1594223166733,29,5,false,24,false
[con_ready],78,386.56643687392557,29,5,true,24,true
[consuming],79,388.3736601780937,29,4,false,25,false
[producing],80,409.65353460235525,30,5,false,25,false
[con_ready],81,412.70573842834557,30,5,true,25,true
[consuming],82,413.65216098451384,30,4,false,26,false
[con_ready],83,420.1294516002634,30,4,true,26,true
[consuming],84,422.55784087087926,30,3,false,27,false
[producing],85,431.21115214744714,31,4,false,27,false
[con_ready],86,433.2204224252089,31,4,true,27,true
[consuming],87,435.3788469821389,31,3,false,28,false
[con_ready],88,438.97220268705263,31,3,true,28,true
[consuming],89,439.57504718830734,31,2,false,29,false
[con_ready],90,444.51103375614906,31,2,true,29,true
[consuming],91,446.9394114458649,31,1,false,30,false
[producing],92,453.6902428678564,32,2,false,30,false
[con_ready],93,454.36478764798636,32,2,true,30,true
[consuming],94,454.84728231619755,32,1,false,31,false
[con_ready],95,475.39516617851353,32,1,true,31,true
[consuming],96,476.387898128796,32,0,false,32,false
[producing],97,521.3576390346609,33,1,false,32,false
[producing],98,533.1920478238917,34,2,false,32,false
[con_ready],99,558.5844559330042,34,2,true,32,true
[consuming],100,558.7109046615542,34,1,false,33,false
[con_ready],101,565.9919735841331,34,1,true,33,true
[consuming],102,566.6704728669082,34,0,false,34,false
[producing],103,571.9308705568761,35,1,false,34,false
[producing],104,599.4708886169858,36,2,false,34,false
[producing],105,607.4957813579317,37,3,false,34,false
[con_ready],106,608.3708934626824,37,3,true,34,true
[consuming],107,608.6667690427606,37,2,false,35,false
[con_ready],108,610.5435897706208,37,2,true,35,true
[consuming],109,613.4283939761427,37,1,false,36,false
[con_ready],110,624.8146777680109,37,1,true,36,true
[consuming],111,625.767377309637,37,0,false,37,false
[producing],112,627.7157620000839,38,1,false,37,false
[con_ready],113,634.7728444981691,38,1,true,37,true
[consuming],114,636.8579674114812,38,0,false,38,false
[producing],115,678.0364172912341,39,1,false,38,false
[con_ready],116,679.6483623837415,39,1,true,38,true
