action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,31.643062776381235,1,1,false,0,false
[con_ready],2,35.00917827763579,1,1,true,0,true
[consuming],3,35.218360458797996,1,0,false,1,false
[producing],4,53.9339334941253,2,1,false,1,false
[producing],5,71.7916401032462,3,2,false,1,false
[producing],6,74.57365836533165,4,3,false,1,false
[producing],7,90.42610053173374,5,4,false,1,false
[producing],8,108.99162908289819,6,5,false,1,false
[con_ready],9,116.2422035364928,6,5,true,1,true
[consuming],10,116.85617734534837,6,4,false,2,false
[con_ready],11,148.39540501213003,6,4,true,2,true
[consuming],12,149.80605786861855,6,3,false,3,false
[con_ready],13,170.25342369288938,6,3,true,3,true
[consuming],14,171.49907354796463,6,2,false,4,false
[con_ready],15,179.54973024341274,6,2,true,4,true
[consuming],16,179.8362992643477,6,1,false,5,false
[con_ready],17,192.17565038488027,6,1,true,5,true
[consuming],18,193.0297763644909,6,0,false,6,false
[producing],19,193.19977983204797,7,1,false,6,false
[producing],20,194.5050406502117,8,2,false,6,false
[producing],21,199.4930502388361,9,3,false,6,false
[con_ready],22,208.6562314528878,9,3,true,6,true
[consuming],23,209.07003332417116,9,2,false,7,false
[producing],24,212.41053608704053,10,3,false,7,false
[con_ready],25,225.24397653748125,10,3,true,7,true
[consuming],26,225.77626152455875,10,2,false,8,false
[con_ready],27,230.5545482895466,10,2,true,8,true
[consuming],28,232.44909310447957,10,1,false,9,false
[producing],29,237.19889228284362,11,2,false,9,false
[producing],30,237.2263630073085,12,3,false,9,false
[con_ready],31,243.035959690449,12,3,true,9,true
[consuming],32,243.83981251211708,12,2,false,10,false
[con_ready],33,247.2971455404913,12,2,true,10,true
[consuming],34,247.64565570871554,12,1,false,11,false
[con_ready],35,250.0346209962555,12,1,true,11,true
[consuming],36,251.08917037881963,12,0,false,12,false
[producing],37,270.88533401863964,13,1,false,12,false
[con_ready],38,279.4286982046528,13,1,true,12,true
[consuming],39,279.55234015381114,13,0,false,13,false
