action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,67.5940351645278,1,1,false,0,false
[producing],2,76.24742557167015,2,2,false,0,false
[producing],3,104.78117870690818,3,3,false,0,false
[con_ready],4,107.9117945783765,3,3,true,0,true
[consuming],5,108.64533971668601,3,2,false,1,false
[con_ready],6,110.47037024783863,3,2,true,1,true
[consuming],7,111.35531832236248,3,1,false,2,false
[producing],8,118.10456361836847,4,2,false,2,false
[producing],9,122.91044431433696,5,3,false,2,false
[con_ready],10,128.22615634822404,5,3,true,2,true
[consuming],11,128.65732089619056,5,2,false,3,false
[producing],12,133.50135866824502,6,3,false,3,false
[con_ready],13,134.18930844843362,6,3,true,3,true
[consuming],14,140.46986405597096,6,2,false,4,false
[con_ready],15,141.33397177787194,6,2,true,4,true
[consuming],16,143.11384274129026,6,1,false,5,false
[producing],17,151.30799350044893,7,2,false,5,false
[producing],18,162.03751071560265,8,3,false,5,false
[con_ready],19,190.3039651248673,8,3,true,5,true
[consuming],20,190.7254595322582,8,2,false,6,false
[producing],21,201.56604843128306,9,3,false,6,false
[con_ready],22,205.54964057893395,9,3,true,6,true
[consuming],23,205.7474808595291,9,2,false,7,false
[producing],24,210.02712075089445,10,3,false,7,false
[con_ready],25,224.33831472912732,10,3,true,7,true
[consuming],26,224.35751298962515,10,2,false,8,false
[con_ready],27,228.0341106225891,10,2,true,8,true
[consuming],28,228.5277552762366,10,1,false,9,false
[con_ready],29,244.244917727858,10,1,true,9,true
[consuming],30,244.66709252395867,10,0,false,10,false
[producing],31,270.71959988095404,11,1,false,10,false
[producing],32,291.90744640710284,12,2,false,10,false
[con_ready],33,322.1597514320733,12,2,true,10,true
[consuming],34,323.20487688442375,12,1,false,11,false
[producing],35,333.59849340831084,13,2,false,11,false
[con_ready],36,342.7163126872166,13,2,true,11,true
[consuming],37,346.40158023618625,13,1,false,12,false
[con_ready],38,357.9873295986349,13,1,true,12,true
[consuming],39,358.3220326041764,13,0,false,13,false
[producing],40,365.95561677861025,14,1,false,13,false
[producing],41,382.31729575903637,15,2,false,13,false
[producing],42,383.09531915412543,16,3,false,13,false
[producing],43,387.9096047615825,17,4,false,13,false
[con_ready],44,387.9751433881705,17,4,true,13,true
[consuming],45,389.5785515587472,17,3,false,14,false
[con_ready],46,389.9987443749344,17,3,true,14,true
[consuming],47,390.61598501895327,17,2,false,15,false
[producing],48,391.9247065983818,18,3,false,15,false
[producing],49,393.5859165595694,19,4,false,15,false
[producing],50,398.98234385416055,20,5,false,15,false
[producing],51,401.46964971594235,21,6,false,15,false
[producing],52,412.59488737307953,22,7,false,15,false
[con_ready],53,414.9069894310976,22,7,true,15,true
[consuming],54,416.19617721587616,22,6,false,16,false
[producing],55,419.9808233924208,23,7,false,16,false
[producing],56,432.755233430169,24,8,false,16,false
[con_ready],57,476.87979137692304,24,8,true,16,true
[consuming],58,477.4092705416157,24,7,false,17,false
[con_ready],59,484.82414864083984,24,7,true,17,true
[consuming],60,486.10236657378886,24,6,false,18,false
[producing],61,493.51071278108867,25,7,false,18,false
[producing],62,507.2466979545117,26,8,false,18,false
[producing],63,512.2078166795397,27,9,false,18,false
[con_ready],64,521.1638858017764,27,9,true,18,true
[consuming],65,521.3624206467347,27,8,false,19,false
[con_ready],66,529.1391219489402,27,8,true,19,true
[consuming],67,529.6588891238159,27,7,false,20,false
[con_ready],68,529.9072365866011,27,7,true,20,true
[consuming],69,530.5918851934734,27,6,false,21,false
[con_ready],70,532.4248222719392,27,6,true,21,true
[consuming],71,532.4809002205784,27,5,false,22,false
[con_ready],72,537.3086565663234,27,5,true,22,true
[consuming],73,538.1237387380121,27,4,false,23,false
[producing],74,552.3849529249253,28,5,false,23,false
[con_ready],75,553.0248702099539,28,5,true,23,true
[consuming],76,553.75213390751,28,4,false,24,false
[producing],77,557.937923391899,29,5,false,24,false
[con_ready],78,565.1791375342386,29,5,true,24,true
[consuming],79,566.5324854325618,29,4,false,25,false
[con_ready],80,578.2964424687574,29,4,true,25,true
[consuming],81,579.9626840068458,29,3,false,26,false
[con_ready],82,582.2463398202829,29,3,true,26,true
[consuming],83,582.7021254149287,29,2,false,27,false
[producing],84,589.9879293078535,30,3,false,27,false
[con_ready],85,592.013240897316,30,3,true,27,true
[consuming],86,592.3276161359292,30,2,false,28,false
[producing],87,594.1675501114283,31,3,false,28,false
[producing],88,595.169725746266,32,4,false,28,false
[producing],89,604.4403391506303,33,5,false,28,false
[con_ready],90,605.9404536088986,33,5,true,28,true
[consuming],91,608.9253801033766,33,4,false,29,false
[producing],92,612.5198323102254,34,5,false,29,false
[con_ready],93,614.7397379573277,34,5,true,29,true
[consuming],94,615.6346842315404,34,4,false,30,false
[con_ready],95,633.0530928174685,34,4,true,30,true
[consuming],96,633.6479294259277,34,3,false,31,false
