action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,14.837014323546569,1,1,false,0,false
[con_ready],2,30.967405961695682,1,1,true,0,true
[consuming],3,33.78358115647528,1,0,false,1,false
[producing],4,47.87032321496383,2,1,false,1,false
[con_ready],5,50.76392756762768,2,1,true,1,true
[consuming],6,51.451251304567826,2,0,false,2,false
[producing],7,63.66995719487006,3,1,false,2,false
[producing],8,65.80100841234494,4,2,false,2,false
[con_ready],9,83.57136741696192,4,2,true,2,true
[consuming],10,84.55943113921799,4,1,false,3,false
[con_ready],11,88.72647746104681,4,1,true,3,true
[consuming],12,89.09027379099297,4,0,false,4,false
[producing],13,102.5184803740578,5,1,false,4,false
[con_ready],14,104.81096620457063,5,1,true,4,true
[consuming],15,105.7409347518687,5,0,false,5,false
[producing],16,105.90773715125788,6,1,false,5,false
[producing],17,109.93328717108022,7,2,false,5,false
[producing],18,122.61209684079522,8,3,false,5,false
[con_ready],19,131.55082620617938,8,3,true,5,true
[consuming],20,134.61815476934527,8,2,false,6,false
[con_ready],21,141.92926090024042,8,2,true,6,true
[consuming],22,144.47493683009097,8,1,false,7,false
[con_ready],23,159.43065478675564,8,1,true,7,true
[consuming],24,159.90604467171826,8,0,false,8,false
[producing],25,174.4755602754126,9,1,false,8,false
[producing],26,185.83776544843232,10,2,false,8,false
[con_ready],27,193.17725877846394,10,2,true,8,true
[consuming],28,193.36353494383732,10,1,false,9,false
[producing],29,198.4863246312922,11,2,false,9,false
[con_ready],30,199.3331204540996,11,2,true,9,true
[consuming],31,199.39558493708032,11,1,false,10,false
[con_ready],32,203.4921887057105,11,1,true,10,true
[consuming],33,204.24419144820703,11,0,false,11,false
[producing],34,219.1201727412279,12,1,false,11,false
[con_ready],35,219.51426318282117,12,1,true,11,true
[consuming],36,219.8730823028701,12,0,false,12,false
[producing],37,246.06724469114073,13,1,false,12,false
[producing],38,247.16472441784458,14,2,false,12,false
[con_ready],39,253.8459091656972,14,2,true,12,true
[consuming],40,254.0100713116156,14,1,false,13,false
[producing],41,255.95678756017352,15,2,false,13,false
[con_ready],42,266.28189773189575,15,2,true,13,true
[consuming],43,266.54390026765475,15,1,false,14,false
[con_ready],44,269.2143665678874,15,1,true,14,true
[consuming],45,269.55889655791566,15,0,false,15,false
[producing],46,277.41846805465286,16,1,false,15,false
[con_ready],47,279.04428815383596,16,1,true,15,true
[consuming],48,279.52337595441963,16,0,false,16,false
[producing],49,310.4162658791656,17,1,false,16,false
[con_ready],50,318.8858123317347,17,1,true,16,true
[consuming],51,319.06635480302157,17,0,false,17,false
[producing],52,347.6886553108816,18,1,false,17,false
[con_ready],53,350.1297160958282,18,1,true,17,true
[consuming],54,352.7271176600319,18,0,false,18,false
[producing],55,354.5749018019315,19,1,false,18,false
[producing],56,356.11396695643595,20,2,false,18,false
[producing],57,361.3249822529222,21,3,false,18,false
[con_ready],58,362.66443392266365,21,3,true,18,true
[consuming],59,363.8993945710441,21,2,false,19,false
[con_ready],60,374.8673525450949,21,2,true,19,true
[consuming],61,376.61815005107076,21,1,false,20,false
[con_ready],62,394.11937421528654,21,1,true,20,true
[consuming],63,394.53849799945846,21,0,false,21,false
[producing],64,406.95663119639875,22,1,false,21,false
[con_ready],65,414.9859030734585,22,1,true,21,true
[consuming],66,416.8964315926377,22,0,false,22,false
[producing],67,417.9870957143657,23,1,false,22,false
[producing],68,423.77567765351233,24,2,false,22,false
[con_ready],69,427.88474595841063,24,2,true,22,true
[consuming],70,429.6601814833075,24,1,false,23,false
[producing],71,433.22853796149343,25,2,false,23,false
[producing],72,451.5934529284467,26,3,false,23,false
[producing],73,466.52424396370515,27,4,false,23,false
[con_ready],74,471.3730849009096,27,4,true,23,true
[consuming],75,471.8260701369661,27,3,false,24,false
[producing],76,473.7421122466782,28,4,false,24,false
[con_ready],77,480.0349215417948,28,4,true,24,true
[consuming],78,480.25575876938456,28,3,false,25,false
[producing],79,491.46251492195233,29,4,false,25,false
[con_ready],80,504.9228997654467,29,4,true,25,true
[consuming],81,506.2284249454702,29,3,false,26,false
[con_ready],82,517.3159144709031,29,3,true,26,true
[consuming],83,517.706280086385,29,2,false,27,false
[producing],84,530.3854248406266,30,3,false,27,false
[producing],85,534.6381117603186,31,4,false,27,false
[con_ready],86,557.9117411226606,31,4,true,27,true
[consuming],87,559.099911341463,31,3,false,28,false
[con_ready],88,562.6619620885122,31,3,true,28,true
[consuming],89,563.018461133461,31,2,false,29,false
[con_ready],90,565.617996837398,31,2,true,29,true
[consuming],91,566.2710182776972,31,1,false,30,false
[con_ready],92,567.1644887826076,31,1,true,30,true
[consuming],93,568.8227706271311,31,0,false,31,false
[producing],94,598.1554596566398,32,1,false,31,false
[con_ready],95,602.2522850926862,32,1,true,31,true
[consuming],96,602.6261765405947,32,0,false,32,false
[producing],97,635.5502239010606,33,1,false,32,false
[con_ready],98,642.6669432030519,33,1,true,32,true
[consuming],99,644.3174915291207,33,0,false,33,false
[producing],100,645.7138607406658,34,1,false,33,false
[producing],101,649.7015635730509,35,2,false,33,false
[producing],102,653.1843650379975,36,3,false,33,false
[con_ready],103,694.6355500712546,36,3,true,33,true
[consuming],104,695.7914293513801,36,2,false,34,false
[producing],105,697.9704607129077,37,3,false,34,false
[producing],106,707.6597025066603,38,4,false,34,false
[con_ready],107,711.2757034201919,38,4,true,34,true
[consuming],108,713.1008066354347,38,3,false,35,false
[con_ready],109,714.7110297837279,38,3,true,35,true
[consuming],110,714.8573582297436,38,2,false,36,false
[con_ready],111,719.1531738353549,38,2,true,36,true
[consuming],112,720.4962024414586,38,1,false,37,false
[producing],113,744.042964840917,39,2,false,37,false
[producing],114,749.3281265468693,40,3,false,37,false
[con_ready],115,775.7834147374297,40,3,true,37,true
[consuming],116,777.1400997789584,40,2,false,38,false
[con_ready],117,782.7410761111956,40,2,true,38,true
[consuming],118,783.2577750537637,40,1,false,39,false
[con_ready],119,795.0417315836139,40,1,true,39,true
[consuming],120,795.7702415778176,40,0,false,40,false
