action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,45.394450100188976,1,1,false,0,false
[producing],2,47.84564304621059,2,2,false,0,false
[producing],3,64.87468854485694,3,3,false,0,false
[con_ready],4,71.03970408278794,3,3,true,0,true
[consuming],5,73.17913146341174,3,2,false,1,false
[con_ready],6,85.58356695145548,3,2,true,1,true
[consuming],7,86.11833614064179,3,1,false,2,false
[producing],8,87.61153974091816,4,2,false,2,false
[con_ready],9,88.54457913813549,4,2,true,2,true
[consuming],10,89.77143466568037,4,1,false,3,false
[producing],11,98.46009857791259,5,2,false,3,false
[producing],12,103.78677021591338,6,3,false,3,false
[con_ready],13,122.25636847980488,6,3,true,3,true
[consuming],14,122.39579961963223,6,2,false,4,false
[con_ready],15,139.29413432365033,6,2,true,4,true
[consuming],16,140.2688303332047,6,1,false,5,false
[con_ready],17,141.33156724802092,6,1,true,5,true
[consuming],18,141.72331055934714,6,0,false,6,false
[producing],19,155.70533081762855,7,1,false,6,false
[con_ready],20,162.01635052141668,7,1,true,6,true
[consuming],21,162.26400767307544,7,0,false,7,false
[producing],22,162.9139681644189,8,1,false,7,false
[producing],23,163.61090642848646,9,2,false,7,false
[producing],24,170.54870090687547,10,3,false,7,false
[con_ready],25,175.1940163809572,10,3,true,7,true
[consuming],26,176.6833707313827,10,2,false,8,false
[con_ready],27,198.02730920027173,10,2,true,8,true
[consuming],28,198.21264057410443,10,1,false,9,false
[con_ready],29,200.03127855162452,10,1,true,9,true
[consuming],30,200.93950122730124,10,0,false,10,false
[producing],31,205.53051564508073,11,1,false,10,false
[producing],32,233.1962155052002,12,2,false,10,false
[producing],33,233.6288491218014,13,3,false,10,false
[con_ready],34,252.92342391106615,13,3,true,10,true
[consuming],35,253.3223636194021,13,2,false,11,false
[producing],36,260.2521344866801,14,3,false,11,false
[producing],37,272.9661350091342,15,4,false,11,false
[producing],38,280.06766703174696,16,5,false,11,false
[con_ready],39,298.9694138972421,16,5,true,11,true
[consuming],40,299.3460638090627,16,4,false,12,false
[producing],41,300.5243577698748,17,5,false,12,false
