action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,90.2178251277266,1,1,false,0,false
[con_ready],2,92.99109691329203,1,1,true,0,true
[consuming],3,93.05738858292028,1,0,false,1,false
[producing],4,106.0730184043268,2,1,false,1,false
[con_ready],5,126.52553822499002,2,1,true,1,true
[consuming],6,128.1729999516946,2,0,false,2,false
[producing],7,162.9904922414057,3,1,false,2,false
[con_ready],8,172.2200280579063,3,1,true,2,true
[consuming],9,173.04574743253963,3,0,false,3,false
[producing],10,182.09603978609022,4,1,false,3,false
[con_ready],11,210.56987745188485,4,1,true,3,true
[consuming],12,211.28643798046178,4,0,false,4,false
[producing],13,219.84068842351232,5,1,false,4,false
[producing],14,222.71850627238723,6,2,false,4,false
[producing],15,233.55778397510244,7,3,false,4,false
[producing],16,243.98849757471422,8,4,false,4,false
[con_ready],17,249.34582844008042,8,4,true,4,true
[consuming],18,249.44998762227178,8,3,false,5,false
[con_ready],19,250.1155344709407,8,3,true,5,true
[consuming],20,254.3223441042845,8,2,false,6,false
[con_ready],21,260.15247937001806,8,2,true,6,true
[consuming],22,260.9702709690702,8,1,false,7,false
[producing],23,265.57167268390134,9,2,false,7,false
[con_ready],24,268.67514780113356,9,2,true,7,true
[consuming],25,269.7211421322365,9,1,false,8,false
[con_ready],26,281.8075507221499,9,1,true,8,true
[consuming],27,282.15832563531416,9,0,false,9,false
[producing],28,283.79389567285494,10,1,false,9,false
[con_ready],29,285.6880122794217,10,1,true,9,true
[consuming],30,286.51044362096985,10,0,false,10,false
[producing],31,305.4563885977823,11,1,false,10,false
[con_ready],32,309.37590933352783,11,1,true,10,true
[consuming],33,309.7053424216702,11,0,false,11,false
[producing],34,317.91709609317985,12,1,false,11,false
[producing],35,329.74840250519526,13,2,false,11,false
[con_ready],36,334.72150297452424,13,2,true,11,true
[consuming],37,336.0198119666578,13,1,false,12,false
[producing],38,338.1405654496467,14,2,false,12,false
[con_ready],39,338.9852245169786,14,2,true,12,true
[consuming],40,339.50294587474076,14,1,false,13,false
[producing],41,341.72890367029794,15,2,false,13,false
[producing],42,355.5756041597936,16,3,false,13,false
[producing],43,359.3922536886298,17,4,false,13,false
[producing],44,363.3917517592241,18,5,false,13,false
[con_ready],45,363.5137667421954,18,5,true,13,true
[consuming],46,363.64779311635135,18,4,false,14,false
[con_ready],47,364.4615361840785,18,4,true,14,true
[consuming],48,364.74811283959417,18,3,false,15,false
[con_ready],49,376.14695906605687,18,3,true,15,true
[consuming],50,377.00372221647905,18,2,false,16,false
[con_ready],51,378.69169161385963,18,2,true,16,true
[consuming],52,379.5346827441944,18,1,false,17,false
[producing],53,380.7117409367326,19,2,false,17,false
[con_ready],54,381.7479861937585,19,2,true,17,true
[consuming],55,383.0150379829773,19,1,false,18,false
[producing],56,384.6355156387674,20,2,false,18,false
[con_ready],57,389.9733845551857,20,2,true,18,true
[consuming],58,391.6497910823998,20,1,false,19,false
[producing],59,393.22841293538914,21,2,false,19,false
[producing],60,396.6266311820834,22,3,false,19,false
[producing],61,400.75399902191106,23,4,false,19,false
[con_ready],62,401.6661189439735,23,4,true,19,true
[consuming],63,402.37064924221204,23,3,false,20,false
[con_ready],64,404.8903446884698,23,3,true,20,true
[consuming],65,406.3040845403089,23,2,false,21,false
[producing],66,413.5699687363297,24,3,false,21,false
[producing],67,420.6623654014284,25,4,false,21,false
[producing],68,423.00195330452766,26,5,false,21,false
[con_ready],69,423.24340764186906,26,5,true,21,true
[consuming],70,423.5631527829729,26,4,false,22,false
[con_ready],71,434.7259178338932,26,4,true,22,true
[consuming],72,436.6142290575932,26,3,false,23,false
[producing],73,444.15637883676885,27,4,false,23,false
[con_ready],74,448.03479403732047,27,4,true,23,true
[consuming],75,448.1811363687944,27,3,false,24,false
[producing],76,490.4141460573022,28,4,false,24,false
[producing],77,506.11118696322933,29,5,false,24,false
[con_ready],78,506.3474014738202,29,5,true,24,true
[consuming],79,507.6980118378219,29,4,false,25,false
