action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,18.058654606209558,1,1,false,0,false
[con_ready],2,35.64857788008196,1,1,true,0,true
[consuming],3,35.65523215605831,1,0,false,1,false
[producing],4,42.2153438200584,2,1,false,1,false
[producing],5,47.9659325229264,3,2,false,1,false
[producing],6,67.74686359923017,4,3,false,1,false
[con_ready],7,88.60854785012023,4,3,true,1,true
[consuming],8,89.19381468145555,4,2,false,2,false
[producing],9,102.88334262671607,5,3,false,2,false
[con_ready],10,107.92654970261998,5,3,true,2,true
[consuming],11,109.7915658355428,5,2,false,3,false
[con_ready],12,112.0851549708912,5,2,true,3,true
[consuming],13,113.07334023502546,5,1,false,4,false
[producing],14,114.0477414897348,6,2,false,4,false
[producing],15,128.39064800703318,7,3,false,4,false
[producing],16,131.01394242207118,8,4,false,4,false
[con_ready],17,145.08198345738157,8,4,true,4,true
[consuming],18,145.09933564044155,8,3,false,5,false
[con_ready],19,161.2943564160031,8,3,true,5,true
[consuming],20,161.81514039208145,8,2,false,6,false
[con_ready],21,163.1758430957138,8,2,true,6,true
[consuming],22,163.34490069821865,8,1,false,7,false
[con_ready],23,188.59518765961528,8,1,true,7,true
[consuming],24,190.1109985247345,8,0,false,8,false
[producing],25,308.73111963569784,9,1,false,8,false
[con_ready],26,312.75935420752086,9,1,true,8,true
[consuming],27,313.92429766972793,9,0,false,9,false
[producing],28,322.1805872183291,10,1,false,9,false
[con_ready],29,334.0247132864842,10,1,true,9,true
[consuming],30,334.08552111160424,10,0,false,10,false
[producing],31,402.11257635019405,11,1,false,10,false
[producing],32,406.26629821610766,12,2,false,10,false
[con_ready],33,412.17424413499026,12,2,true,10,true
[consuming],34,412.3389365669156,12,1,false,11,false
[con_ready],35,415.3321278151294,12,1,true,11,true
[consuming],36,415.35207567974953,12,0,false,12,false
[producing],37,452.4664957739434,13,1,false,12,false
[con_ready],38,464.08546334591523,13,1,true,12,true
[consuming],39,466.297415360995,13,0,false,13,false
[producing],40,468.19944977843863,14,1,false,13,false
[con_ready],41,480.08687161182377,14,1,true,13,true
[consuming],42,480.9505212764493,14,0,false,14,false
[producing],43,485.677097644256,15,1,false,14,false
[con_ready],44,491.6247993595466,15,1,true,14,true
[consuming],45,491.70441636533144,15,0,false,15,false
[producing],46,509.3576725172772,16,1,false,15,false
[con_ready],47,519.7555982750812,16,1,true,15,true
[consuming],48,522.4398793994571,16,0,false,16,false
[producing],49,545.2602980434189,17,1,false,16,false
[producing],50,548.0058816188588,18,2,false,16,false
[producing],51,553.3186847014995,19,3,false,16,false
[con_ready],52,562.4601751205007,19,3,true,16,true
[consuming],53,564.5043694644795,19,2,false,17,false
[con_ready],54,582.3238094581557,19,2,true,17,true
[consuming],55,582.9911460280526,19,1,false,18,false
[producing],56,600.35825108319,20,2,false,18,false
[con_ready],57,606.8816166446393,20,2,true,18,true
[consuming],58,607.0443272585836,20,1,false,19,false
[producing],59,616.237866398835,21,2,false,19,false
[con_ready],60,630.3184818130193,21,2,true,19,true
[consuming],61,630.9099068699377,21,1,false,20,false
[producing],62,633.4206780959892,22,2,false,20,false
[con_ready],63,642.1389369931409,22,2,true,20,true
[consuming],64,642.9714424752441,22,1,false,21,false
[con_ready],65,656.5030380275978,22,1,true,21,true
[consuming],66,656.7086096614524,22,0,false,22,false
[producing],67,666.4517781034305,23,1,false,22,false
[con_ready],68,684.368291410996,23,1,true,22,true
[consuming],69,684.6255653988233,23,0,false,23,false
[producing],70,696.2079238412954,24,1,false,23,false
[con_ready],71,698.1090635333136,24,1,true,23,true
[consuming],72,698.1141410886019,24,0,false,24,false
[producing],73,716.4487532975147,25,1,false,24,false
[con_ready],74,727.5768602782822,25,1,true,24,true
[consuming],75,727.9171561302128,25,0,false,25,false
[producing],76,774.4026436361803,26,1,false,25,false
[producing],77,782.6579876511709,27,2,false,25,false
[producing],78,783.7549320565456,28,3,false,25,false
[con_ready],79,787.3308038080773,28,3,true,25,true
[consuming],80,789.523177766841,28,2,false,26,false
[producing],81,836.8968750756237,29,3,false,26,false
[producing],82,840.9513730524832,30,4,false,26,false
[con_ready],83,843.0026881013405,30,4,true,26,true
[consuming],84,843.0987293130796,30,3,false,27,false
[con_ready],85,846.3552676246187,30,3,true,27,true
[consuming],86,848.8815667056697,30,2,false,28,false
[con_ready],87,856.2144696613661,30,2,true,28,true
[consuming],88,856.5761952577562,30,1,false,29,false
[con_ready],89,857.3075822791516,30,1,true,29,true
[consuming],90,857.7697072308333,30,0,false,30,false
[producing],91,863.0095182142302,31,1,false,30,false
[producing],92,864.8820429805155,32,2,false,30,false
[producing],93,900.1367536484377,33,3,false,30,false
[producing],94,912.6911882740291,34,4,false,30,false
[con_ready],95,917.6326299550748,34,4,true,30,true
[consuming],96,920.0158522458671,34,3,false,31,false
[con_ready],97,920.2974077982649,34,3,true,31,true
[consuming],98,920.6754341514695,34,2,false,32,false
[con_ready],99,927.9433333803266,34,2,true,32,true
[consuming],100,928.0399753003157,34,1,false,33,false
[producing],101,935.9094055434749,35,2,false,33,false
[producing],102,961.6799869718651,36,3,false,33,false
[producing],103,991.9144430132839,37,4,false,33,false
[producing],104,992.863190385834,38,5,false,33,false
[con_ready],105,995.9124628397768,38,5,true,33,true
[consuming],106,998.7971574370735,38,4,false,34,false
