action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,8.907033880058211,1,1,false,0,false
[producing],2,13.32370082672487,2,2,false,0,false
[producing],3,14.902866353983448,3,3,false,0,false
[producing],4,17.386925419986277,4,4,false,0,false
[con_ready],5,19.742498241161744,4,4,true,0,true
[consuming],6,21.131524440535458,4,3,false,1,false
[producing],7,21.915177113819723,5,4,false,1,false
[producing],8,25.39206585152052,6,5,false,1,false
[con_ready],9,38.69026153882339,6,5,true,1,true
[consuming],10,39.20845508616935,6,4,false,2,false
[producing],11,44.413296437446164,7,5,false,2,false
[con_ready],12,44.51605888476741,7,5,true,2,true
[consuming],13,44.90129479211938,7,4,false,3,false
[con_ready],14,46.084904452687816,7,4,true,3,true
[consuming],15,46.36220852858912,7,3,false,4,false
[con_ready],16,62.73765579754402,7,3,true,4,true
[consuming],17,64.21667150603815,7,2,false,5,false
[con_ready],18,73.43111085774724,7,2,true,5,true
[consuming],19,74.31222571133479,7,1,false,6,false
[producing],20,76.19165839561221,8,2,false,6,false
[con_ready],21,86.27869833287984,8,2,true,6,true
[consuming],22,87.2529577067234,8,1,false,7,false
[con_ready],23,90.67581844850089,8,1,true,7,true
[consuming],24,90.74387608135135,8,0,false,8,false
[producing],25,129.64119847733042,9,1,false,8,false
[producing],26,163.94853629994714,10,2,false,8,false
[producing],27,164.46570685149698,11,3,false,8,false
[con_ready],28,167.31843799798705,11,3,true,8,true
[consuming],29,167.53020901179625,11,2,false,9,false
[con_ready],30,167.7479064073952,11,2,true,9,true
[consuming],31,168.37115116096652,11,1,false,10,false
[producing],32,171.72339818915313,12,2,false,10,false
[con_ready],33,174.08547199713374,12,2,true,10,true
[consuming],34,174.10593390398725,12,1,false,11,false
[con_ready],35,175.02398916422,12,1,true,11,true
[consuming],36,175.0343880610251,12,0,false,12,false
[producing],37,206.84465556158534,13,1,false,12,false
[con_ready],38,211.19868149567708,13,1,true,12,true
[consuming],39,211.44531112181832,13,0,false,13,false
[producing],40,258.06298489364804,14,1,false,13,false
[producing],41,258.292204371247,15,2,false,13,false
[con_ready],42,281.25100548596924,15,2,true,13,true
[consuming],43,283.2804196541489,15,1,false,14,false
[con_ready],44,304.1518446656305,15,1,true,14,true
