action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,10.628128457690101,1,1,false,0,false
[con_ready],2,14.94441256040157,1,1,true,0,true
[consuming],3,15.584765216909254,1,0,false,1,false
[producing],4,39.87663131260214,2,1,false,1,false
[producing],5,42.86166973469385,3,2,false,1,false
[producing],6,45.37586449310085,4,3,false,1,false
[con_ready],7,67.50393642458107,4,3,true,1,true
[consuming],8,69.90200202330897,4,2,false,2,false
[con_ready],9,76.14762915581142,4,2,true,2,true
[consuming],10,76.20901278863953,4,1,false,3,false
[con_ready],11,80.58306463424407,4,1,true,3,true
[consuming],12,80.74299688171325,4,0,false,4,false
[producing],13,88.8009178403944,5,1,false,4,false
[con_ready],14,137.47050813188406,5,1,true,4,true
[consuming],15,138.47846811442062,5,0,false,5,false
[producing],16,148.3472800209537,6,1,false,5,false
[con_ready],17,151.37404597756466,6,1,true,5,true
[consuming],18,153.2931759106325,6,0,false,6,false
[producing],19,163.80019445831672,7,1,false,6,false
[con_ready],20,173.67924107978328,7,1,true,6,true
[consuming],21,174.38238732421473,7,0,false,7,false
[producing],22,174.69857155549428,8,1,false,7,false
[con_ready],23,186.2519224431066,8,1,true,7,true
[consuming],24,188.1111340063202,8,0,false,8,false
[producing],25,193.84086873540002,9,1,false,8,false
[producing],26,195.3751990361858,10,2,false,8,false
[producing],27,199.34318427488245,11,3,false,8,false
[con_ready],28,215.614694044381,11,3,true,8,true
[consuming],29,216.49994660779421,11,2,false,9,false
[producing],30,217.9772687103624,12,3,false,9,false
[producing],31,229.50644584489422,13,4,false,9,false
[con_ready],32,231.34063184132134,13,4,true,9,true
[consuming],33,231.39697772706333,13,3,false,10,false
[producing],34,232.15222213920816,14,4,false,10,false
[producing],35,241.2026075515837,15,5,false,10,false
[con_ready],36,245.95539859275328,15,5,true,10,true
[consuming],37,246.08708715377642,15,4,false,11,false
[producing],38,255.402915133888,16,5,false,11,false
[con_ready],39,263.27442180095625,16,5,true,11,true
[consuming],40,263.4246024610577,16,4,false,12,false
[producing],41,263.4479175195551,17,5,false,12,false
[producing],42,264.71687777123486,18,6,false,12,false
[con_ready],43,269.7741664467082,18,6,true,12,true
[consuming],44,270.1055321327976,18,5,false,13,false
[producing],45,272.205264637609,19,6,false,13,false
[producing],46,274.28879097697273,20,7,false,13,false
[con_ready],47,286.139445382867,20,7,true,13,true
[consuming],48,288.4581878615726,20,6,false,14,false
[con_ready],49,289.3492613600498,20,6,true,14,true
[consuming],50,291.6253639553291,20,5,false,15,false
[con_ready],51,310.94756608574045,20,5,true,15,true
[consuming],52,311.49991098886386,20,4,false,16,false
[producing],53,318.398715170954,21,5,false,16,false
[producing],54,322.1056125297315,22,6,false,16,false
[producing],55,328.3599996001316,23,7,false,16,false
[con_ready],56,338.0436610988071,23,7,true,16,true
[consuming],57,338.05127486271857,23,6,false,17,false
[con_ready],58,343.6616398620428,23,6,true,17,true
[consuming],59,343.7354362022267,23,5,false,18,false
[con_ready],60,362.51566275679073,23,5,true,18,true
[consuming],61,362.5666991857502,23,4,false,19,false
[con_ready],62,363.55032523534305,23,4,true,19,true
[consuming],63,364.8411637238875,23,3,false,20,false
[con_ready],64,367.930691994432,23,3,true,20,true
[consuming],65,368.2244734340346,23,2,false,21,false
[con_ready],66,374.9431041840249,23,2,true,21,true
[consuming],67,375.28850158073516,23,1,false,22,false
[producing],68,383.9972419473544,24,2,false,22,false
[con_ready],69,388.56242884690545,24,2,true,22,true
[consuming],70,388.81424434427873,24,1,false,23,false
[producing],71,396.9882912348311,25,2,false,23,false
[con_ready],72,415.26331704905544,25,2,true,23,true
[consuming],73,415.3961950662979,25,1,false,24,false
[con_ready],74,416.7661908704354,25,1,true,24,true
[consuming],75,416.8977429801743,25,0,false,25,false
[producing],76,433.41744116862196,26,1,false,25,false
[producing],77,433.94739986753865,27,2,false,25,false
[con_ready],78,437.06667387682955,27,2,true,25,true
[consuming],79,437.2123026819719,27,1,false,26,false
[con_ready],80,458.85421105182417,27,1,true,26,true
[consuming],81,460.6802925485965,27,0,false,27,false
[producing],82,464.478720985366,28,1,false,27,false
[con_ready],83,465.84433979842265,28,1,true,27,true
[consuming],84,465.97272067247616,28,0,false,28,false
[producing],85,482.7180804798184,29,1,false,28,false
[con_ready],86,487.2040909806578,29,1,true,28,true
[consuming],87,488.0411857188716,29,0,false,29,false
[producing],88,492.79253547235515,30,1,false,29,false
[producing],89,494.7001297019667,31,2,false,29,false
[producing],90,499.3308050869864,32,3,false,29,false
[con_ready],91,503.0447980925801,32,3,true,29,true
[consuming],92,504.28948203158046,32,2,false,30,false
[producing],93,518.3948802551148,33,3,false,30,false
[producing],94,522.9245715240752,34,4,false,30,false
[con_ready],95,530.2439094011862,34,4,true,30,true
[consuming],96,533.5638454782969,34,3,false,31,false
[con_ready],97,539.8751089962317,34,3,true,31,true
[consuming],98,542.3395057216819,34,2,false,32,false
[con_ready],99,545.1445963213662,34,2,true,32,true
[consuming],100,548.4480607326104,34,1,false,33,false
[con_ready],101,549.3518284522331,34,1,true,33,true
[consuming],102,549.6755858504345,34,0,false,34,false
[producing],103,571.5850139837171,35,1,false,34,false
[con_ready],104,580.3581000168405,35,1,true,34,true
[consuming],105,581.0098018289217,35,0,false,35,false
[producing],106,595.9814142247072,36,1,false,35,false
[producing],107,596.2944163006822,37,2,false,35,false
[con_ready],108,600.0776871469765,37,2,true,35,true
[consuming],109,600.7424723050243,37,1,false,36,false
[con_ready],110,612.6482438732533,37,1,true,36,true
[consuming],111,613.0162486324836,37,0,false,37,false
[producing],112,629.484465652846,38,1,false,37,false
[con_ready],113,639.9839255891891,38,1,true,37,true
[consuming],114,640.8476182412704,38,0,false,38,false
[producing],115,765.6786809735115,39,1,false,38,false
[con_ready],116,768.9048377628533,39,1,true,38,true
[consuming],117,769.1088130112687,39,0,false,39,false
[producing],118,786.6586322693366,40,1,false,39,false
[con_ready],119,798.0694745284569,40,1,true,39,true
[consuming],120,798.7294848280515,40,0,false,40,false
