action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,14.085199001260458,1,1,false,0,false
[producing],2,18.129548586273714,2,2,false,0,false
[con_ready],3,25.688691021233268,2,2,true,0,true
[consuming],4,26.470322715163686,2,1,false,1,false
[con_ready],5,38.60910569143598,2,1,true,1,true
[consuming],6,39.57707831062676,2,0,false,2,false
[producing],7,49.741328224486764,3,1,false,2,false
[producing],8,54.059437189301384,4,2,false,2,false
[producing],9,59.57309331954186,5,3,false,2,false
[con_ready],10,62.30038928919786,5,3,true,2,true
[consuming],11,65.31062186140544,5,2,false,3,false
[producing],12,76.84119828742656,6,3,false,3,false
[producing],13,84.53557615389083,7,4,false,3,false
[producing],14,85.07292846453298,8,5,false,3,false
[con_ready],15,86.78704857186426,8,5,true,3,true
[consuming],16,89.3193538467686,8,4,false,4,false
[producing],17,91.0578991100878,9,5,false,4,false
[producing],18,91.57036554831461,10,6,false,4,false
[con_ready],19,111.91171965577377,10,6,true,4,true
[consuming],20,112.89038420179716,10,5,false,5,false
[producing],21,119.75771501491089,11,6,false,5,false
[con_ready],22,145.49955541018878,11,6,true,5,true
[consuming],23,145.5868364293914,11,5,false,6,false
[con_ready],24,148.5280172397893,11,5,true,6,true
[consuming],25,149.92486623562036,11,4,false,7,false
[con_ready],26,170.4448046925242,11,4,true,7,true
[consuming],27,170.55623274744238,11,3,false,8,false
[con_ready],28,175.4645102436396,11,3,true,8,true
[consuming],29,176.5188971221861,11,2,false,9,false
[con_ready],30,188.26498258800447,11,2,true,9,true
[consuming],31,189.13963109680037,11,1,false,10,false
[con_ready],32,189.95502113954865,11,1,true,10,true
[consuming],33,190.34458685978817,11,0,false,11,false
[producing],34,191.43193245339876,12,1,false,11,false
[con_ready],35,205.2341184780499,12,1,true,11,true
[consuming],36,205.33324930404962,12,0,false,12,false
[producing],37,223.78354526719198,13,1,false,12,false
[con_ready],38,224.0893110830025,13,1,true,12,true
[consuming],39,225.69585178688152,13,0,false,13,false
[producing],40,226.4463846306233,14,1,false,13,false
[con_ready],41,232.84206467100762,14,1,true,13,true
[consuming],42,234.35539130895114,14,0,false,14,false
[producing],43,260.7595256736947,15,1,false,14,false
[producing],44,267.3506386202217,16,2,false,14,false
[con_ready],45,271.413048641947,16,2,true,14,true
[consuming],46,274.13061518167706,16,1,false,15,false
[con_ready],47,284.44926198555834,16,1,true,15,true
[consuming],48,285.7800357221169,16,0,false,16,false
[producing],49,325.0663507082551,17,1,false,16,false
[producing],50,334.8581511094754,18,2,false,16,false
[con_ready],51,346.5938999188369,18,2,true,16,true
[consuming],52,347.3873891085081,18,1,false,17,false
[con_ready],53,352.90364002143167,18,1,true,17,true
[consuming],54,354.17495896785783,18,0,false,18,false
[producing],55,361.0807229436367,19,1,false,18,false
[con_ready],56,364.9352057972244,19,1,true,18,true
[consuming],57,366.87399715681966,19,0,false,19,false
[producing],58,379.73968658290573,20,1,false,19,false
[producing],59,384.1732606351106,21,2,false,19,false
[con_ready],60,385.11357883868794,21,2,true,19,true
[consuming],61,385.5956738289851,21,1,false,20,false
[producing],62,395.46936109987166,22,2,false,20,false
[con_ready],63,396.1365430228315,22,2,true,20,true
[consuming],64,396.23600425287253,22,1,false,21,false
[con_ready],65,402.56058176064226,22,1,true,21,true
[consuming],66,405.06163922513895,22,0,false,22,false
[producing],67,413.23304398981236,23,1,false,22,false
[con_ready],68,420.49792541690044,23,1,true,22,true
[consuming],69,421.4759296846992,23,0,false,23,false
[producing],70,440.91406128512835,24,1,false,23,false
[producing],71,462.13311951335305,25,2,false,23,false
[con_ready],72,468.81355466460707,25,2,true,23,true
[consuming],73,470.0041832044424,25,1,false,24,false
[con_ready],74,489.7189762424688,25,1,true,24,true
[consuming],75,490.2573786145902,25,0,false,25,false
[producing],76,506.57677241560407,26,1,false,25,false
[con_ready],77,538.5813418271604,26,1,true,25,true
[consuming],78,539.4285311742543,26,0,false,26,false
[producing],79,584.7976023688799,27,1,false,26,false
[con_ready],80,604.1891121742328,27,1,true,26,true
[consuming],81,606.2256741772468,27,0,false,27,false
[producing],82,606.5366345544306,28,1,false,27,false
[producing],83,609.7019833145697,29,2,false,27,false
[con_ready],84,610.0430684003263,29,2,true,27,true
[consuming],85,610.2641479802853,29,1,false,28,false
[con_ready],86,613.2613957902395,29,1,true,28,true
[consuming],87,613.5501071472818,29,0,false,29,false
[producing],88,636.4506202063892,30,1,false,29,false
[producing],89,640.6429771640962,31,2,false,29,false
[producing],90,642.0189456845568,32,3,false,29,false
[con_ready],91,643.4986576615177,32,3,true,29,true
[consuming],92,645.2253121370733,32,2,false,30,false
[con_ready],93,655.0178383027079,32,2,true,30,true
[consuming],94,655.3695336477984,32,1,false,31,false
[con_ready],95,657.467003892575,32,1,true,31,true
[consuming],96,657.8770484817933,32,0,false,32,false
[producing],97,690.2390179060714,33,1,false,32,false
[con_ready],98,690.5199318723405,33,1,true,32,true
[consuming],99,690.5274871651411,33,0,false,33,false
[producing],100,714.5696820746509,34,1,false,33,false
[con_ready],101,731.0536762866667,34,1,true,33,true
[consuming],102,731.2182078408316,34,0,false,34,false
[producing],103,738.7287454192044,35,1,false,34,false
[producing],104,745.8007565699716,36,2,false,34,false
[con_ready],105,749.5563666689696,36,2,true,34,true
[consuming],106,749.7560694685646,36,1,false,35,false
[con_ready],107,751.0246203366396,36,1,true,35,true
[consuming],108,752.8786651608026,36,0,false,36,false
[producing],109,793.8800583213894,37,1,false,36,false
[producing],110,799.9728509146186,38,2,false,36,false
[con_ready],111,825.0523067748617,38,2,true,36,true
[consuming],112,825.5303995385127,38,1,false,37,false
[producing],113,857.5239505217282,39,2,false,37,false
[con_ready],114,865.7511170274645,39,2,true,37,true
[consuming],115,866.4164463354178,39,1,false,38,false
[con_ready],116,874.1631981835582,39,1,true,38,true
[consuming],117,876.3739038047908,39,0,false,39,false
[producing],118,877.9421242539944,40,1,false,39,false
[con_ready],119,897.7001861589231,40,1,true,39,true
[consuming],120,897.8145110838475,40,0,false,40,false
