action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,0.7464967128275198,1,1,false,false,0,false,0,false
[con_ready2],2,3.744521586804021,1,1,false,true,0,false,0,true
[consuming2],3,5.027386828015876,1,0,false,false,0,false,1,false
[producing],4,29.244499284989637,2,1,false,false,0,false,1,false
[producing],5,32.66145005438893,3,2,false,false,0,false,1,false
[con_ready1],6,39.02208103535348,3,2,true,false,0,true,1,false
[consuming1],7,39.483251401338705,3,1,false,false,1,false,1,false
[con_ready1],8,75.34766651294649,3,1,true,false,1,true,1,false
[consuming1],9,75.615185819479,3,0,false,false,2,false,1,false
[producing],10,85.91645091020195,4,1,false,false,2,false,1,false
[producing],11,93.6378993033711,5,2,false,false,2,false,1,false
[con_ready1],12,98.86568986133253,5,2,true,false,2,true,1,false
[consuming1],13,101.88674241532038,5,1,false,false,3,false,1,false
[con_ready1],14,112.69642452982553,5,1,true,false,3,true,1,false
[consuming1],15,113.01927625085932,5,0,false,false,4,false,1,false
[producing],16,124.84716694720535,6,1,false,false,4,false,1,false
[con_ready1],17,130.83414683600918,6,1,true,false,4,true,1,false
[consuming1],18,131.56676220913747,6,0,false,false,5,false,1,false
[producing],19,146.96426275447516,7,1,false,false,5,false,1,false
[con_ready1],20,151.6898691120533,7,1,true,false,5,true,1,false
[consuming1],21,153.36030074881572,7,0,false,false,6,false,1,false
[producing],22,154.6700251626031,8,1,false,false,6,false,1,false
[con_ready2],23,167.9900424749889,8,1,false,true,6,false,1,true
[consuming2],24,168.95943956717622,8,0,false,false,6,false,2,false
[producing],25,171.7568328176575,9,1,false,false,6,false,2,false
[producing],26,183.82112175101832,10,2,false,false,6,false,2,false
[con_ready1],27,191.73388487854092,10,2,true,false,6,true,2,false
[consuming1],28,192.15136319122135,10,1,false,false,7,false,2,false
[producing],29,203.37787698705424,11,2,false,false,7,false,2,false
[con_ready1],30,216.7270643871694,11,2,true,false,7,true,2,false
[consuming1],31,217.0033274024929,11,1,false,false,8,false,2,false
[producing],32,223.98590143434652,12,2,false,false,8,false,2,false
[producing],33,225.3943253142394,13,3,false,false,8,false,2,false
[con_ready2],34,231.39654967668065,13,3,false,true,8,false,2,true
[consuming2],35,232.67926625640473,13,2,false,false,8,false,3,false
[con_ready2],36,238.26837913095463,13,2,false,true,8,false,3,true
[consuming2],37,238.51942465547762,13,1,false,false,8,false,4,false
[con_ready2],38,257.30668585027655,13,1,false,true,8,false,4,true
[consuming2],39,257.82581640678626,13,0,false,false,8,false,5,false
[producing],40,295.3567716491783,14,1,false,false,8,false,5,false
[con_ready2],41,310.08277951084835,14,1,false,true,8,false,5,true
[consuming2],42,310.20359502154145,14,0,false,false,8,false,6,false
[producing],43,329.0557662514577,15,1,false,false,8,false,6,false
[producing],44,331.0661165080508,16,2,false,false,8,false,6,false
[con_ready2],45,343.8254821504402,16,2,false,true,8,false,6,true
[consuming2],46,344.06137705902546,16,1,false,false,8,false,7,false
[con_ready2],47,346.5653694977092,16,1,false,true,8,false,7,true
[consuming2],48,346.8602448133118,16,0,false,false,8,false,8,false
[producing],49,348.58212850271104,17,1,false,false,8,false,8,false
[producing],50,366.9877202624702,18,2,false,false,8,false,8,false
[producing],51,380.2894003778485,19,3,false,false,8,false,8,false
[con_ready1],52,383.0470204018405,19,3,true,false,8,true,8,false
[consuming1],53,384.46804693023705,19,2,false,false,9,false,8,false
[con_ready2],54,389.44704212770193,19,2,false,true,9,false,8,true
[consuming2],55,390.58772670454823,19,1,false,false,9,false,9,false
[con_ready2],56,392.01723298007954,19,1,false,true,9,false,9,true
[consuming2],57,392.3984458432303,19,0,false,false,9,false,10,false
[producing],58,436.2917263473779,20,1,false,false,9,false,10,false
[con_ready1],59,456.51397705403014,20,1,true,false,9,true,10,false
[consuming1],60,457.07667965886407,20,0,false,false,10,false,10,false
