action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,6.4152426470516914,1,1,false,false,0,false,0,false
[producing],2,6.514941237895575,2,2,false,false,0,false,0,false
[con_ready1],3,13.254619642469398,2,2,true,false,0,true,0,false
[consuming1],4,13.371459966396966,2,1,false,false,1,false,0,false
[producing],5,19.216819344309485,3,2,false,false,1,false,0,false
[producing],6,20.40935059988816,4,3,false,false,1,false,0,false
[con_ready1],7,60.18291580431858,4,3,true,false,1,true,0,false
[consuming1],8,60.50163647609261,4,2,false,false,2,false,0,false
[con_ready1],9,67.09784146796784,4,2,true,false,2,true,0,false
[consuming1],10,68.88882932129057,4,1,false,false,3,false,0,false
[con_ready1],11,105.88260566650325,4,1,true,false,3,true,0,false
[consuming1],12,106.37292702718321,4,0,false,false,4,false,0,false
[producing],13,115.57699620674947,5,1,false,false,4,false,0,false
[producing],14,116.96697916691926,6,2,false,false,4,false,0,false
[con_ready1],15,119.42746705950856,6,2,true,false,4,true,0,false
[consuming1],16,121.53263435472876,6,1,false,false,5,false,0,false
[producing],17,121.79067000067118,7,2,false,false,5,false,0,false
[producing],18,122.69866875061639,8,3,false,false,5,false,0,false
[con_ready1],19,126.54464858926794,8,3,true,false,5,true,0,false
[consuming1],20,127.00442620276661,8,2,false,false,6,false,0,false
[con_ready1],21,127.5098035486473,8,2,true,false,6,true,0,false
[consuming1],22,128.0993699652515,8,1,false,false,7,false,0,false
[producing],23,154.0992049232015,9,2,false,false,7,false,0,false
[con_ready1],24,163.35497047282198,9,2,true,false,7,true,0,false
[consuming1],25,163.4084712183707,9,1,false,false,8,false,0,false
[producing],26,175.45589111468624,10,2,false,false,8,false,0,false
[con_ready1],27,176.77788834689625,10,2,true,false,8,true,0,false
[consuming1],28,178.96986048375464,10,1,false,false,9,false,0,false
[con_ready1],29,179.0024692471037,10,1,true,false,9,true,0,false
[consuming1],30,179.71551504264892,10,0,false,false,10,false,0,false
[producing],31,201.79692492685538,11,1,false,false,10,false,0,false
[con_ready1],32,215.3369775417339,11,1,true,false,10,true,0,false
[consuming1],33,216.1706472824721,11,0,false,false,11,false,0,false
[producing],34,223.7392716688054,12,1,false,false,11,false,0,false
[con_ready1],35,240.042847948734,12,1,true,false,11,true,0,false
[consuming1],36,240.36138293487826,12,0,false,false,12,false,0,false
[producing],37,249.42498685903695,13,1,false,false,12,false,0,false
[con_ready1],38,254.30568191872618,13,1,true,false,12,true,0,false
[consuming1],39,254.31865760227896,13,0,false,false,13,false,0,false
[producing],40,332.25523348950856,14,1,false,false,13,false,0,false
[con_ready2],41,341.0745581030489,14,1,false,true,13,false,0,true
[consuming2],42,342.0586265153977,14,0,false,false,13,false,1,false
[producing],43,445.8598221828847,15,1,false,false,13,false,1,false
[producing],44,448.94299954612,16,2,false,false,13,false,1,false
[con_ready2],45,483.5340252327596,16,2,false,true,13,false,1,true
[consuming2],46,483.6488014996281,16,1,false,false,13,false,2,false
[producing],47,493.49430632980494,17,2,false,false,13,false,2,false
[con_ready2],48,510.41784240909135,17,2,false,true,13,false,2,true
[consuming2],49,510.4612450822907,17,1,false,false,13,false,3,false
[con_ready2],50,522.9292036701181,17,1,false,true,13,false,3,true
[consuming2],51,524.218258592924,17,0,false,false,13,false,4,false
[producing],52,541.1333272596295,18,1,false,false,13,false,4,false
[con_ready2],53,564.6297566777122,18,1,false,true,13,false,4,true
[consuming2],54,565.1742668410811,18,0,false,false,13,false,5,false
[producing],55,593.6233791773075,19,1,false,false,13,false,5,false
[producing],56,617.3927840118743,20,2,false,false,13,false,5,false
[con_ready1],57,629.2005096148487,20,2,true,false,13,true,5,false
[consuming1],58,630.0789731659197,20,1,false,false,14,false,5,false
[con_ready1],59,653.5045184970355,20,1,true,false,14,true,5,false
[consuming1],60,654.9838128786228,20,0,false,false,15,false,5,false
