action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,21.641819689464135,1,1,false,false,0,false,0,false
[con_ready2],2,39.197250696930695,1,1,false,true,0,false,0,true
[consuming2],3,40.2221093769598,1,0,false,false,0,false,1,false
[producing],4,61.71494576319711,2,1,false,false,0,false,1,false
[con_ready2],5,67.42342574270215,2,1,false,true,0,false,1,true
[consuming2],6,68.46143648974665,2,0,false,false,0,false,2,false
[producing],7,83.45618679504157,3,1,false,false,0,false,2,false
[con_ready2],8,84.07633896608907,3,1,false,true,0,false,2,true
[consuming2],9,87.10084741303683,3,0,false,false,0,false,3,false
[producing],10,123.42004583580221,4,1,false,false,0,false,3,false
[con_ready1],11,126.67455039934025,4,1,true,false,0,true,3,false
[consuming1],12,126.78413968419176,4,0,false,false,1,false,3,false
[producing],13,180.96214556561682,5,1,false,false,1,false,3,false
[con_ready1],14,182.20876375774793,5,1,true,false,1,true,3,false
[consuming1],15,182.4870037047972,5,0,false,false,2,false,3,false
[producing],16,200.05437470585383,6,1,false,false,2,false,3,false
[con_ready2],17,212.45463031138036,6,1,false,true,2,false,3,true
[consuming2],18,212.82848734785898,6,0,false,false,2,false,4,false
[producing],19,229.58670033313206,7,1,false,false,2,false,4,false
[con_ready1],20,243.8637737397251,7,1,true,false,2,true,4,false
[consuming1],21,244.1978220248576,7,0,false,false,3,false,4,false
[producing],22,265.30510577041713,8,1,false,false,3,false,4,false
[con_ready1],23,271.56685383322,8,1,true,false,3,true,4,false
[consuming1],24,274.38033268537725,8,0,false,false,4,false,4,false
[producing],25,280.1427904224118,9,1,false,false,4,false,4,false
[con_ready1],26,280.8270747092609,9,1,true,false,4,true,4,false
[consuming1],27,281.143593347966,9,0,false,false,5,false,4,false
[producing],28,306.7173378112107,10,1,false,false,5,false,4,false
[con_ready1],29,319.62703547892085,10,1,true,false,5,true,4,false
[consuming1],30,319.81464053764773,10,0,false,false,6,false,4,false
[producing],31,363.871291411343,11,1,false,false,6,false,4,false
[con_ready2],32,366.70423261985,11,1,false,true,6,false,4,true
[consuming2],33,367.2043051965171,11,0,false,false,6,false,5,false
[producing],34,391.0356212413168,12,1,false,false,6,false,5,false
[con_ready1],35,393.8013984521562,12,1,true,false,6,true,5,false
[consuming1],36,395.22671062516275,12,0,false,false,7,false,5,false
[producing],37,433.75123504228816,13,1,false,false,7,false,5,false
[con_ready1],38,442.29141943011393,13,1,true,false,7,true,5,false
[consuming1],39,444.3926531788457,13,0,false,false,8,false,5,false
[producing],40,473.1554635343498,14,1,false,false,8,false,5,false
[producing],41,487.5440219087727,15,2,false,false,8,false,5,false
[con_ready2],42,490.4623863337871,15,2,false,true,8,false,5,true
[consuming2],43,491.9598446933731,15,1,false,false,8,false,6,false
[con_ready1],44,494.1011208887693,15,1,true,false,8,true,6,false
[consuming1],45,494.66500408668395,15,0,false,false,9,false,6,false
[producing],46,514.4674542002946,16,1,false,false,9,false,6,false
[con_ready2],47,536.6609326667293,16,1,false,true,9,false,6,true
[consuming2],48,537.3557195885048,16,0,false,false,9,false,7,false
[producing],49,553.9376409148964,17,1,false,false,9,false,7,false
[producing],50,564.5206029945006,18,2,false,false,9,false,7,false
[con_ready2],51,565.4105784489293,18,2,false,true,9,false,7,true
[consuming2],52,565.4709581850582,18,1,false,false,9,false,8,false
[con_ready1],53,571.06606057233,18,1,true,false,9,true,8,false
[consuming1],54,571.3595436170174,18,0,false,false,10,false,8,false
[producing],55,579.790796241434,19,1,false,false,10,false,8,false
[con_ready1],56,588.5389493385518,19,1,true,false,10,true,8,false
[consuming1],57,588.7072777350729,19,0,false,false,11,false,8,false
[producing],58,592.9918544605644,20,1,false,false,11,false,8,false
[con_ready1],59,594.0896733284458,20,1,true,false,11,true,8,false
[consuming1],60,594.1637223857227,20,0,false,false,12,false,8,false
