action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,47.244378101030435,1,1,false,false,0,false,0,false
[con_ready1],2,49.207645368162886,1,1,true,false,0,true,0,false
[consuming1],3,49.62656225975513,1,0,false,false,1,false,0,false
[producing],4,67.23434300928776,2,1,false,false,1,false,0,false
[con_ready1],5,70.55167424563486,2,1,true,false,1,true,0,false
[consuming1],6,71.18699916012486,2,0,false,false,2,false,0,false
[producing],7,111.5158823117093,3,1,false,false,2,false,0,false
[con_ready1],8,125.41996058517752,3,1,true,false,2,true,0,false
[consuming1],9,130.22057589710926,3,0,false,false,3,false,0,false
[producing],10,156.29805632562463,4,1,false,false,3,false,0,false
[con_ready1],11,185.25357729210793,4,1,true,false,3,true,0,false
[consuming1],12,185.68851238403312,4,0,false,false,4,false,0,false
[producing],13,214.19048105423795,5,1,false,false,4,false,0,false
[con_ready2],14,269.54633291890104,5,1,false,true,4,false,0,true
[consuming2],15,271.3046881309009,5,0,false,false,4,false,1,false
[producing],16,313.52455785818154,6,1,false,false,4,false,1,false
[producing],17,321.82033272961166,7,2,false,false,4,false,1,false
[con_ready2],18,326.24366355748,7,2,false,true,4,false,1,true
[consuming2],19,326.55887455628545,7,1,false,false,4,false,2,false
[con_ready2],20,337.712763275863,7,1,false,true,4,false,2,true
[consuming2],21,339.0776375515396,7,0,false,false,4,false,3,false
[producing],22,364.3695190521739,8,1,false,false,4,false,3,false
[con_ready2],23,364.9815751810213,8,1,false,true,4,false,3,true
[consuming2],24,365.71789291599384,8,0,false,false,4,false,4,false
[producing],25,537.616297943529,9,1,false,false,4,false,4,false
[producing],26,552.5519982239412,10,2,false,false,4,false,4,false
[con_ready2],27,564.1747300090359,10,2,false,true,4,false,4,true
[consuming2],28,565.0888470003848,10,1,false,false,4,false,5,false
[producing],29,583.7549804200615,11,2,false,false,4,false,5,false
[con_ready2],30,620.7756649045556,11,2,false,true,4,false,5,true
[consuming2],31,621.5457327436536,11,1,false,false,4,false,6,false
[con_ready1],32,626.8580592654073,11,1,true,false,4,true,6,false
[consuming1],33,627.285428929448,11,0,false,false,5,false,6,false
[producing],34,705.5224808971243,12,1,false,false,5,false,6,false
[con_ready1],35,707.5721617775163,12,1,true,false,5,true,6,false
[consuming1],36,708.2033267158713,12,0,false,false,6,false,6,false
[producing],37,742.032450487985,13,1,false,false,6,false,6,false
[con_ready2],38,749.7755669138174,13,1,false,true,6,false,6,true
[consuming2],39,750.1248882102607,13,0,false,false,6,false,7,false
[producing],40,775.8867144582772,14,1,false,false,6,false,7,false
[producing],41,787.6190557795452,15,2,false,false,6,false,7,false
[producing],42,788.6805210271791,16,3,false,false,6,false,7,false
[con_ready1],43,828.1804478451002,16,3,true,false,6,true,7,false
[consuming1],44,828.2816318497316,16,2,false,false,7,false,7,false
[con_ready1],45,837.0887951254847,16,2,true,false,7,true,7,false
[consuming1],46,837.5883433863623,16,1,false,false,8,false,7,false
[con_ready1],47,841.5598348041417,16,1,true,false,8,true,7,false
[consuming1],48,841.8863996523083,16,0,false,false,9,false,7,false
[producing],49,843.1901941218099,17,1,false,false,9,false,7,false
[con_ready1],50,867.8221691390703,17,1,true,false,9,true,7,false
[consuming1],51,868.5295004669287,17,0,false,false,10,false,7,false
[producing],52,870.1107103282452,18,1,false,false,10,false,7,false
[con_ready2],53,872.9941194601374,18,1,false,true,10,false,7,true
[consuming2],54,876.4019978935884,18,0,false,false,10,false,8,false
[producing],55,912.450161487868,19,1,false,false,10,false,8,false
[producing],56,913.8579082991514,20,2,false,false,10,false,8,false
[con_ready1],57,918.9423331853212,20,2,true,false,10,true,8,false
[consuming1],58,919.2237714837765,20,1,false,false,11,false,8,false
[con_ready1],59,921.0239996827017,20,1,true,false,11,true,8,false
[consuming1],60,921.0865651672982,20,0,false,false,12,false,8,false
