action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,31.260054457136654,1,1,false,false,0,false,0,false
[con_ready2],2,37.81289263670672,1,1,false,true,0,false,0,true
[consuming2],3,38.71075739155583,1,0,false,false,0,false,1,false
[producing],4,73.75372873489748,2,1,false,false,0,false,1,false
[producing],5,87.57364899421324,3,2,false,false,0,false,1,false
[producing],6,102.06136561326106,4,3,false,false,0,false,1,false
[con_ready2],7,114.99186411694376,4,3,false,true,0,false,1,true
[consuming2],8,115.6704828880574,4,2,false,false,0,false,2,false
[con_ready1],9,118.73482544689591,4,2,true,false,0,true,2,false
[consuming1],10,119.58186077467285,4,1,false,false,1,false,2,false
[producing],11,122.16225912098699,5,2,false,false,1,false,2,false
[con_ready1],12,129.6395307008855,5,2,true,false,1,true,2,false
[consuming1],13,129.81446226709514,5,1,false,false,2,false,2,false
[producing],14,137.67973777139065,6,2,false,false,2,false,2,false
[producing],15,152.37759167317398,7,3,false,false,2,false,2,false
[producing],16,157.9840462568157,8,4,false,false,2,false,2,false
[producing],17,159.4666601422869,9,5,false,false,2,false,2,false
[con_ready1],18,160.56253588948837,9,5,true,false,2,true,2,false
[consuming1],19,162.97699120261615,9,4,false,false,3,false,2,false
[con_ready1],20,164.06865317218706,9,4,true,false,3,true,2,false
[consuming1],21,164.7308976763015,9,3,false,false,4,false,2,false
[producing],22,177.09231482144452,10,4,false,false,4,false,2,false
[con_ready1],23,184.26539596475436,10,4,true,false,4,true,2,false
[consuming1],24,185.49760162429183,10,3,false,false,5,false,2,false
[con_ready1],25,194.00389506470552,10,3,true,false,5,true,2,false
[consuming1],26,195.5247626690332,10,2,false,false,6,false,2,false
[con_ready1],27,206.85066421148954,10,2,true,false,6,true,2,false
[consuming1],28,207.9020791853516,10,1,false,false,7,false,2,false
[con_ready2],29,220.54681883236753,10,1,false,true,7,false,2,true
[consuming2],30,220.64026856099764,10,0,false,false,7,false,3,false
[producing],31,229.61854127039476,11,1,false,false,7,false,3,false
[con_ready2],32,255.65514967624665,11,1,false,true,7,false,3,true
[consuming2],33,258.5762001220638,11,0,false,false,7,false,4,false
[producing],34,261.400274587083,12,1,false,false,7,false,4,false
[producing],35,266.1541792460829,13,2,false,false,7,false,4,false
[producing],36,267.63577386019193,14,3,false,false,7,false,4,false
[producing],37,269.36248785768584,15,4,false,false,7,false,4,false
[producing],38,270.19926560381555,16,5,false,false,7,false,4,false
[con_ready2],39,275.2211597410615,16,5,false,true,7,false,4,true
[consuming2],40,277.0877377319848,16,4,false,false,7,false,5,false
[con_ready1],41,278.7149495018184,16,4,true,false,7,true,5,false
[consuming1],42,279.4380246138223,16,3,false,false,8,false,5,false
[con_ready1],43,279.8274975062799,16,3,true,false,8,true,5,false
[consuming1],44,282.43951939408163,16,2,false,false,9,false,5,false
[con_ready2],45,284.06176419332917,16,2,false,true,9,false,5,true
[consuming2],46,284.75382454594325,16,1,false,false,9,false,6,false
[con_ready1],47,294.94802585426993,16,1,true,false,9,true,6,false
[consuming1],48,297.20028976615134,16,0,false,false,10,false,6,false
[producing],49,327.66180718894304,17,1,false,false,10,false,6,false
[producing],50,332.7833348478225,18,2,false,false,10,false,6,false
[con_ready2],51,345.4102679592906,18,2,false,true,10,false,6,true
[consuming2],52,347.08814067990613,18,1,false,false,10,false,7,false
[producing],53,347.8656334906149,19,2,false,false,10,false,7,false
[con_ready2],54,349.92292820350497,19,2,false,true,10,false,7,true
[consuming2],55,350.9205942698786,19,1,false,false,10,false,8,false
[con_ready2],56,352.16714802672874,19,1,false,true,10,false,8,true
[consuming2],57,352.26957832435073,19,0,false,false,10,false,9,false
[producing],58,389.9945769101855,20,1,false,false,10,false,9,false
[con_ready1],59,410.78213959424136,20,1,true,false,10,true,9,false
[consuming1],60,411.0778531440371,20,0,false,false,11,false,9,false
