action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,26.998982010975272,1,1,false,false,0,false,0,false
[con_ready1],2,34.5092759433953,1,1,true,false,0,true,0,false
[consuming1],3,34.53232338738169,1,0,false,false,1,false,0,false
[producing],4,64.64561704863908,2,1,false,false,1,false,0,false
[producing],5,65.38900727342963,3,2,false,false,1,false,0,false
[producing],6,73.50392297024915,4,3,false,false,1,false,0,false
[con_ready2],7,90.22918412889095,4,3,false,true,1,false,0,true
[consuming2],8,92.47263414687846,4,2,false,false,1,false,1,false
[con_ready1],9,94.61464753344069,4,2,true,false,1,true,1,false
[consuming1],10,94.97062982403384,4,1,false,false,2,false,1,false
[con_ready1],11,95.79457156060111,4,1,true,false,2,true,1,false
[consuming1],12,95.80293467780523,4,0,false,false,3,false,1,false
[producing],13,127.54344208093596,5,1,false,false,3,false,1,false
[con_ready1],14,130.28845516929596,5,1,true,false,3,true,1,false
[consuming1],15,131.27931065923505,5,0,false,false,4,false,1,false
[producing],16,141.653819598009,6,1,false,false,4,false,1,false
[con_ready2],17,145.91795188872933,6,1,false,true,4,false,1,true
[consuming2],18,146.25260516600602,6,0,false,false,4,false,2,false
[producing],19,158.66098345380624,7,1,false,false,4,false,2,false
[producing],20,158.99972284874207,8,2,false,false,4,false,2,false
[con_ready2],21,182.563913936068,8,2,false,true,4,false,2,true
[consuming2],22,183.1096539601363,8,1,false,false,4,false,3,false
[con_ready2],23,200.08501793047185,8,1,false,true,4,false,3,true
[consuming2],24,201.43966099436747,8,0,false,false,4,false,4,false
[producing],25,211.83842861441178,9,1,false,false,4,false,4,false
[producing],26,214.63949852664584,10,2,false,false,4,false,4,false
[con_ready2],27,216.4654333468652,10,2,false,true,4,false,4,true
[consuming2],28,217.8581639501058,10,1,false,false,4,false,5,false
[con_ready1],29,226.21085169456302,10,1,true,false,4,true,5,false
[consuming1],30,226.51768458939347,10,0,false,false,5,false,5,false
[producing],31,253.90173853915405,11,1,false,false,5,false,5,false
[con_ready2],32,266.4594859962401,11,1,false,true,5,false,5,true
[consuming2],33,266.61043663573565,11,0,false,false,5,false,6,false
[producing],34,293.0434257968702,12,1,false,false,5,false,6,false
[con_ready2],35,311.0598443447713,12,1,false,true,5,false,6,true
[consuming2],36,312.58511122401177,12,0,false,false,5,false,7,false
[producing],37,327.32939444379474,13,1,false,false,5,false,7,false
[producing],38,331.65004761075636,14,2,false,false,5,false,7,false
[producing],39,337.48001630611765,15,3,false,false,5,false,7,false
[con_ready2],40,338.4085460387553,15,3,false,true,5,false,7,true
[consuming2],41,339.2678733893603,15,2,false,false,5,false,8,false
[con_ready1],42,340.6697515098223,15,2,true,false,5,true,8,false
[consuming1],43,341.6610009922361,15,1,false,false,6,false,8,false
[producing],44,352.40678511201145,16,2,false,false,6,false,8,false
[con_ready1],45,369.68766975645815,16,2,true,false,6,true,8,false
[consuming1],46,370.3898840011211,16,1,false,false,7,false,8,false
[con_ready2],47,382.5760790157604,16,1,false,true,7,false,8,true
[consuming2],48,384.255852600609,16,0,false,false,7,false,9,false
[producing],49,404.8587237496261,17,1,false,false,7,false,9,false
[producing],50,423.05741425608176,18,2,false,false,7,false,9,false
[con_ready1],51,428.60522106266416,18,2,true,false,7,true,9,false
[consuming1],52,432.93465024821694,18,1,false,false,8,false,9,false
[con_ready2],53,433.320477647522,18,1,false,true,8,false,9,true
[consuming2],54,435.6394197401289,18,0,false,false,8,false,10,false
[producing],55,533.0143663990495,19,1,false,false,8,false,10,false
[producing],56,536.3334101466997,20,2,false,false,8,false,10,false
[con_ready1],57,540.4657223203069,20,2,true,false,8,true,10,false
[consuming1],58,541.0758881579438,20,1,false,false,9,false,10,false
[con_ready1],59,541.3768003369618,20,1,true,false,9,true,10,false
[consuming1],60,542.4104370399091,20,0,false,false,10,false,10,false
