action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,46.11908722080517,1,1,false,false,0,false,0,false
[con_ready2],2,55.1907891107529,1,1,false,true,0,false,0,true
[consuming2],3,55.89830206195262,1,0,false,false,0,false,1,false
[producing],4,72.1615664201729,2,1,false,false,0,false,1,false
[producing],5,83.5725804756047,3,2,false,false,0,false,1,false
[con_ready1],6,89.21807853457494,3,2,true,false,0,true,1,false
[consuming1],7,89.35202965751797,3,1,false,false,1,false,1,false
[con_ready2],8,101.39005762245066,3,1,false,true,1,false,1,true
[consuming2],9,102.25914460228131,3,0,false,false,1,false,2,false
[producing],10,107.32665021225841,4,1,false,false,1,false,2,false
[con_ready1],11,116.00957302168412,4,1,true,false,1,true,2,false
[consuming1],12,116.10460569127225,4,0,false,false,2,false,2,false
[producing],13,176.4176412287278,5,1,false,false,2,false,2,false
[con_ready2],14,201.8475150679608,5,1,false,true,2,false,2,true
[consuming2],15,202.32629889455202,5,0,false,false,2,false,3,false
[producing],16,211.78304161837244,6,1,false,false,2,false,3,false
[con_ready1],17,212.00786033193538,6,1,true,false,2,true,3,false
[consuming1],18,212.1066964100843,6,0,false,false,3,false,3,false
[producing],19,248.08082775537432,7,1,false,false,3,false,3,false
[con_ready2],20,249.28896962674798,7,1,false,true,3,false,3,true
[consuming2],21,249.49516775123206,7,0,false,false,3,false,4,false
[producing],22,379.7906495814004,8,1,false,false,3,false,4,false
[producing],23,388.1652572149019,9,2,false,false,3,false,4,false
[producing],24,389.9522972322679,10,3,false,false,3,false,4,false
[producing],25,399.9343443063289,11,4,false,false,3,false,4,false
[con_ready2],26,403.83525601965937,11,4,false,true,3,false,4,true
[consuming2],27,404.4696091517204,11,3,false,false,3,false,5,false
[con_ready1],28,416.7220652560801,11,3,true,false,3,true,5,false
[consuming1],29,417.25011373013837,11,2,false,false,4,false,5,false
[con_ready1],30,419.8292823327135,11,2,true,false,4,true,5,false
[consuming1],31,420.056077174057,11,1,false,false,5,false,5,false
[con_ready1],32,420.5823894531736,11,1,true,false,5,true,5,false
[consuming1],33,422.02987407521385,11,0,false,false,6,false,5,false
[producing],34,431.53256803832767,12,1,false,false,6,false,5,false
[con_ready2],35,445.84001223728706,12,1,false,true,6,false,5,true
[consuming2],36,446.09071909846523,12,0,false,false,6,false,6,false
[producing],37,467.6512783312355,13,1,false,false,6,false,6,false
[con_ready2],38,468.16837131237094,13,1,false,true,6,false,6,true
[consuming2],39,468.477442115899,13,0,false,false,6,false,7,false
[producing],40,484.21927940204324,14,1,false,false,6,false,7,false
[con_ready2],41,486.8187040162213,14,1,false,true,6,false,7,true
[consuming2],42,487.7707738437441,14,0,false,false,6,false,8,false
[producing],43,511.58112673106695,15,1,false,false,6,false,8,false
[con_ready2],44,527.0457967416216,15,1,false,true,6,false,8,true
[consuming2],45,528.0433166825596,15,0,false,false,6,false,9,false
[producing],46,550.7998544812297,16,1,false,false,6,false,9,false
[producing],47,576.330360321301,17,2,false,false,6,false,9,false
[con_ready1],48,579.9003244696584,17,2,true,false,6,true,9,false
[consuming1],49,581.2433545830531,17,1,false,false,7,false,9,false
[producing],50,599.3648830397841,18,2,false,false,7,false,9,false
[con_ready1],51,601.9142862163303,18,2,true,false,7,true,9,false
[consuming1],52,602.4855355338926,18,1,false,false,8,false,9,false
[con_ready2],53,619.1019234620605,18,1,false,true,8,false,9,true
[consuming2],54,619.1336622881643,18,0,false,false,8,false,10,false
[producing],55,713.9702019655186,19,1,false,false,8,false,10,false
[con_ready2],56,716.6313971234374,19,1,false,true,8,false,10,true
[consuming2],57,717.1668524654546,19,0,false,false,8,false,11,false
[producing],58,723.4925095735391,20,1,false,false,8,false,11,false
[con_ready1],59,728.4945197061479,20,1,true,false,8,true,11,false
[consuming1],60,729.164779516514,20,0,false,false,9,false,11,false
