,action,step,s_X0,s_X1,s_X2,s_X3,s_X4,s_X5,s_X6,s_X7,s_X8,s_X9,s_X10,s_X11,s_X12,s_X13,s_X14,s_X15,s_X16,s_X17,s_X18,s_X19
0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,REST_X0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,[X0_X19_GET_req],2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,REST_X19,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,REST_X19,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5,[X0_X19_GET_resp_2xx],5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,REST_X0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,[X0_X1_GET_req],7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,REST_X1,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,REST_X1,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,[X1_X10_GET_req],10,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,REST_X10,11,3,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
12,REST_X10,12,3,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
13,[X10_X17_GET_req],13,3,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0
14,REST_X17,14,3,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0
15,REST_X17,15,3,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0
16,[X17_X11_GET_req],16,3,6,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,10,0,0
17,REST_X11,17,3,6,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,10,0,0
18,REST_X11,18,3,6,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,10,0,0
19,[X17_X11_GET_resp_2xx],19,3,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0
20,[X10_X17_GET_resp_2xx],20,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
21,[X1_X10_GET_resp_2xx],21,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,[X0_X1_GET_resp_2xx],22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,REST_X0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,[X0_X1_GET_req],24,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,REST_X1,25,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,REST_X1,26,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,[X1_X10_GET_req],27,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,REST_X10,28,3,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
29,REST_X10,29,3,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
30,[X10_X17_GET_req],30,3,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0
31,REST_X17,31,3,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0
32,REST_X17,32,3,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0
33,[X17_X9_GET_req],33,3,6,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,6,0,0
34,REST_X9,34,3,6,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,6,0,0
35,REST_X9,35,3,6,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,6,0,0
36,[X17_X9_GET_resp_2xx],36,3,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0
37,[X10_X17_GET_resp_2xx],37,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
38,[X1_X10_GET_resp_2xx],38,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,[X0_X1_GET_resp_2xx],39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,REST_X0,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,[X0_X1_GET_req],41,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,REST_X1,42,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,REST_X1,43,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,[X1_X18_GET_req],44,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,REST_X18,45,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
46,REST_X18,46,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
47,[X18_X7_GET_req],47,3,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0
48,REST_X7,48,3,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0
49,REST_X7,49,3,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0
50,[X18_X7_GET_resp_2xx],50,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
51,[X1_X18_GET_resp_2xx],51,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
