action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3,f,b2,serving11,serving12,serving13,c11,getting11,c12,getting12,c13,getting13
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],1,20.024892194063227,1,0,0,1,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],2,21.048487392609452,1,1,0,2,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],3,34.95196680106003,1,1,1,3,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],4,40.72972955395407,1,1,1,3,false,true,false,0,false,0,true,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],5,46.7197797001017,1,1,1,2,false,false,false,0,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],6,48.55714818142998,1,1,2,3,false,false,false,0,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],7,50.86685896489425,1,1,2,3,true,false,false,0,true,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],8,52.18838482078424,1,1,2,2,false,false,false,1,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],9,58.86914386196054,2,1,2,3,false,false,false,1,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],10,59.59375434866871,2,1,2,3,true,false,false,1,true,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],11,59.969869193272025,2,1,2,2,false,false,false,2,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],12,60.51369354031669,3,1,2,3,false,false,false,2,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],13,60.6406516684644,3,1,2,3,true,false,false,2,true,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],14,60.8414039805289,3,1,2,2,false,false,false,3,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],15,67.74963146876931,3,2,2,3,false,false,false,3,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],16,84.82225945047456,3,2,2,3,true,false,false,3,true,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],17,87.81967185664048,3,2,2,2,false,false,false,4,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],18,107.58034255809952,3,2,3,3,false,false,false,4,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],19,119.71205536022238,3,2,3,3,false,false,true,4,false,1,false,0,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],20,119.86259213378993,3,2,3,2,false,false,false,4,false,1,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[forwarding],21,125.56767916893857,3,2,3,2,false,false,false,4,false,1,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[producing3],22,127.96609389579713,3,2,4,3,false,false,false,4,false,1,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready13],23,131.54851634132356,3,2,4,3,false,false,false,4,false,1,false,1,false,1,1,false,false,true,0,false,0,false,0,true
[consuming13],24,132.20594485224123,3,2,4,3,false,false,false,4,false,1,false,1,false,1,0,false,false,false,0,false,0,false,1,false
[con_ready3],25,133.33838182991457,3,2,4,3,false,false,true,4,false,1,false,1,true,1,0,false,false,false,0,false,0,false,1,false
[consuming3],26,133.38660942698706,3,2,4,2,false,false,false,4,false,1,false,2,false,1,0,false,false,false,0,false,0,false,1,false
[con_ready1],27,143.9947289454722,3,2,4,2,true,false,false,4,true,1,false,2,false,1,0,false,false,false,0,false,0,false,1,false
[consuming1],28,144.11030590311137,3,2,4,1,false,false,false,5,false,1,false,2,false,1,0,false,false,false,0,false,0,false,1,false
[con_ready1],29,152.03541423528566,3,2,4,1,true,false,false,5,true,1,false,2,false,1,0,false,false,false,0,false,0,false,1,false
[consuming1],30,152.22860028866373,3,2,4,0,false,false,false,6,false,1,false,2,false,1,0,false,false,false,0,false,0,false,1,false
[producing],31,152.9492540348024,4,2,4,1,false,false,false,6,false,1,false,2,false,1,0,false,false,false,0,false,0,false,1,false
[con_ready2],32,168.8699214708616,4,2,4,1,false,true,false,6,false,1,true,2,false,1,0,false,false,false,0,false,0,false,1,false
[consuming2],33,170.14835867936375,4,2,4,0,false,false,false,6,false,2,false,2,false,1,0,false,false,false,0,false,0,false,1,false
[producing],34,202.59607025405077,5,2,4,1,false,false,false,6,false,2,false,2,false,1,0,false,false,false,0,false,0,false,1,false
[con_ready2],35,205.05531289053468,5,2,4,1,false,true,false,6,false,2,true,2,false,1,0,false,false,false,0,false,0,false,1,false
[consuming2],36,205.47836290065084,5,2,4,0,false,false,false,6,false,3,false,2,false,1,0,false,false,false,0,false,0,false,1,false
[forwarding],37,205.81659587470233,5,2,4,0,false,false,false,6,false,3,false,2,false,2,1,false,false,false,0,false,0,false,1,false
[con_ready13],38,216.32626086117145,5,2,4,0,false,false,false,6,false,3,false,2,false,2,1,false,false,true,0,false,0,false,1,true
[consuming13],39,217.56818218370952,5,2,4,0,false,false,false,6,false,3,false,2,false,2,0,false,false,false,0,false,0,false,2,false
