action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,5.656992595421934,1,1,false,false,false,0,false,0,false,0,false
[con_ready1],2,31.12599507915679,1,1,true,false,false,0,true,0,false,0,false
[consuming1],3,31.953161778630584,1,0,false,false,false,1,false,0,false,0,false
[producing],4,106.6174325750058,2,1,false,false,false,1,false,0,false,0,false
[con_ready1],5,119.86646357653143,2,1,true,false,false,1,true,0,false,0,false
[consuming1],6,119.94443363405102,2,0,false,false,false,2,false,0,false,0,false
[producing],7,170.93544527560255,3,1,false,false,false,2,false,0,false,0,false
[producing],8,180.18797157916936,4,2,false,false,false,2,false,0,false,0,false
[con_ready3],9,183.71435856533842,4,2,false,false,true,2,false,0,false,0,true
[consuming3],10,184.10722984954012,4,1,false,false,false,2,false,0,false,1,false
[con_ready2],11,200.1660205355989,4,1,false,true,false,2,false,0,true,1,false
[consuming2],12,200.92059723671758,4,0,false,false,false,2,false,1,false,1,false
[producing],13,251.83235311788326,5,1,false,false,false,2,false,1,false,1,false
[producing],14,267.8879032313225,6,2,false,false,false,2,false,1,false,1,false
[con_ready3],15,268.1530708528688,6,2,false,false,true,2,false,1,false,1,true
[consuming3],16,271.2627871462807,6,1,false,false,false,2,false,1,false,2,false
[con_ready2],17,274.4613785919442,6,1,false,true,false,2,false,1,true,2,false
[consuming2],18,274.465357119047,6,0,false,false,false,2,false,2,false,2,false
[producing],19,328.44439391034615,7,1,false,false,false,2,false,2,false,2,false
[con_ready2],20,332.5217097784923,7,1,false,true,false,2,false,2,true,2,false
[consuming2],21,334.0583170541495,7,0,false,false,false,2,false,3,false,2,false
[producing],22,334.5561376382557,8,1,false,false,false,2,false,3,false,2,false
[producing],23,355.93525056765384,9,2,false,false,false,2,false,3,false,2,false
[con_ready3],24,360.5610900943949,9,2,false,false,true,2,false,3,false,2,true
[consuming3],25,361.4315580172833,9,1,false,false,false,2,false,3,false,3,false
[con_ready1],26,388.38125836852237,9,1,true,false,false,2,true,3,false,3,false
[consuming1],27,389.19921326736255,9,0,false,false,false,3,false,3,false,3,false
[producing],28,441.26854200817166,10,1,false,false,false,3,false,3,false,3,false
[con_ready2],29,446.1996509101845,10,1,false,true,false,3,false,3,true,3,false
[consuming2],30,447.87922932551,10,0,false,false,false,3,false,4,false,3,false
[producing],31,478.56182686098435,11,1,false,false,false,3,false,4,false,3,false
[producing],32,497.3274365533837,12,2,false,false,false,3,false,4,false,3,false
[producing],33,497.7507663668424,13,3,false,false,false,3,false,4,false,3,false
[producing],34,499.9917870468073,14,4,false,false,false,3,false,4,false,3,false
[con_ready1],35,505.99815839536586,14,4,true,false,false,3,true,4,false,3,false
[consuming1],36,506.02795299124165,14,3,false,false,false,4,false,4,false,3,false
[producing],37,507.4125097674401,15,4,false,false,false,4,false,4,false,3,false
[producing],38,522.3025832936072,16,5,false,false,false,4,false,4,false,3,false
[con_ready1],39,525.2120671861512,16,5,true,false,false,4,true,4,false,3,false
[consuming1],40,526.1111541648906,16,4,false,false,false,5,false,4,false,3,false
[con_ready1],41,535.63988668167,16,4,true,false,false,5,true,4,false,3,false
[consuming1],42,535.9734452063376,16,3,false,false,false,6,false,4,false,3,false
[producing],43,555.241879860087,17,4,false,false,false,6,false,4,false,3,false
[producing],44,595.2092221656326,18,5,false,false,false,6,false,4,false,3,false
[con_ready1],45,623.7347276065952,18,5,true,false,false,6,true,4,false,3,false
[consuming1],46,627.0566805772387,18,4,false,false,false,7,false,4,false,3,false
[con_ready3],47,633.6752134094476,18,4,false,false,true,7,false,4,false,3,true
[consuming3],48,634.8827240683709,18,3,false,false,false,7,false,4,false,4,false
[producing],49,643.1889982612767,19,4,false,false,false,7,false,4,false,4,false
[con_ready3],50,648.2448457341268,19,4,false,false,true,7,false,4,false,4,true
[consuming3],51,648.5880483837254,19,3,false,false,false,7,false,4,false,5,false
[con_ready2],52,652.1595465911577,19,3,false,true,false,7,false,4,true,5,false
[consuming2],53,652.4587102748565,19,2,false,false,false,7,false,5,false,5,false
[con_ready3],54,662.476833129678,19,2,false,false,true,7,false,5,false,5,true
[consuming3],55,662.609678959882,19,1,false,false,false,7,false,5,false,6,false
[producing],56,663.6707109085204,20,2,false,false,false,7,false,5,false,6,false
[con_ready3],57,669.2978386369879,20,2,false,false,true,7,false,5,false,6,true
[consuming3],58,670.1730748905408,20,1,false,false,false,7,false,5,false,7,false
[con_ready3],59,680.110691934258,20,1,false,false,true,7,false,5,false,7,true
[consuming3],60,680.7953673900819,20,0,false,false,false,7,false,5,false,8,false
