action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing],1,10.609810165815546,1,0,1,false,false,0,false,0,false
[con_ready1],2,16.480813174604585,1,0,2,false,false,0,true,0,false
[con_ready2],3,27.47333052500703,1,0,2,false,true,0,true,0,true
[consuming2],4,27.55861244181493,1,0,1,false,false,0,true,1,false
[con_ready2],5,32.38391037839231,1,0,1,false,true,0,true,1,true
[consuming2],6,33.20709032049556,1,0,0,false,false,0,true,2,false
[producing2],7,47.718398247630624,1,1,1,false,false,0,true,2,false
[producing2],8,62.67502319418186,1,2,1,true,false,0,true,2,false
[consuming1],9,63.585659943027366,1,2,0,false,false,1,false,2,false
[producing],10,65.1984956074578,2,2,1,false,false,1,false,2,false
[con_ready1],11,67.97876884542879,2,2,2,false,false,1,true,2,false
[producing],12,71.42208208363546,3,2,3,false,false,1,true,2,false
[con_ready2],13,110.22199236359442,3,2,3,false,true,1,true,2,true
[consuming2],14,112.36360901641027,3,2,2,false,false,1,true,3,false
[producing],15,122.04508677528288,4,2,3,false,false,1,true,3,false
[con_ready2],16,131.3694888957031,4,2,3,false,true,1,true,3,true
[consuming2],17,132.4501173228432,4,2,2,false,false,1,true,4,false
[con_ready2],18,139.59385317075277,4,2,2,false,true,1,true,4,true
[consuming2],19,142.5973641485164,4,2,1,false,false,1,true,5,false
[producing2],20,145.45974617795076,4,3,1,true,false,1,true,5,false
[consuming1],21,145.67523576706515,4,3,0,false,false,2,false,5,false
[producing2],22,224.07043681126777,4,4,1,false,false,2,false,5,false
[producing2],23,225.34813030812603,4,5,1,true,false,2,false,5,false
