action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,14.19931670414637,0,1,1,false,false,0,false,0,false
[con_ready1],2,15.726310598585117,0,1,2,false,false,0,true,0,false
[producing],3,20.99700090855413,1,1,3,false,false,0,true,0,false
[con_ready2],4,112.77564566952192,1,1,3,false,true,0,true,0,true
[consuming2],5,113.75728883037006,1,1,2,false,false,0,true,1,false
[con_ready2],6,114.22148761765186,1,1,2,false,true,0,true,1,true
[consuming2],7,115.31409363554017,1,1,1,false,false,0,true,2,false
[con_ready2],8,120.98585854262775,1,1,1,false,true,0,true,2,true
[consuming2],9,121.69825587621249,1,1,0,false,false,0,true,3,false
[producing],10,145.8658256972564,2,1,1,false,false,0,true,3,false
[producing],11,152.33050924318474,3,1,2,false,false,0,true,3,false
[producing2],12,173.6577382501098,3,2,2,true,false,0,true,3,false
[consuming1],13,173.8222748169375,3,2,1,false,false,1,false,3,false
[con_ready1],14,175.69578699369268,3,2,2,false,false,1,true,3,false
[con_ready2],15,176.8840635991561,3,2,2,false,true,1,true,3,true
[consuming2],16,176.94173610906995,3,2,1,false,false,1,true,4,false
[producing],17,185.0730765058889,4,2,2,false,false,1,true,4,false
[producing2],18,190.1453395307808,4,3,2,true,false,1,true,4,false
[consuming1],19,190.29607167849935,4,3,1,false,false,2,false,4,false
[con_ready1],20,191.58006477506166,4,3,2,false,false,2,true,4,false
[con_ready2],21,220.4821196023661,4,3,2,false,true,2,true,4,true
[consuming2],22,220.70831025716276,4,3,1,false,false,2,true,5,false
[producing],23,225.7761332350578,5,3,2,false,false,2,true,5,false
[producing],24,235.4808505043865,6,3,3,false,false,2,true,5,false
[con_ready2],25,235.9664134522596,6,3,3,false,true,2,true,5,true
[consuming2],26,238.12472725306378,6,3,2,false,false,2,true,6,false
[con_ready2],27,241.39516711248822,6,3,2,false,true,2,true,6,true
[consuming2],28,242.6107393397235,6,3,1,false,false,2,true,7,false
[producing],29,247.29371301270564,7,3,2,false,false,2,true,7,false
[con_ready2],30,260.0095624764358,7,3,2,false,true,2,true,7,true
[consuming2],31,261.05604311411463,7,3,1,false,false,2,true,8,false
[con_ready2],32,278.62079589362855,7,3,1,false,true,2,true,8,true
[consuming2],33,280.0273063470856,7,3,0,false,false,2,true,9,false
[producing],34,282.1976793448769,8,3,1,false,false,2,true,9,false
[con_ready2],35,282.68295749122734,8,3,1,false,true,2,true,9,true
[consuming2],36,283.2162322866879,8,3,0,false,false,2,true,10,false
[producing2],37,289.545528628377,8,4,1,false,false,2,true,10,false
[producing2],38,292.4271102964398,8,5,1,true,false,2,true,10,false
[consuming1],39,294.2299375863208,8,5,0,false,false,3,false,10,false
[producing2],40,332.3522014180431,8,6,1,false,false,3,false,10,false
[con_ready1],41,334.01206619597826,8,6,2,false,false,3,true,10,false
[producing2],42,339.9385438247062,8,7,2,true,false,3,true,10,false
[consuming1],43,342.1996093243183,8,7,1,false,false,4,false,10,false
[producing],44,351.7276808093447,9,7,2,false,false,4,false,10,false
[con_ready1],45,352.68698592166754,9,7,3,false,false,4,true,10,false
[con_ready2],46,393.2248656030401,9,7,3,false,true,4,true,10,true
[consuming2],47,394.08137769354795,9,7,2,false,false,4,true,11,false
[con_ready2],48,395.76403268327056,9,7,2,false,true,4,true,11,true
[consuming2],49,396.85239363774326,9,7,1,false,false,4,true,12,false
[producing2],50,411.7412907279064,9,8,1,true,false,4,true,12,false
[consuming1],51,412.7016024683513,9,8,0,false,false,5,false,12,false
[producing2],52,427.0316141731059,9,9,1,false,false,5,false,12,false
[con_ready2],53,427.45417887755576,9,9,1,false,true,5,false,12,true
[consuming2],54,427.50234782331904,9,9,0,false,false,5,false,13,false
[producing],55,438.1933359713527,10,9,1,false,false,5,false,13,false
[con_ready2],56,441.5374333478635,10,9,1,false,true,5,false,13,true
[consuming2],57,442.5279797140112,10,9,0,false,false,5,false,14,false
[producing],58,446.94008934653414,11,9,1,false,false,5,false,14,false
[con_ready1],59,457.8348987482654,11,9,2,false,false,5,true,14,false
[con_ready2],60,460.22183776077696,11,9,2,false,true,5,true,14,true
[consuming2],61,461.70346358488365,11,9,1,false,false,5,true,15,false
[con_ready2],62,469.1788937566502,11,9,1,false,true,5,true,15,true
[consuming2],63,470.05867270557354,11,9,0,false,false,5,true,16,false
[producing2],64,505.05717518431936,11,10,1,false,false,5,true,16,false
[producing2],65,526.7380205626047,11,11,1,true,false,5,true,16,false
[consuming1],66,531.2781750637586,11,11,0,false,false,6,false,16,false
[producing2],67,549.937149154977,11,12,1,false,false,6,false,16,false
[producing],68,558.7522574724392,12,12,2,false,false,6,false,16,false
[con_ready1],69,559.4374562424797,12,12,3,false,false,6,true,16,false
[con_ready2],70,567.4202002596828,12,12,3,false,true,6,true,16,true
[consuming2],71,570.1065123893778,12,12,2,false,false,6,true,17,false
[producing2],72,578.4012737386879,12,13,2,true,false,6,true,17,false
[consuming1],73,578.5107916855633,12,13,1,false,false,7,false,17,false
[con_ready1],74,584.4575629988461,12,13,2,false,false,7,true,17,false
[producing2],75,621.4480557381812,12,14,2,true,false,7,true,17,false
[consuming1],76,621.9361177513454,12,14,1,false,false,8,false,17,false
[producing2],77,622.8567224081244,12,15,1,true,false,8,false,17,false
