action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,24.54511361396361,1,1,false,false,0,false,0,false
[con_ready1],2,26.87469352529078,1,2,false,false,0,true,0,false
[con_ready2],3,29.982493810312782,1,2,false,true,0,true,0,true
[consuming2],4,30.7532145871044,1,1,false,false,0,true,1,false
[producing],5,45.173830051658456,2,1,true,false,0,true,1,false
[consuming1],6,45.201278378436164,2,0,false,false,1,false,1,false
[producing],7,51.95945113793374,3,1,false,false,1,false,1,false
[con_ready2],8,60.65534854655016,3,1,false,true,1,false,1,true
[consuming2],9,60.69556170191605,3,0,false,false,1,false,2,false
[producing],10,62.46338804853937,4,1,false,false,1,false,2,false
[con_ready2],11,70.7778869582292,4,1,false,true,1,false,2,true
[consuming2],12,71.52290762111386,4,0,false,false,1,false,3,false
[producing],13,83.05338201757725,5,1,false,false,1,false,3,false
[con_ready1],14,85.62689544029482,5,2,false,false,1,true,3,false
[con_ready2],15,86.64440291970415,5,2,false,true,1,true,3,true
[consuming2],16,89.67970894333016,5,1,false,false,1,true,4,false
[con_ready2],17,93.87007790643207,5,1,false,true,1,true,4,true
[consuming2],18,94.60560923360534,5,0,false,false,1,true,5,false
[producing],19,107.68752823613939,6,1,false,false,1,true,5,false
[con_ready2],20,110.6747098950386,6,1,false,true,1,true,5,true
[consuming2],21,113.02832311641825,6,0,false,false,1,true,6,false
[producing],22,192.49173485761418,7,1,false,false,1,true,6,false
[con_ready2],23,247.87014665370836,7,1,false,true,1,true,6,true
[consuming2],24,248.4718403022409,7,0,false,false,1,true,7,false
[producing],25,308.7265148161886,8,1,false,false,1,true,7,false
[producing],26,341.7744968253622,9,1,true,false,1,true,7,false
[consuming1],27,342.38895751995005,9,0,false,false,2,false,7,false
[producing],28,344.8690873529578,10,1,false,false,2,false,7,false
[producing],29,368.3659591231725,11,1,true,false,2,false,7,false
