action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,22.11714944861589,1,1,false,false,0,false,0,false
[con_ready1],2,32.76995926744865,1,2,false,false,0,true,0,false
[con_ready2],3,39.2956371857488,1,2,false,true,0,true,0,true
[consuming2],4,40.39764078178572,1,1,false,false,0,true,1,false
[producing],5,60.93986904938913,2,1,true,false,0,true,1,false
[consuming1],6,62.189028392540344,2,0,false,false,1,false,1,false
[producing],7,76.40418884902653,3,1,false,false,1,false,1,false
[con_ready2],8,79.16733802567263,3,1,false,true,1,false,1,true
[consuming2],9,80.51854485111261,3,0,false,false,1,false,2,false
[producing],10,83.27289436817792,4,1,false,false,1,false,2,false
[producing],11,90.2472169551216,5,1,true,false,1,false,2,false
