action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,3.265539742854714,1,1,false,false,0,false,0,false
[con_ready1],2,20.25614470166638,1,2,false,false,0,true,0,false
[con_ready2],3,44.91495593705848,1,2,false,true,0,true,0,true
[consuming2],4,45.5799454864489,1,1,false,false,0,true,1,false
[producing],5,141.04117950127429,2,1,true,false,0,true,1,false
[consuming1],6,143.22562418459881,2,0,false,false,1,false,1,false
[producing],7,187.51477102745037,3,1,false,false,1,false,1,false
[con_ready2],8,193.53060952611875,3,1,false,true,1,false,1,true
[consuming2],9,196.9913082302612,3,0,false,false,1,false,2,false
[producing],10,220.57933233118916,4,1,false,false,1,false,2,false
[con_ready2],11,226.9506522794415,4,1,false,true,1,false,2,true
[consuming2],12,227.13208921944192,4,0,false,false,1,false,3,false
[producing],13,230.57332326169916,5,1,false,false,1,false,3,false
[con_ready2],14,234.55109100995068,5,1,false,true,1,false,3,true
[consuming2],15,234.62484119569868,5,0,false,false,1,false,4,false
[producing],16,248.82967967422786,6,1,false,false,1,false,4,false
[con_ready2],17,263.5384354949665,6,1,false,true,1,false,4,true
[consuming2],18,265.5191457198049,6,0,false,false,1,false,5,false
[producing],19,324.13678023990894,7,1,false,false,1,false,5,false
[producing],20,329.78672377593574,8,1,true,false,1,false,5,false
