action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,2.831955498193352,1,1,false,false,false,0,false,0,false,0,false
[con_ready2],2,7.018028258173956,1,1,false,true,false,0,false,0,true,0,false
[consuming2],3,7.371339344880074,1,0,false,false,false,0,false,1,false,0,false
[producing],4,31.288437604024047,2,1,false,false,false,0,false,1,false,0,false
[producing],5,33.49432267119555,3,2,false,false,false,0,false,1,false,0,false
[con_ready3],6,41.912681744845365,3,2,false,false,true,0,false,1,false,0,true
[consuming3],7,43.870016039849205,3,1,false,false,false,0,false,1,false,1,false
[producing],8,49.49893993407805,4,2,false,false,false,0,false,1,false,1,false
[con_ready2],9,49.94083301398633,4,2,false,true,false,0,false,1,true,1,false
[consuming2],10,52.20238011216592,4,1,false,false,false,0,false,2,false,1,false
[con_ready3],11,72.5921900888839,4,1,false,false,true,0,false,2,false,1,true
[consuming3],12,74.71963950913505,4,0,false,false,false,0,false,2,false,2,false
[producing],13,81.15952747851566,5,1,false,false,false,0,false,2,false,2,false
[producing],14,91.05453587946803,6,2,false,false,false,0,false,2,false,2,false
[con_ready2],15,93.21516360774714,6,2,false,true,false,0,false,2,true,2,false
[consuming2],16,94.53080712806187,6,1,false,false,false,0,false,3,false,2,false
[con_ready1],17,97.87093791884857,6,1,true,false,false,0,true,3,false,2,false
[consuming1],18,98.0680522064551,6,0,false,false,false,1,false,3,false,2,false
[producing],19,129.17634840284842,7,1,false,false,false,1,false,3,false,2,false
[producing],20,149.8169502994557,8,2,false,false,false,1,false,3,false,2,false
[con_ready2],21,167.42816856744025,8,2,false,true,false,1,false,3,true,2,false
[consuming2],22,168.2144006919856,8,1,false,false,false,1,false,4,false,2,false
[con_ready2],23,169.8830120284767,8,1,false,true,false,1,false,4,true,2,false
[consuming2],24,170.26438376934712,8,0,false,false,false,1,false,5,false,2,false
[producing],25,263.6067917923385,9,1,false,false,false,1,false,5,false,2,false
[con_ready3],26,293.2447158367636,9,1,false,false,true,1,false,5,false,2,true
[consuming3],27,294.0602104524333,9,0,false,false,false,1,false,5,false,3,false
[producing],28,388.92512250575305,10,1,false,false,false,1,false,5,false,3,false
[con_ready1],29,390.3403804529135,10,1,true,false,false,1,true,5,false,3,false
[consuming1],30,390.6232129011895,10,0,false,false,false,2,false,5,false,3,false
[producing],31,426.15498072906655,11,1,false,false,false,2,false,5,false,3,false
[con_ready1],32,433.88813385985196,11,1,true,false,false,2,true,5,false,3,false
[consuming1],33,434.0752223764751,11,0,false,false,false,3,false,5,false,3,false
[producing],34,442.0061545610658,12,1,false,false,false,3,false,5,false,3,false
[con_ready3],35,458.965388033183,12,1,false,false,true,3,false,5,false,3,true
[consuming3],36,459.2253481768699,12,0,false,false,false,3,false,5,false,4,false
[producing],37,469.1083231387004,13,1,false,false,false,3,false,5,false,4,false
[con_ready1],38,469.33408572883326,13,1,true,false,false,3,true,5,false,4,false
[consuming1],39,469.85234756533146,13,0,false,false,false,4,false,5,false,4,false
[producing],40,483.6749154465412,14,1,false,false,false,4,false,5,false,4,false
[con_ready1],41,486.9311520732708,14,1,true,false,false,4,true,5,false,4,false
[consuming1],42,487.10637623594675,14,0,false,false,false,5,false,5,false,4,false
[producing],43,498.1915449860221,15,1,false,false,false,5,false,5,false,4,false
[con_ready2],44,501.5191345556363,15,1,false,true,false,5,false,5,true,4,false
[consuming2],45,502.63798828448137,15,0,false,false,false,5,false,6,false,4,false
[producing],46,508.79170927145015,16,1,false,false,false,5,false,6,false,4,false
[con_ready1],47,509.7829520131724,16,1,true,false,false,5,true,6,false,4,false
[consuming1],48,511.52427727726985,16,0,false,false,false,6,false,6,false,4,false
[producing],49,536.1180980084492,17,1,false,false,false,6,false,6,false,4,false
[con_ready2],50,536.1269523152409,17,1,false,true,false,6,false,6,true,4,false
[consuming2],51,537.5367906199863,17,0,false,false,false,6,false,7,false,4,false
[producing],52,680.4239089154865,18,1,false,false,false,6,false,7,false,4,false
[con_ready3],53,683.5313162147363,18,1,false,false,true,6,false,7,false,4,true
[consuming3],54,684.8817448804206,18,0,false,false,false,6,false,7,false,5,false
[producing],55,758.9561871447489,19,1,false,false,false,6,false,7,false,5,false
[producing],56,760.8809916748728,20,2,false,false,false,6,false,7,false,5,false
[con_ready2],57,764.870697109187,20,2,false,true,false,6,false,7,true,5,false
[consuming2],58,766.9370595095605,20,1,false,false,false,6,false,8,false,5,false
[con_ready3],59,782.7930488352383,20,1,false,false,true,6,false,8,false,5,true
[consuming3],60,783.0375764010101,20,0,false,false,false,6,false,8,false,6,false
