action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,12.385072190343068,1,1,false,false,false,0,false,0,false,0,false
[con_ready3],2,14.316072518458588,1,1,false,false,true,0,false,0,false,0,true
[consuming3],3,14.699781222560555,1,0,false,false,false,0,false,0,false,1,false
[producing],4,20.51605373117304,2,1,false,false,false,0,false,0,false,1,false
[con_ready3],5,23.565702294481643,2,1,false,false,true,0,false,0,false,1,true
[consuming3],6,24.238711557966994,2,0,false,false,false,0,false,0,false,2,false
[producing],7,41.972381977085824,3,1,false,false,false,0,false,0,false,2,false
[con_ready1],8,50.060337399198,3,2,false,false,false,0,true,0,false,2,false
[producing],9,53.8808992149,4,2,true,false,false,0,true,0,false,2,false
[consuming1],10,54.61890726058513,4,1,false,false,false,1,false,0,false,2,false
[con_ready1],11,57.1584282058355,4,2,false,false,false,1,true,0,false,2,false
[con_ready3],12,59.04562394818666,4,2,false,false,true,1,true,0,false,2,true
[consuming3],13,60.281912567463515,4,1,false,false,false,1,true,0,false,3,false
[con_ready3],14,75.23456715338311,4,1,false,false,true,1,true,0,false,3,true
[consuming3],15,76.66635878144866,4,0,false,false,false,1,true,0,false,4,false
[producing],16,77.0242125217608,5,1,false,false,false,1,true,0,false,4,false
[con_ready2],17,80.98810996609012,5,1,false,true,false,1,true,0,true,4,false
[consuming2],18,82.34952615386592,5,0,false,false,false,1,true,1,false,4,false
[producing],19,83.11716825504493,6,1,false,false,false,1,true,1,false,4,false
[producing],20,83.29138817488278,7,1,true,false,false,1,true,1,false,4,false
[consuming1],21,83.67354736578947,7,0,false,false,false,2,false,1,false,4,false
[producing],22,165.18463394201697,8,1,false,false,false,2,false,1,false,4,false
[con_ready1],23,167.31468658991457,8,2,false,false,false,2,true,1,false,4,false
[con_ready3],24,171.80031192364893,8,2,false,false,true,2,true,1,false,4,true
[consuming3],25,172.15053289318254,8,1,false,false,false,2,true,1,false,5,false
[producing],26,181.05675216905806,9,1,true,false,false,2,true,1,false,5,false
[consuming1],27,181.42153832964453,9,0,false,false,false,3,false,1,false,5,false
[producing],28,214.54865284858283,10,1,false,false,false,3,false,1,false,5,false
[con_ready2],29,218.87846845833752,10,1,false,true,false,3,false,1,true,5,false
[consuming2],30,219.14708387113083,10,0,false,false,false,3,false,2,false,5,false
[producing],31,243.0460286492609,11,1,false,false,false,3,false,2,false,5,false
[con_ready2],32,272.1602651093618,11,1,false,true,false,3,false,2,true,5,false
[consuming2],33,272.5403195700616,11,0,false,false,false,3,false,3,false,5,false
[producing],34,317.2607326371961,12,1,false,false,false,3,false,3,false,5,false
[con_ready2],35,331.81421158542975,12,1,false,true,false,3,false,3,true,5,false
[consuming2],36,333.0188107907496,12,0,false,false,false,3,false,4,false,5,false
[producing],37,337.8700404254507,13,1,false,false,false,3,false,4,false,5,false
[con_ready3],38,348.82695077260206,13,1,false,false,true,3,false,4,false,5,true
[consuming3],39,348.95853332862004,13,0,false,false,false,3,false,4,false,6,false
[producing],40,349.6068678639729,14,1,false,false,false,3,false,4,false,6,false
[con_ready1],41,355.3343265679581,14,2,false,false,false,3,true,4,false,6,false
[con_ready3],42,355.6433257391638,14,2,false,false,true,3,true,4,false,6,true
[consuming3],43,356.18376722639556,14,1,false,false,false,3,true,4,false,7,false
[con_ready3],44,367.22699641534797,14,1,false,false,true,3,true,4,false,7,true
[consuming3],45,367.32731516400844,14,0,false,false,false,3,true,4,false,8,false
[producing],46,399.95537197687673,15,1,false,false,false,3,true,4,false,8,false
[producing],47,402.67763635230546,16,1,true,false,false,3,true,4,false,8,false
[consuming1],48,403.09785866661366,16,0,false,false,false,4,false,4,false,8,false
[producing],49,409.5696599340908,17,1,false,false,false,4,false,4,false,8,false
[con_ready1],50,416.77087769294167,17,2,false,false,false,4,true,4,false,8,false
[producing],51,429.0181179604931,18,2,true,false,false,4,true,4,false,8,false
[consuming1],52,429.79130229111337,18,1,false,false,false,5,false,4,false,8,false
[producing],53,436.0993573322218,19,1,true,false,false,5,false,4,false,8,false
