action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,27.960773739000782,1,0,0,1,false,false,false,0,false,0,false,0,false
[con_ready3],2,28.37751474090625,1,0,0,1,false,false,true,0,false,0,false,0,true
[consuming3],3,28.838623322824546,1,0,0,0,false,false,false,0,false,0,false,1,false
[producing],4,64.84707069653564,2,0,0,1,false,false,false,0,false,0,false,1,false
[con_ready2],5,69.19419209684179,2,0,0,1,false,true,false,0,false,0,true,1,false
[consuming2],6,69.5382775083625,2,0,0,0,false,false,false,0,false,1,false,1,false
[producing],7,112.94865559982784,3,0,0,1,false,false,false,0,false,1,false,1,false
[con_ready3],8,114.56491844031203,3,0,0,1,false,false,true,0,false,1,false,1,true
[consuming3],9,115.2958422195837,3,0,0,0,false,false,false,0,false,1,false,2,false
[producing],10,156.69304252943655,4,0,0,1,false,false,false,0,false,1,false,2,false
[con_ready2],11,156.99153400641308,4,0,0,1,false,true,false,0,false,1,true,2,false
[consuming2],12,157.05995434927286,4,0,0,0,false,false,false,0,false,2,false,2,false
[producing],13,159.21668730304071,5,0,0,1,false,false,false,0,false,2,false,2,false
[con_ready1],14,162.69120093857967,5,0,0,2,false,false,false,0,true,2,false,2,false
[producing3],15,171.1176936056705,5,0,1,3,false,false,false,0,true,2,false,2,false
[producing3],16,175.92447134763114,5,0,2,4,false,false,false,0,true,2,false,2,false
[producing2],17,176.93216493645835,5,1,2,5,false,false,false,0,true,2,false,2,false
[con_ready2],18,179.1030128835822,5,1,2,5,false,true,false,0,true,2,true,2,false
[consuming2],19,180.30464691378006,5,1,2,4,false,false,false,0,true,3,false,2,false
[con_ready3],20,180.69303951296558,5,1,2,4,false,false,true,0,true,3,false,2,true
[consuming3],21,182.25063469368624,5,1,2,3,false,false,false,0,true,3,false,3,false
[producing2],22,186.0656996512675,5,2,2,4,false,false,false,0,true,3,false,3,false
[producing3],23,186.11816875720032,5,2,3,4,true,false,false,0,true,3,false,3,false
[consuming1],24,186.31885537858642,5,2,3,3,false,false,false,1,false,3,false,3,false
[con_ready3],25,187.1270767972986,5,2,3,3,false,false,true,1,false,3,false,3,true
[consuming3],26,187.70769951843343,5,2,3,2,false,false,false,1,false,3,false,4,false
[producing3],27,192.05945174984572,5,2,4,2,true,false,false,1,false,3,false,4,false
