action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,64.332487957724,1,1,false,false,0,false,0,false
[producing],2,64.87011222208872,2,2,false,false,0,false,0,false
[con_ready1],3,66.7827405990488,2,2,true,false,0,true,0,false
[consuming1],4,67.84648328685348,2,1,false,false,1,false,0,false
[con_ready1],5,74.24066386199367,2,1,true,false,1,true,0,false
[consuming1],6,76.20966871031956,2,0,false,false,2,false,0,false
[producing],7,97.30361987117031,3,1,false,false,2,false,0,false
[producing],8,101.85541742756232,4,2,false,false,2,false,0,false
[con_ready1],9,106.56986468049863,4,2,true,false,2,true,0,false
[consuming1],10,108.92426719944879,4,1,false,false,3,false,0,false
[producing],11,125.38804272206653,5,2,false,false,3,false,0,false
[con_ready2],12,141.6942649999968,5,2,false,true,3,false,0,true
[consuming2],13,141.92613784398958,5,1,false,false,3,false,1,false
[con_ready1],14,144.472123624819,5,1,true,false,3,true,1,false
[consuming1],15,145.1079213528424,5,0,false,false,4,false,1,false
[producing],16,170.60169687068668,6,1,false,false,4,false,1,false
[con_ready2],17,189.2497138923341,6,1,false,true,4,false,1,true
[consuming2],18,190.70127767039946,6,0,false,false,4,false,2,false
[producing],19,210.55151502750647,7,1,false,false,4,false,2,false
[con_ready1],20,214.36784276651417,7,1,true,false,4,true,2,false
[consuming1],21,215.5074926884751,7,0,false,false,5,false,2,false
[producing],22,242.7846297986749,8,1,false,false,5,false,2,false
[producing],23,266.2756341368653,9,2,false,false,5,false,2,false
[con_ready1],24,267.77638091612613,9,2,true,false,5,true,2,false
[consuming1],25,268.8887357638782,9,1,false,false,6,false,2,false
[con_ready2],26,278.6761845834683,9,1,false,true,6,false,2,true
[consuming2],27,279.0102394732264,9,0,false,false,6,false,3,false
[producing],28,332.7395304674889,10,1,false,false,6,false,3,false
[con_ready2],29,343.5289568279654,10,1,false,true,6,false,3,true
[consuming2],30,345.5629216697361,10,0,false,false,6,false,4,false
[producing],31,371.78916692467413,11,1,false,false,6,false,4,false
[con_ready1],32,372.09538482093785,11,1,true,false,6,true,4,false
[consuming1],33,372.2821857110631,11,0,false,false,7,false,4,false
[producing],34,390.4971033475672,12,1,false,false,7,false,4,false
[con_ready1],35,391.5419340149888,12,1,true,false,7,true,4,false
[consuming1],36,392.40213297231253,12,0,false,false,8,false,4,false
[producing],37,424.7948119964532,13,1,false,false,8,false,4,false
[con_ready2],38,432.625519598709,13,1,false,true,8,false,4,true
[consuming2],39,434.3382706560001,13,0,false,false,8,false,5,false
[producing],40,470.3431905107905,14,1,false,false,8,false,5,false
[con_ready1],41,477.4145942159778,14,1,true,false,8,true,5,false
[consuming1],42,479.8466740524551,14,0,false,false,9,false,5,false
[producing],43,492.46111587999434,15,1,false,false,9,false,5,false
[producing],44,499.7245659481173,16,2,false,false,9,false,5,false
[con_ready2],45,505.3749483397389,16,2,false,true,9,false,5,true
[consuming2],46,506.322089281089,16,1,false,false,9,false,6,false
[con_ready2],47,506.67999065296755,16,1,false,true,9,false,6,true
[consuming2],48,506.8457105742967,16,0,false,false,9,false,7,false
[producing],49,511.5061322742703,17,1,false,false,9,false,7,false
[con_ready2],50,527.842079577403,17,1,false,true,9,false,7,true
[consuming2],51,528.0014673796026,17,0,false,false,9,false,8,false
[producing],52,563.2563147345905,18,1,false,false,9,false,8,false
[con_ready2],53,577.247640203054,18,1,false,true,9,false,8,true
[consuming2],54,579.393321222889,18,0,false,false,9,false,9,false
[producing],55,667.383457010349,19,1,false,false,9,false,9,false
[con_ready2],56,697.7508953398913,19,1,false,true,9,false,9,true
[consuming2],57,698.301038815803,19,0,false,false,9,false,10,false
[producing],58,702.5001254722491,20,1,false,false,9,false,10,false
[con_ready2],59,703.1826971839462,20,1,false,true,9,false,10,true
[consuming2],60,703.798153017495,20,0,false,false,9,false,11,false
[producing],61,777.6933525245764,21,1,false,false,9,false,11,false
[producing],62,798.6459537658505,22,2,false,false,9,false,11,false
[con_ready1],63,805.4994861393187,22,2,true,false,9,true,11,false
[consuming1],64,805.9568861073251,22,1,false,false,10,false,11,false
[con_ready2],65,815.5754121322872,22,1,false,true,10,false,11,true
[consuming2],66,815.625950749624,22,0,false,false,10,false,12,false
[producing],67,832.5657723447863,23,1,false,false,10,false,12,false
[producing],68,838.5429871050471,24,2,false,false,10,false,12,false
[con_ready2],69,838.9613925297657,24,2,false,true,10,false,12,true
[consuming2],70,840.3332931665062,24,1,false,false,10,false,13,false
[con_ready2],71,865.0130114135873,24,1,false,true,10,false,13,true
[consuming2],72,865.3053770934816,24,0,false,false,10,false,14,false
[producing],73,868.8779419190074,25,1,false,false,10,false,14,false
[con_ready2],74,913.3976732639168,25,1,false,true,10,false,14,true
[consuming2],75,914.3003657124793,25,0,false,false,10,false,15,false
[producing],76,953.2717937599675,26,1,false,false,10,false,15,false
[con_ready2],77,965.522290076995,26,1,false,true,10,false,15,true
[consuming2],78,966.5399460260003,26,0,false,false,10,false,16,false
[producing],79,967.5333836918178,27,1,false,false,10,false,16,false
[con_ready1],80,972.0273596513324,27,1,true,false,10,true,16,false
[consuming1],81,973.0788717338077,27,0,false,false,11,false,16,false
[producing],82,998.5277848763064,28,1,false,false,11,false,16,false
[con_ready1],83,1007.366663448027,28,1,true,false,11,true,16,false
[consuming1],84,1007.6024546581244,28,0,false,false,12,false,16,false
[producing],85,1021.3653320050619,29,1,false,false,12,false,16,false
[con_ready1],86,1025.0762621294436,29,1,true,false,12,true,16,false
[consuming1],87,1025.0952896420852,29,0,false,false,13,false,16,false
[producing],88,1096.1437208710943,30,1,false,false,13,false,16,false
[con_ready1],89,1106.378743988245,30,1,true,false,13,true,16,false
[consuming1],90,1110.3687347268967,30,0,false,false,14,false,16,false
[producing],91,1189.7559762006795,31,1,false,false,14,false,16,false
[con_ready1],92,1196.94426658395,31,1,true,false,14,true,16,false
[consuming1],93,1197.1029078679483,31,0,false,false,15,false,16,false
[producing],94,1210.6538623265676,32,1,false,false,15,false,16,false
[producing],95,1214.7873454799299,33,2,false,false,15,false,16,false
[con_ready2],96,1237.7540156757577,33,2,false,true,15,false,16,true
[consuming2],97,1238.4438276459136,33,1,false,false,15,false,17,false
[producing],98,1257.1981284645578,34,2,false,false,15,false,17,false
[con_ready1],99,1260.7185178697812,34,2,true,false,15,true,17,false
[consuming1],100,1263.1635600604852,34,1,false,false,16,false,17,false
[con_ready1],101,1270.143053792375,34,1,true,false,16,true,17,false
[consuming1],102,1270.853465591546,34,0,false,false,17,false,17,false
[producing],103,1288.5962290470939,35,1,false,false,17,false,17,false
[con_ready1],104,1288.7027899724735,35,1,true,false,17,true,17,false
[consuming1],105,1289.389848505169,35,0,false,false,18,false,17,false
[producing],106,1304.8982653236624,36,1,false,false,18,false,17,false
[con_ready1],107,1306.4973316834305,36,1,true,false,18,true,17,false
[consuming1],108,1306.6518032786169,36,0,false,false,19,false,17,false
[producing],109,1342.6862725805872,37,1,false,false,19,false,17,false
[producing],110,1342.8246596921722,38,2,false,false,19,false,17,false
[con_ready2],111,1355.7461282382499,38,2,false,true,19,false,17,true
[consuming2],112,1357.4339901135706,38,1,false,false,19,false,18,false
[con_ready1],113,1383.2907496917173,38,1,true,false,19,true,18,false
[consuming1],114,1384.581462060643,38,0,false,false,20,false,18,false
[producing],115,1408.9598211768387,39,1,false,false,20,false,18,false
[con_ready1],116,1414.2453499987225,39,1,true,false,20,true,18,false
[consuming1],117,1414.8760922360275,39,0,false,false,21,false,18,false
[producing],118,1473.3175400478247,40,1,false,false,21,false,18,false
[producing],119,1485.1110630808946,41,2,false,false,21,false,18,false
[con_ready1],120,1489.987459322999,41,2,true,false,21,true,18,false
[consuming1],121,1492.325320165723,41,1,false,false,22,false,18,false
[con_ready2],122,1496.5404011623352,41,1,false,true,22,false,18,true
