action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,56.479303415815394,1,1,false,false,0,false,0,false
[con_ready1],2,74.20517164179864,1,1,true,false,0,true,0,false
[consuming1],3,75.32734016991434,1,0,false,false,1,false,0,false
[producing],4,86.72938138864029,2,1,false,false,1,false,0,false
[producing],5,90.19666466916372,3,2,false,false,1,false,0,false
[producing],6,107.28626420986643,4,3,false,false,1,false,0,false
[con_ready1],7,107.93305196976738,4,3,true,false,1,true,0,false
[consuming1],8,108.27621608280613,4,2,false,false,2,false,0,false
[con_ready2],9,113.0599037772791,4,2,false,true,2,false,0,true
[consuming2],10,113.56777192052945,4,1,false,false,2,false,1,false
[con_ready2],11,114.31641224334808,4,1,false,true,2,false,1,true
[consuming2],12,114.82650631801322,4,0,false,false,2,false,2,false
[producing],13,115.85110978390777,5,1,false,false,2,false,2,false
[con_ready1],14,141.14259686209195,5,1,true,false,2,true,2,false
[consuming1],15,143.06481073283913,5,0,false,false,3,false,2,false
[producing],16,248.7400594793976,6,1,false,false,3,false,2,false
[con_ready2],17,251.38734422191834,6,1,false,true,3,false,2,true
[consuming2],18,251.43898181400962,6,0,false,false,3,false,3,false
[producing],19,393.1708430374702,7,1,false,false,3,false,3,false
[con_ready2],20,394.63270170214764,7,1,false,true,3,false,3,true
[consuming2],21,395.27010411987925,7,0,false,false,3,false,4,false
[producing],22,407.0903042616241,8,1,false,false,3,false,4,false
[con_ready1],23,415.740137887452,8,1,true,false,3,true,4,false
[consuming1],24,417.52434479671047,8,0,false,false,4,false,4,false
[producing],25,448.7398771793316,9,1,false,false,4,false,4,false
[con_ready1],26,463.8644269144283,9,1,true,false,4,true,4,false
[consuming1],27,464.6069591586014,9,0,false,false,5,false,4,false
[producing],28,501.68727843380094,10,1,false,false,5,false,4,false
[con_ready2],29,503.18034591325096,10,1,false,true,5,false,4,true
[consuming2],30,504.11086087586403,10,0,false,false,5,false,5,false
[producing],31,509.84629290486464,11,1,false,false,5,false,5,false
[con_ready2],32,516.9742587087823,11,1,false,true,5,false,5,true
[consuming2],33,517.7508875193103,11,0,false,false,5,false,6,false
[producing],34,581.9655043656855,12,1,false,false,5,false,6,false
[con_ready2],35,592.4553168673635,12,1,false,true,5,false,6,true
[consuming2],36,593.1411098665959,12,0,false,false,5,false,7,false
[producing],37,598.4993896538709,13,1,false,false,5,false,7,false
[producing],38,606.3227553711807,14,2,false,false,5,false,7,false
[con_ready2],39,618.5899005736235,14,2,false,true,5,false,7,true
[consuming2],40,618.8146480268367,14,1,false,false,5,false,8,false
[con_ready1],41,620.9092927221933,14,1,true,false,5,true,8,false
[consuming1],42,621.6245706279208,14,0,false,false,6,false,8,false
[producing],43,622.2221296110342,15,1,false,false,6,false,8,false
[con_ready2],44,623.1083907855559,15,1,false,true,6,false,8,true
[consuming2],45,624.313341338493,15,0,false,false,6,false,9,false
[producing],46,634.5774761829731,16,1,false,false,6,false,9,false
[con_ready1],47,642.5204429861086,16,1,true,false,6,true,9,false
[consuming1],48,642.5893577969181,16,0,false,false,7,false,9,false
[producing],49,657.9583279448176,17,1,false,false,7,false,9,false
[producing],50,689.2888947117813,18,2,false,false,7,false,9,false
[con_ready2],51,705.59071913933,18,2,false,true,7,false,9,true
[consuming2],52,706.3705440447679,18,1,false,false,7,false,10,false
[con_ready1],53,706.5406385113586,18,1,true,false,7,true,10,false
[consuming1],54,706.7432803930516,18,0,false,false,8,false,10,false
[producing],55,721.7350751564992,19,1,false,false,8,false,10,false
[con_ready2],56,753.3873915089958,19,1,false,true,8,false,10,true
[consuming2],57,755.4813027105921,19,0,false,false,8,false,11,false
[producing],58,762.1563081112558,20,1,false,false,8,false,11,false
[producing],59,762.2099386956578,21,2,false,false,8,false,11,false
