,action,step,s_X0,s_X1,s_X2,s_X3,s_X4,s_X5,s_X6,s_X7,s_X8,s_X9,s_X10,s_X11,s_X12,s_X13,s_X14,s_X15,s_X16,s_X17,s_X18,s_X19
0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,REST_X0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,[X0_X15_GET_req],2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,REST_X15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4,REST_X15,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
5,[X15_X1_GET_req],5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
6,REST_X1,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
7,REST_X1,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
8,[X1_X19_GET_req],8,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1
9,REST_X19,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2
10,REST_X19,10,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5
11,[X19_X3_GET_req],11,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
12,REST_X3,12,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
13,REST_X3,13,3,6,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
14,[X3_X12_GET_req],14,3,6,0,10,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,6
15,REST_X12,15,3,6,0,10,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,6
16,REST_X12,16,3,6,0,10,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,6
17,[X12_X13_GET_req],17,3,6,0,10,0,0,0,0,0,0,0,0,6,1,0,6,0,0,0,6
18,REST_X13,18,3,6,0,10,0,0,0,0,0,0,0,0,6,2,0,6,0,0,0,6
19,REST_X13,19,3,6,0,10,0,0,0,0,0,0,0,0,6,3,0,6,0,0,0,6
20,[X12_X13_GET_resp_2xx],20,3,6,0,10,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6
21,[X3_X12_GET_resp_2xx],21,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
22,[X19_X3_GET_resp_2xx],22,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3
23,[X1_X19_GET_resp_2xx],23,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
24,[X15_X1_GET_resp_2xx],24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
25,[X0_X15_GET_resp_2xx],25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,REST_X0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,[X0_X15_GET_req],27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,REST_X15,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
29,REST_X15,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
30,[X15_X1_GET_req],30,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
31,REST_X1,31,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
32,REST_X1,32,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
