action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,21.918728224806934,0,1,1,false,false,0,false,0,false
[con_ready1],2,23.761750936398464,0,1,1,true,false,0,true,0,false
[consuming1],3,24.332441956978,0,1,0,false,false,1,false,0,false
[producing2],4,71.1843246338983,0,2,1,false,false,1,false,0,false
[con_ready1],5,75.16245731310056,0,2,1,true,false,1,true,0,false
[consuming1],6,77.00829014080065,0,2,0,false,false,2,false,0,false
[producing],7,87.12050339191887,1,2,1,false,false,2,false,0,false
[con_ready2],8,88.75376116484459,1,2,1,false,true,2,false,0,true
[consuming2],9,88.78096633941834,1,2,0,false,false,2,false,1,false
[producing],10,146.6794678366679,2,2,1,false,false,2,false,1,false
[con_ready1],11,158.38194728480678,2,2,1,true,false,2,true,1,false
[consuming1],12,158.8703390857635,2,2,0,false,false,3,false,1,false
[producing],13,160.13216078548658,3,2,1,false,false,3,false,1,false
[con_ready1],14,160.70161721322415,3,2,1,true,false,3,true,1,false
[consuming1],15,161.1585603379913,3,2,0,false,false,4,false,1,false
[producing],16,182.16959992066342,4,2,1,false,false,4,false,1,false
[producing2],17,191.72083075559885,4,3,2,false,false,4,false,1,false
[producing2],18,205.33006995236903,4,4,3,false,false,4,false,1,false
[con_ready1],19,217.09601439247962,4,4,3,true,false,4,true,1,false
[consuming1],20,217.71353905050907,4,4,2,false,false,5,false,1,false
[con_ready2],21,264.7701978041481,4,4,2,false,true,5,false,1,true
[consuming2],22,265.6219891539143,4,4,1,false,false,5,false,2,false
[producing],23,267.1009895689345,5,4,2,false,false,5,false,2,false
[con_ready2],24,271.1511820710233,5,4,2,false,true,5,false,2,true
[consuming2],25,271.28478883310214,5,4,1,false,false,5,false,3,false
[con_ready2],26,275.518947543923,5,4,1,false,true,5,false,3,true
[consuming2],27,277.39316655215197,5,4,0,false,false,5,false,4,false
[producing2],28,286.73600065007133,5,5,1,false,false,5,false,4,false
[con_ready1],29,287.27300135955596,5,5,1,true,false,5,true,4,false
[consuming1],30,291.63186452761335,5,5,0,false,false,6,false,4,false
[producing2],31,293.6080759423905,5,6,1,false,false,6,false,4,false
[con_ready1],32,296.4283084304989,5,6,1,true,false,6,true,4,false
[consuming1],33,297.89469665962457,5,6,0,false,false,7,false,4,false
[producing2],34,304.7306771832835,5,7,1,false,false,7,false,4,false
[con_ready2],35,308.7428944190376,5,7,1,false,true,7,false,4,true
[consuming2],36,310.8739765426526,5,7,0,false,false,7,false,5,false
[producing],37,319.3248942367795,6,7,1,false,false,7,false,5,false
[producing],38,319.61697022938006,7,7,2,false,false,7,false,5,false
[producing2],39,320.09657747945676,7,8,3,false,false,7,false,5,false
[con_ready2],40,327.37777259660135,7,8,3,false,true,7,false,5,true
[consuming2],41,328.0731835319222,7,8,2,false,false,7,false,6,false
[con_ready1],42,333.5501930837015,7,8,2,true,false,7,true,6,false
[consuming1],43,333.63112504288625,7,8,1,false,false,8,false,6,false
[con_ready1],44,341.01623350785746,7,8,1,true,false,8,true,6,false
[consuming1],45,341.17755176810357,7,8,0,false,false,9,false,6,false
[producing],46,355.97404607295346,8,8,1,false,false,9,false,6,false
[producing2],47,366.5492106906505,8,9,2,false,false,9,false,6,false
[con_ready1],48,376.6510121040776,8,9,2,true,false,9,true,6,false
[consuming1],49,376.68769832217373,8,9,1,false,false,10,false,6,false
[producing2],50,376.97292098741406,8,10,2,false,false,10,false,6,false
[producing],51,377.96583170714587,9,10,3,false,false,10,false,6,false
[con_ready2],52,397.65656453434644,9,10,3,false,true,10,false,6,true
[consuming2],53,400.1922165559115,9,10,2,false,false,10,false,7,false
[producing],54,406.14654244174204,10,10,3,false,false,10,false,7,false
[con_ready2],55,458.9791666296693,10,10,3,false,true,10,false,7,true
[consuming2],56,459.63849085562833,10,10,2,false,false,10,false,8,false
[con_ready2],57,465.9884714753924,10,10,2,false,true,10,false,8,true
[consuming2],58,466.4646701973783,10,10,1,false,false,10,false,9,false
[con_ready2],59,469.83692241491036,10,10,1,false,true,10,false,9,true
[consuming2],60,470.8287247382665,10,10,0,false,false,10,false,10,false
