action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,36.08870385214656,0,1,1,false,false,0,false,0,false
[producing2],2,46.67015279872147,0,2,2,false,false,0,false,0,false
[producing],3,48.74000327723065,1,2,3,false,false,0,false,0,false
[con_ready2],4,49.63492207846423,1,2,3,false,true,0,false,0,true
[consuming2],5,51.44213641330676,1,2,2,false,false,0,false,1,false
[con_ready2],6,63.528942694347315,1,2,2,false,true,0,false,1,true
[consuming2],7,64.07128539901443,1,2,1,false,false,0,false,2,false
[producing2],8,67.81785379167738,1,3,2,false,false,0,false,2,false
[producing2],9,68.45827943980021,1,4,3,false,false,0,false,2,false
[con_ready1],10,70.54239650967358,1,4,3,true,false,0,true,2,false
[consuming1],11,71.41445317419713,1,4,2,false,false,1,false,2,false
[producing2],12,75.97489689220558,1,5,3,false,false,1,false,2,false
[con_ready2],13,94.52779691659842,1,5,3,false,true,1,false,2,true
[consuming2],14,96.12449376057795,1,5,2,false,false,1,false,3,false
[producing2],15,98.36015374997869,1,6,3,false,false,1,false,3,false
[con_ready2],16,104.84919359794335,1,6,3,false,true,1,false,3,true
[consuming2],17,105.26244256281069,1,6,2,false,false,1,false,4,false
[con_ready1],18,113.31274540252079,1,6,2,true,false,1,true,4,false
[consuming1],19,113.45417898415266,1,6,1,false,false,2,false,4,false
[producing],20,119.31804551973825,2,6,2,false,false,2,false,4,false
[producing],21,127.68644141654589,3,6,3,false,false,2,false,4,false
[con_ready2],22,138.501065433221,3,6,3,false,true,2,false,4,true
[consuming2],23,138.5228560126263,3,6,2,false,false,2,false,5,false
[con_ready2],24,141.94527538882022,3,6,2,false,true,2,false,5,true
[consuming2],25,144.86633270155153,3,6,1,false,false,2,false,6,false
[producing],26,163.6139127324857,4,6,2,false,false,2,false,6,false
[producing2],27,168.76361638237512,4,7,3,false,false,2,false,6,false
[con_ready2],28,170.81308284794912,4,7,3,false,true,2,false,6,true
[consuming2],29,170.87208335135762,4,7,2,false,false,2,false,7,false
[con_ready1],30,201.13919534343222,4,7,2,true,false,2,true,7,false
[consuming1],31,201.67215861818661,4,7,1,false,false,3,false,7,false
[con_ready1],32,202.75734377913366,4,7,1,true,false,3,true,7,false
[consuming1],33,203.0210963989516,4,7,0,false,false,4,false,7,false
[producing2],34,223.81725292190217,4,8,1,false,false,4,false,7,false
[producing],35,232.95763696154825,5,8,2,false,false,4,false,7,false
[producing2],36,234.58347584732687,5,9,3,false,false,4,false,7,false
[con_ready1],37,267.9861270480991,5,9,3,true,false,4,true,7,false
[consuming1],38,268.1092350345293,5,9,2,false,false,5,false,7,false
[con_ready2],39,268.2022350194255,5,9,2,false,true,5,false,7,true
[consuming2],40,268.38590532595094,5,9,1,false,false,5,false,8,false
[con_ready2],41,282.89161698137383,5,9,1,false,true,5,false,8,true
[consuming2],42,284.2497358665891,5,9,0,false,false,5,false,9,false
[producing],43,285.1268000674976,6,9,1,false,false,5,false,9,false
[producing],44,286.6039707231665,7,9,2,false,false,5,false,9,false
[con_ready2],45,290.9545758593491,7,9,2,false,true,5,false,9,true
[consuming2],46,294.41351149359946,7,9,1,false,false,5,false,10,false
[producing],47,294.4426740810364,8,9,2,false,false,5,false,10,false
[producing],48,298.7737149054576,9,9,3,false,false,5,false,10,false
[con_ready1],49,300.0565098161509,9,9,3,true,false,5,true,10,false
[consuming1],50,300.5255895789683,9,9,2,false,false,6,false,10,false
[producing2],51,302.8203839352607,9,10,3,false,false,6,false,10,false
[con_ready1],52,313.3770184893565,9,10,3,true,false,6,true,10,false
[consuming1],53,313.49997572743735,9,10,2,false,false,7,false,10,false
[producing],54,314.5442182278641,10,10,3,false,false,7,false,10,false
[con_ready1],55,366.02721187941086,10,10,3,true,false,7,true,10,false
[consuming1],56,367.0209069520596,10,10,2,false,false,8,false,10,false
[con_ready1],57,389.12901503748856,10,10,2,true,false,8,true,10,false
[consuming1],58,391.38763010512884,10,10,1,false,false,9,false,10,false
[con_ready1],59,439.9684106304595,10,10,1,true,false,9,true,10,false
[consuming1],60,442.159801219682,10,10,0,false,false,10,false,10,false
