action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,4.383868896203325,0,1,1,false,false,0,false,0,false
[con_ready1],2,9.599004443939803,0,1,1,true,false,0,true,0,false
[consuming1],3,9.773993336232772,0,1,0,false,false,1,false,0,false
[producing],4,20.11647517077654,1,1,1,false,false,1,false,0,false
[con_ready1],5,27.301281743525422,1,1,1,true,false,1,true,0,false
[consuming1],6,27.55017373965656,1,1,0,false,false,2,false,0,false
[producing],7,35.0160992308635,2,1,1,false,false,2,false,0,false
[con_ready1],8,35.937224576096796,2,1,1,true,false,2,true,0,false
[consuming1],9,36.33176126192411,2,1,0,false,false,3,false,0,false
[producing],10,37.34794730576509,3,1,1,false,false,3,false,0,false
[producing2],11,46.89947446573143,3,2,2,false,false,3,false,0,false
[con_ready1],12,57.23770416024142,3,2,2,true,false,3,true,0,false
[consuming1],13,57.24300096328076,3,2,1,false,false,4,false,0,false
[producing],14,69.6403216022143,4,2,2,false,false,4,false,0,false
[con_ready2],15,85.34981446606953,4,2,2,false,true,4,false,0,true
[consuming2],16,88.21872077403312,4,2,1,false,false,4,false,1,false
[con_ready1],17,111.81644047004728,4,2,1,true,false,4,true,1,false
[consuming1],18,111.99396295701906,4,2,0,false,false,5,false,1,false
[producing2],19,129.27479704971674,4,3,1,false,false,5,false,1,false
[producing],20,129.9043960075045,5,3,2,false,false,5,false,1,false
[producing],21,143.98430770116923,6,3,3,false,false,5,false,1,false
[con_ready2],22,155.36293263645132,6,3,3,false,true,5,false,1,true
[consuming2],23,155.685003370855,6,3,2,false,false,5,false,2,false
[producing],24,161.19569419896683,7,3,3,false,false,5,false,2,false
[con_ready2],25,182.56471299333833,7,3,3,false,true,5,false,2,true
[consuming2],26,183.55343811883426,7,3,2,false,false,5,false,3,false
[producing],27,193.93583344182142,8,3,3,false,false,5,false,3,false
[con_ready1],28,194.90383091988096,8,3,3,true,false,5,true,3,false
[consuming1],29,196.66586340977716,8,3,2,false,false,6,false,3,false
[producing],30,205.9504596391825,9,3,3,false,false,6,false,3,false
[con_ready1],31,226.2611370737062,9,3,3,true,false,6,true,3,false
[consuming1],32,227.10945945038537,9,3,2,false,false,7,false,3,false
[producing],33,231.48256902873598,10,3,3,false,false,7,false,3,false
[con_ready2],34,248.8157788464296,10,3,3,false,true,7,false,3,true
[consuming2],35,249.34665822651024,10,3,2,false,false,7,false,4,false
[producing2],36,268.8805038831267,10,4,3,false,false,7,false,4,false
[con_ready1],37,283.3150212482726,10,4,3,true,false,7,true,4,false
[consuming1],38,283.38788503553894,10,4,2,false,false,8,false,4,false
[con_ready1],39,289.8809871949944,10,4,2,true,false,8,true,4,false
[consuming1],40,289.9111375905052,10,4,1,false,false,9,false,4,false
[con_ready1],41,295.1438883328377,10,4,1,true,false,9,true,4,false
[consuming1],42,295.95522346635136,10,4,0,false,false,10,false,4,false
[producing2],43,301.9947504016031,10,5,1,false,false,10,false,4,false
[producing2],44,303.0510174750384,10,6,2,false,false,10,false,4,false
[producing2],45,330.9979279101579,10,7,3,false,false,10,false,4,false
[con_ready2],46,390.5931089741808,10,7,3,false,true,10,false,4,true
[consuming2],47,390.7085686650684,10,7,2,false,false,10,false,5,false
[producing2],48,399.9921140906137,10,8,3,false,false,10,false,5,false
[con_ready2],49,433.9864694290036,10,8,3,false,true,10,false,5,true
[consuming2],50,434.19056808962796,10,8,2,false,false,10,false,6,false
[producing2],51,441.45447088499265,10,9,3,false,false,10,false,6,false
[con_ready2],52,464.05233115959425,10,9,3,false,true,10,false,6,true
[consuming2],53,464.93490848115783,10,9,2,false,false,10,false,7,false
[con_ready2],54,479.8609141660471,10,9,2,false,true,10,false,7,true
[consuming2],55,481.65129895055503,10,9,1,false,false,10,false,8,false
[con_ready2],56,487.05297073662797,10,9,1,false,true,10,false,8,true
[consuming2],57,490.45132289221283,10,9,0,false,false,10,false,9,false
[producing2],58,498.0365944797388,10,10,1,false,false,10,false,9,false
[con_ready2],59,519.0057471234664,10,10,1,false,true,10,false,9,true
[consuming2],60,519.0993708000235,10,10,0,false,false,10,false,10,false
