action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,8.839603599824517,0,1,1,false,false,0,false,0,false
[con_ready1],2,22.32830992472692,0,1,1,true,false,0,true,0,false
[consuming1],3,22.40170543529416,0,1,0,false,false,1,false,0,false
[producing],4,29.336656992154758,1,1,1,false,false,1,false,0,false
[producing],5,38.64243892319347,2,1,2,false,false,1,false,0,false
[producing],6,53.15554184448749,3,1,3,false,false,1,false,0,false
[con_ready2],7,68.17156890312293,3,1,3,false,true,1,false,0,true
[consuming2],8,68.6090889642437,3,1,2,false,false,1,false,1,false
[producing],9,75.01275359469282,4,1,3,false,false,1,false,1,false
[con_ready1],10,81.76285284838906,4,1,3,true,false,1,true,1,false
[consuming1],11,81.99016390891559,4,1,2,false,false,2,false,1,false
[con_ready2],12,82.95165754038159,4,1,2,false,true,2,false,1,true
[consuming2],13,83.55665479097034,4,1,1,false,false,2,false,2,false
[con_ready2],14,92.15298209533756,4,1,1,false,true,2,false,2,true
[consuming2],15,92.55162995334507,4,1,0,false,false,2,false,3,false
[producing2],16,104.16154689824413,4,2,1,false,false,2,false,3,false
[producing],17,123.96273925236055,5,2,2,false,false,2,false,3,false
[producing],18,131.23524413411803,6,2,3,false,false,2,false,3,false
[con_ready1],19,138.86252636045,6,2,3,true,false,2,true,3,false
[consuming1],20,140.54654477663016,6,2,2,false,false,3,false,3,false
[producing2],21,142.52626424414376,6,3,3,false,false,3,false,3,false
[con_ready2],22,153.70101835029203,6,3,3,false,true,3,false,3,true
[consuming2],23,154.6742699015065,6,3,2,false,false,3,false,4,false
[producing],24,160.28362034127906,7,3,3,false,false,3,false,4,false
[con_ready1],25,160.7280782805766,7,3,3,true,false,3,true,4,false
[consuming1],26,161.7580803460716,7,3,2,false,false,4,false,4,false
[con_ready2],27,165.69553918096122,7,3,2,false,true,4,false,4,true
[consuming2],28,167.17579113235223,7,3,1,false,false,4,false,5,false
[con_ready1],29,176.73846789605818,7,3,1,true,false,4,true,5,false
[consuming1],30,177.17626032259213,7,3,0,false,false,5,false,5,false
[producing],31,202.26157239720158,8,3,1,false,false,5,false,5,false
[producing],32,205.06602647549954,9,3,2,false,false,5,false,5,false
[producing2],33,223.30374677075181,9,4,3,false,false,5,false,5,false
[con_ready1],34,225.57054948652123,9,4,3,true,false,5,true,5,false
[consuming1],35,225.88529914803158,9,4,2,false,false,6,false,5,false
[con_ready1],36,262.219028515758,9,4,2,true,false,6,true,5,false
[consuming1],37,263.03165879081956,9,4,1,false,false,7,false,5,false
[producing2],38,264.70006681945637,9,5,2,false,false,7,false,5,false
[con_ready1],39,267.2784764662484,9,5,2,true,false,7,true,5,false
[consuming1],40,268.2774261549838,9,5,1,false,false,8,false,5,false
[con_ready2],41,275.21276296765745,9,5,1,false,true,8,false,5,true
[consuming2],42,275.6098749306315,9,5,0,false,false,8,false,6,false
[producing],43,285.616659824257,10,5,1,false,false,8,false,6,false
[con_ready1],44,304.7397654094204,10,5,1,true,false,8,true,6,false
[consuming1],45,305.337389410095,10,5,0,false,false,9,false,6,false
[producing2],46,315.0967897567975,10,6,1,false,false,9,false,6,false
[con_ready2],47,315.6251070184824,10,6,1,false,true,9,false,6,true
[consuming2],48,316.0522108245525,10,6,0,false,false,9,false,7,false
[producing2],49,323.3280256191664,10,7,1,false,false,9,false,7,false
[producing2],50,331.0084003065202,10,8,2,false,false,9,false,7,false
[con_ready1],51,338.9455847141321,10,8,2,true,false,9,true,7,false
[consuming1],52,339.1498344059092,10,8,1,false,false,10,false,7,false
[con_ready2],53,361.3454211900916,10,8,1,false,true,10,false,7,true
[consuming2],54,362.9822106271225,10,8,0,false,false,10,false,8,false
[producing2],55,410.0978116526099,10,9,1,false,false,10,false,8,false
[con_ready2],56,423.6728727598712,10,9,1,false,true,10,false,8,true
[consuming2],57,423.9473124479367,10,9,0,false,false,10,false,9,false
[producing2],58,472.3099896710384,10,10,1,false,false,10,false,9,false
[con_ready2],59,473.6580527796145,10,10,1,false,true,10,false,9,true
[consuming2],60,475.12994718849444,10,10,0,false,false,10,false,10,false
