action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing],1,43.816689710193586,1,0,1,false,false,0,false,0,false
[con_ready2],2,45.95461949251237,1,0,1,false,true,0,false,0,true
[consuming2],3,47.94752954082431,1,0,0,false,false,0,false,1,false
[producing],4,51.84782902169381,2,0,1,false,false,0,false,1,false
[con_ready1],5,57.56544351525391,2,0,1,true,false,0,true,1,false
[consuming1],6,57.59474944073781,2,0,0,false,false,1,false,1,false
[producing2],7,61.757429670664756,2,1,1,false,false,1,false,1,false
[producing2],8,66.63305251790813,2,2,2,false,false,1,false,1,false
[con_ready1],9,66.75737604346577,2,2,2,true,false,1,true,1,false
[consuming1],10,66.95197998194227,2,2,1,false,false,2,false,1,false
[con_ready1],11,77.16990368202306,2,2,1,true,false,2,true,1,false
[consuming1],12,79.6292602022477,2,2,0,false,false,3,false,1,false
[producing2],13,82.89519945451131,2,3,1,false,false,3,false,1,false
[con_ready2],14,85.63996258795235,2,3,1,false,true,3,false,1,true
[consuming2],15,86.07090150178212,2,3,0,false,false,3,false,2,false
[producing2],16,96.91003710088982,2,4,1,false,false,3,false,2,false
[con_ready2],17,100.31214644566842,2,4,1,false,true,3,false,2,true
[consuming2],18,101.67169645668586,2,4,0,false,false,3,false,3,false
[producing],19,116.0395993056399,3,4,1,false,false,3,false,3,false
[producing2],20,130.52213726147681,3,5,2,false,false,3,false,3,false
[con_ready1],21,147.82480487522315,3,5,2,true,false,3,true,3,false
[consuming1],22,148.81388996260142,3,5,1,false,false,4,false,3,false
[producing],23,149.52371032868632,4,5,2,false,false,4,false,3,false
[con_ready1],24,159.07550472708604,4,5,2,true,false,4,true,3,false
[consuming1],25,159.7717820980242,4,5,1,false,false,5,false,3,false
[con_ready2],26,163.3958507732097,4,5,1,false,true,5,false,3,true
[consuming2],27,164.07296423903566,4,5,0,false,false,5,false,4,false
[producing2],28,168.27578680540248,4,6,1,false,false,5,false,4,false
[con_ready1],29,170.43666285926238,4,6,1,true,false,5,true,4,false
[consuming1],30,170.71910870065798,4,6,0,false,false,6,false,4,false
[producing2],31,171.31877045233367,4,7,1,false,false,6,false,4,false
[producing],32,176.64048709401845,5,7,2,false,false,6,false,4,false
[producing2],33,179.6564947809248,5,8,3,false,false,6,false,4,false
[con_ready2],34,189.25338999946518,5,8,3,false,true,6,false,4,true
[consuming2],35,189.29118151410347,5,8,2,false,false,6,false,5,false
[con_ready1],36,192.2480678869851,5,8,2,true,false,6,true,5,false
[consuming1],37,192.39867922550246,5,8,1,false,false,7,false,5,false
[con_ready2],38,198.50413211111973,5,8,1,false,true,7,false,5,true
[consuming2],39,198.57037633691755,5,8,0,false,false,7,false,6,false
[producing],40,246.36043895073496,6,8,1,false,false,7,false,6,false
[con_ready1],41,250.29051784722412,6,8,1,true,false,7,true,6,false
[consuming1],42,251.01726169458462,6,8,0,false,false,8,false,6,false
[producing2],43,271.18241225908764,6,9,1,false,false,8,false,6,false
[con_ready2],44,275.52646612187124,6,9,1,false,true,8,false,6,true
[consuming2],45,276.3975007421553,6,9,0,false,false,8,false,7,false
[producing],46,278.1785912591369,7,9,1,false,false,8,false,7,false
[con_ready2],47,280.2952369839862,7,9,1,false,true,8,false,7,true
[consuming2],48,281.5833917300159,7,9,0,false,false,8,false,8,false
[producing2],49,307.61898472262544,7,10,1,false,false,8,false,8,false
[con_ready1],50,314.23567602786676,7,10,1,true,false,8,true,8,false
[consuming1],51,314.419650465728,7,10,0,false,false,9,false,8,false
[producing],52,338.21316169730784,8,10,1,false,false,9,false,8,false
[con_ready2],53,343.9735510819341,8,10,1,false,true,9,false,8,true
[consuming2],54,344.6101819694232,8,10,0,false,false,9,false,9,false
[producing],55,377.4003167672623,9,10,1,false,false,9,false,9,false
[con_ready1],56,381.39931419852473,9,10,1,true,false,9,true,9,false
[consuming1],57,382.32820627675505,9,10,0,false,false,10,false,9,false
[producing],58,386.59875765324165,10,10,1,false,false,10,false,9,false
[con_ready2],59,417.648564675395,10,10,1,false,true,10,false,9,true
[consuming2],60,418.31923756383895,10,10,0,false,false,10,false,10,false
