,action,step,s_X0,s_X1,s_X2,s_X3,s_X4,s_X5,s_X6,s_X7,s_X8,s_X9,s_X10,s_X11,s_X12,s_X13,s_X14,s_X15,s_X16,s_X17,s_X18,s_X19
0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,REST_X0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,[X0_X8_GET_req],2,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,REST_X8,3,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4,REST_X8,4,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
5,[X0_X8_GET_resp_2xx],5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,REST_X0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,[X0_X8_GET_req],7,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,REST_X8,8,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
9,REST_X8,9,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10,[X0_X8_GET_resp_2xx],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,REST_X0,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,[X0_X13_GET_req],12,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,REST_X13,13,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
14,REST_X13,14,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
15,[X0_X13_GET_resp_2xx],15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,REST_X0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,[X0_X6_GET_req],17,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,REST_X6,18,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
19,REST_X6,19,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
20,[X0_X6_GET_resp_2xx],20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,REST_X0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,[X0_X8_GET_req],22,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,REST_X8,23,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
24,REST_X8,24,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
25,[X0_X8_GET_resp_2xx],25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,REST_X0,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,[X0_X8_GET_req],27,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,REST_X8,28,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
29,REST_X8,29,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
30,[X0_X8_GET_resp_2xx],30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,REST_X0,31,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,[X0_X15_GET_req],32,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,REST_X15,33,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
34,REST_X15,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
35,[X15_X12_GET_req],35,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0
36,REST_X12,36,27,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0
37,REST_X12,37,27,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0
38,[X12_X14_GET_req],38,27,0,0,0,0,0,0,0,0,0,0,0,6,0,1,6,0,0,0,0
39,REST_X14,39,27,0,0,0,0,0,0,0,0,0,0,0,6,0,2,6,0,0,0,0
40,REST_X14,40,27,0,0,0,0,0,0,0,0,0,0,0,6,0,5,6,0,0,0,0
41,[X14_X2_GET_req],41,27,0,1,0,0,0,0,0,0,0,0,0,6,0,6,6,0,0,0,0
42,REST_X2,42,27,0,2,0,0,0,0,0,0,0,0,0,6,0,6,6,0,0,0,0
43,REST_X2,43,27,0,5,0,0,0,0,0,0,0,0,0,6,0,6,6,0,0,0,0
44,[X2_X3_GET_req],44,27,0,6,1,0,0,0,0,0,0,0,0,6,0,6,6,0,0,0,0
45,REST_X3,45,27,0,6,2,0,0,0,0,0,0,0,0,6,0,6,6,0,0,0,0
46,REST_X3,46,27,0,6,3,0,0,0,0,0,0,0,0,6,0,6,6,0,0,0,0
47,[X2_X3_GET_resp_2xx],47,27,0,3,0,0,0,0,0,0,0,0,0,6,0,6,6,0,0,0,0
48,[X14_X2_GET_resp_2xx],48,27,0,0,0,0,0,0,0,0,0,0,0,6,0,3,6,0,0,0,0
49,[X12_X14_GET_resp_2xx],49,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0
50,[X15_X12_GET_resp_2xx],50,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
51,[X0_X15_GET_resp_2xx],51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
