action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing],1,16.638189414935148,1,0,1,false,false,0,false,0,false
[con_ready1],2,44.452345999656444,1,0,2,false,false,0,true,0,false
[producing2],3,49.98660111067911,1,1,2,true,false,0,true,0,false
[consuming1],4,50.70582548262653,1,1,1,false,false,1,false,0,false
[con_ready2],5,56.501051628534384,1,1,1,false,true,1,false,0,true
[consuming2],6,57.72079899776653,1,1,0,false,false,1,false,1,false
[producing2],7,61.524094702773496,1,2,1,false,false,1,false,1,false
[producing],8,68.24905238238233,2,2,2,false,false,1,false,1,false
[producing],9,70.66549707865563,3,2,3,false,false,1,false,1,false
[con_ready1],10,74.03898841494365,3,2,4,false,false,1,true,1,false
[producing],11,110.65815724363883,4,2,5,false,false,1,true,1,false
[con_ready2],12,124.06202801661091,4,2,5,false,true,1,true,1,true
[consuming2],13,126.74491731255104,4,2,4,false,false,1,true,2,false
[producing2],14,127.53855972397383,4,3,4,true,false,1,true,2,false
[consuming1],15,128.86592141478005,4,3,3,false,false,2,false,2,false
[con_ready1],16,135.93914078007603,4,3,4,false,false,2,true,2,false
[producing],17,144.51048627565422,5,3,5,false,false,2,true,2,false
[producing2],18,150.31540166856132,5,4,5,true,false,2,true,2,false
[consuming1],19,151.3093268321865,5,4,4,false,false,3,false,2,false
[producing],20,159.43880961102911,6,4,5,false,false,3,false,2,false
[con_ready2],21,163.94704305575513,6,4,5,false,true,3,false,2,true
[consuming2],22,164.77001331581712,6,4,4,false,false,3,false,3,false
[con_ready2],23,177.96607503605392,6,4,4,false,true,3,false,3,true
[consuming2],24,180.36615618680938,6,4,3,false,false,3,false,4,false
[con_ready2],25,191.57685245649333,6,4,3,false,true,3,false,4,true
[consuming2],26,192.54106198577742,6,4,2,false,false,3,false,5,false
[con_ready2],27,199.50533191350226,6,4,2,false,true,3,false,5,true
[consuming2],28,200.49205846751403,6,4,1,false,false,3,false,6,false
[producing2],29,205.6908150411801,6,5,1,true,false,3,false,6,false
