action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,14.112481575226562,1,1,false,false,false,0,false,0,false,0,false
[con_ready2],2,26.824508216821762,1,1,false,true,false,0,false,0,true,0,false
[consuming2],3,27.721201863368393,1,0,false,false,false,0,false,1,false,0,false
[producing],4,34.05512085014626,2,1,false,false,false,0,false,1,false,0,false
[con_ready1],5,34.6883559305202,2,1,true,false,false,0,true,1,false,0,false
[consuming1],6,36.203552014142296,2,0,false,false,false,1,false,1,false,0,false
[producing],7,41.63017627398705,3,1,false,false,false,1,false,1,false,0,false
[con_ready3],8,53.897587124834274,3,1,false,false,true,1,false,1,false,0,true
[consuming3],9,54.29037346988082,3,0,false,false,false,1,false,1,false,1,false
[producing],10,97.48013008387606,4,1,false,false,false,1,false,1,false,1,false
[producing],11,100.94942809955019,5,2,false,false,false,1,false,1,false,1,false
[producing],12,128.64044472671776,6,3,false,false,false,1,false,1,false,1,false
[con_ready1],13,131.64889057989797,6,3,true,false,false,1,true,1,false,1,false
[consuming1],14,132.3488899705907,6,2,false,false,false,2,false,1,false,1,false
[producing],15,166.53355757409548,7,3,false,false,false,2,false,1,false,1,false
[con_ready3],16,176.30318612181847,7,3,false,false,true,2,false,1,false,1,true
[consuming3],17,177.20616228486315,7,2,false,false,false,2,false,1,false,2,false
[producing],18,180.77957741220996,8,3,false,false,false,2,false,1,false,2,false
[con_ready1],19,191.6583794994213,8,3,true,false,false,2,true,1,false,2,false
[consuming1],20,195.4679254590838,8,2,false,false,false,3,false,1,false,2,false
[producing],21,196.4979658859565,9,3,false,false,false,3,false,1,false,2,false
[producing],22,213.0074762098053,10,4,false,false,false,3,false,1,false,2,false
[con_ready1],23,215.96709294616574,10,4,true,false,false,3,true,1,false,2,false
[consuming1],24,217.51091719093216,10,3,false,false,false,4,false,1,false,2,false
[con_ready3],25,287.1179519119185,10,3,false,false,true,4,false,1,false,2,true
[consuming3],26,288.75893799309324,10,2,false,false,false,4,false,1,false,3,false
[con_ready3],27,302.00412562117094,10,2,false,false,true,4,false,1,false,3,true
[consuming3],28,302.573108042318,10,1,false,false,false,4,false,1,false,4,false
[con_ready3],29,305.9291274177646,10,1,false,false,true,4,false,1,false,4,true
[consuming3],30,305.98065769325046,10,0,false,false,false,4,false,1,false,5,false
