action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,46.9715165380944,1,1,false,false,false,0,false,0,false,0,false
[con_ready2],2,62.36410913229346,1,1,false,true,false,0,false,0,true,0,false
[consuming2],3,62.849571187161416,1,0,false,false,false,0,false,1,false,0,false
[producing],4,76.96885734868725,2,1,false,false,false,0,false,1,false,0,false
[con_ready1],5,82.4640257330054,2,1,true,false,false,0,true,1,false,0,false
[consuming1],6,84.19483922233823,2,0,false,false,false,1,false,1,false,0,false
[producing],7,199.47648813219703,3,1,false,false,false,1,false,1,false,0,false
[producing],8,204.3723904074283,4,2,false,false,false,1,false,1,false,0,false
[con_ready3],9,204.7735929778823,4,2,false,false,true,1,false,1,false,0,true
[consuming3],10,205.01604771865897,4,1,false,false,false,1,false,1,false,1,false
[con_ready1],11,219.65256791405164,4,1,true,false,false,1,true,1,false,1,false
[consuming1],12,219.78564330474316,4,0,false,false,false,2,false,1,false,1,false
[producing],13,331.4613922992315,5,1,false,false,false,2,false,1,false,1,false
[con_ready2],14,341.0466780995996,5,1,false,true,false,2,false,1,true,1,false
[consuming2],15,341.0650246388421,5,0,false,false,false,2,false,2,false,1,false
[producing],16,378.5119943443926,6,1,false,false,false,2,false,2,false,1,false
[con_ready3],17,387.90648141590225,6,1,false,false,true,2,false,2,false,1,true
[consuming3],18,388.7216030898828,6,0,false,false,false,2,false,2,false,2,false
[producing],19,397.9211483748582,7,1,false,false,false,2,false,2,false,2,false
[con_ready3],20,415.1835069378781,7,1,false,false,true,2,false,2,false,2,true
[consuming3],21,416.9004618376684,7,0,false,false,false,2,false,2,false,3,false
[producing],22,424.30695935860126,8,1,false,false,false,2,false,2,false,3,false
[con_ready2],23,425.9387085418742,8,1,false,true,false,2,false,2,true,3,false
[consuming2],24,426.40024790423064,8,0,false,false,false,2,false,3,false,3,false
[producing],25,451.6522152259728,9,1,false,false,false,2,false,3,false,3,false
[con_ready1],26,454.6535298947702,9,1,true,false,false,2,true,3,false,3,false
[consuming1],27,456.5514868250692,9,0,false,false,false,3,false,3,false,3,false
[producing],28,463.41684674831487,10,1,false,false,false,3,false,3,false,3,false
[con_ready2],29,471.8619867051938,10,1,false,true,false,3,false,3,true,3,false
[consuming2],30,472.8183218938586,10,0,false,false,false,3,false,4,false,3,false
