,action,step,s_X0,s_X1,s_X2,s_X3,s_X4,s_X5,s_X6,s_X7,s_X8,s_X9,s_X10,s_X11,s_X12,s_X13,s_X14,s_X15,s_X16,s_X17,s_X18,s_X19
0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,REST_X0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,[X0_X16_GET_req],2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,REST_X16,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
4,REST_X16,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
5,[X16_X12_GET_req],5,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0
6,REST_X12,6,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0
7,REST_X12,7,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0
8,[X12_X13_GET_req],8,11,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,6,0,0,0
9,REST_X13,9,11,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,6,0,0,0
10,REST_X13,10,11,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,6,0,0,0
11,[X13_X9_GET_req],11,11,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,6,0,0,0
12,REST_X9,12,11,0,0,0,0,0,0,0,0,2,0,0,6,6,0,0,6,0,0,0
13,REST_X9,13,11,0,0,0,0,0,0,0,0,5,0,0,6,6,0,0,6,0,0,0
14,[X9_X1_GET_req],14,11,1,0,0,0,0,0,0,0,6,0,0,6,6,0,0,6,0,0,0
15,REST_X1,15,11,2,0,0,0,0,0,0,0,6,0,0,6,6,0,0,6,0,0,0
16,REST_X1,16,11,4,0,0,0,0,0,0,0,6,0,0,6,6,0,0,6,0,0,0
17,[X9_X1_GET_resp_5xx],17,11,0,0,0,0,0,0,0,0,7,0,0,6,6,0,0,6,0,0,0
18,[X9_X1_GET_req],18,11,1,0,0,0,0,0,0,0,8,0,0,6,6,0,0,6,0,0,0
19,REST_X1,19,11,2,0,0,0,0,0,0,0,8,0,0,6,6,0,0,6,0,0,0
20,REST_X1,20,11,3,0,0,0,0,0,0,0,8,0,0,6,6,0,0,6,0,0,0
21,[X9_X1_GET_resp_2xx],21,11,0,0,0,0,0,0,0,0,3,0,0,6,6,0,0,6,0,0,0
22,[X13_X9_GET_resp_2xx],22,11,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,6,0,0,0
23,[X12_X13_GET_resp_2xx],23,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0
24,[X16_X12_GET_resp_2xx],24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
25,[X0_X16_GET_resp_2xx],25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,REST_X0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,[X0_X2_GET_req],27,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,REST_X2,28,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,REST_X2,29,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,[X2_X3_GET_req],30,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,REST_X3,31,3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,REST_X3,32,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,[X2_X3_GET_resp_2xx],33,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,[X0_X2_GET_resp_2xx],34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,REST_X0,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,[X0_X16_GET_req],36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,REST_X16,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
38,REST_X16,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
39,[X16_X12_GET_req],39,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0
40,REST_X12,40,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0
41,REST_X12,41,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0
42,[X12_X13_GET_req],42,11,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,6,0,0,0
43,REST_X13,43,11,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,6,0,0,0
44,REST_X13,44,11,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,6,0,0,0
45,[X13_X9_GET_req],45,11,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,6,0,0,0
46,REST_X9,46,11,0,0,0,0,0,0,0,0,2,0,0,6,6,0,0,6,0,0,0
47,REST_X9,47,11,0,0,0,0,0,0,0,0,9,0,0,6,6,0,0,6,0,0,0
48,[X9_X10_GET_req],48,11,0,0,0,0,0,0,0,0,10,1,0,6,6,0,0,6,0,0,0
49,REST_X10,49,11,0,0,0,0,0,0,0,0,10,2,0,6,6,0,0,6,0,0,0
50,REST_X10,50,11,0,0,0,0,0,0,0,0,10,3,0,6,6,0,0,6,0,0,0
51,[X9_X10_GET_resp_2xx],51,11,0,0,0,0,0,0,0,0,3,0,0,6,6,0,0,6,0,0,0
