action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3,f,b2,serving11,serving12,serving13,c11,getting11,c12,getting12,c13,getting13
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],1,1.947156413977262,1,0,0,1,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],2,5.824439782696624,2,0,0,2,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],3,10.473365571490476,2,0,0,2,false,false,true,0,false,0,false,0,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],4,13.607491998760954,2,0,0,1,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],5,23.62491749577987,2,0,1,2,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],6,25.562693555798074,2,0,2,3,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing],7,26.440159075789055,3,0,2,4,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],8,38.19598794961469,3,0,3,5,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],9,38.7477049978749,3,0,3,5,false,false,true,0,false,0,false,1,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],10,41.64271861104007,3,0,3,4,false,false,false,0,false,0,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],11,46.24775891214459,3,1,3,5,false,false,false,0,false,0,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],12,46.418697539517055,3,1,3,5,true,false,false,0,true,0,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],13,46.507539229677676,3,1,3,4,false,false,false,1,false,0,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],14,47.54135055779579,3,1,4,5,false,false,false,1,false,0,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],15,54.90679151437854,3,1,4,5,true,false,false,1,true,0,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],16,55.12148053046657,3,1,4,4,false,false,false,2,false,0,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],17,60.93242405023395,3,1,4,4,true,false,false,2,true,0,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],18,61.52121248394535,3,1,4,3,false,false,false,3,false,0,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[forwarding],19,69.050033933137,3,1,4,3,false,false,false,3,false,0,false,2,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready3],20,74.73953457448336,3,1,4,3,false,false,true,3,false,0,false,2,true,1,1,false,false,false,0,false,0,false,0,false
[consuming3],21,76.02531653695164,3,1,4,2,false,false,false,3,false,0,false,3,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready12],22,76.87989881318683,3,1,4,2,false,false,false,3,false,0,false,3,false,1,1,false,true,false,0,false,0,true,0,false
[con_ready3],23,77.72834311438265,3,1,4,2,false,false,true,3,false,0,false,3,true,1,1,false,true,false,0,false,0,true,0,false
[consuming3],24,77.85576049826683,3,1,4,1,false,false,false,3,false,0,false,4,false,1,1,false,true,false,0,false,0,true,0,false
[consuming12],25,78.0850948873093,3,1,4,1,false,false,false,3,false,0,false,4,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready2],26,91.60401276263059,3,1,4,1,false,true,false,3,false,0,true,4,false,1,0,false,false,false,0,false,1,false,0,false
