action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3,f,b2,serving11,serving12,serving13,c11,getting11,c12,getting12,c13,getting13
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],1,78.00581763790497,1,0,0,1,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],2,78.03703101878962,1,0,1,2,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],3,78.59216429387365,1,1,1,3,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],4,79.40050480711935,1,2,1,4,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],5,79.44340582819989,1,2,2,5,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],6,104.37915252379554,1,2,2,5,true,false,false,0,true,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],7,104.53029607180048,1,2,2,4,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],8,106.66632169120582,2,2,2,5,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],9,127.33632007008583,2,2,2,5,true,false,false,1,true,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],10,127.75892098534875,2,2,2,4,false,false,false,2,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],11,132.3269664670328,2,2,3,5,false,false,false,2,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],12,146.0553538547445,2,2,3,5,true,false,false,2,true,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],13,146.061099857025,2,2,3,4,false,false,false,3,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],14,149.18791560108411,3,2,3,5,false,false,false,3,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],15,159.10961958816694,3,2,3,5,false,false,true,3,false,0,false,0,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],16,159.51011608140564,3,2,3,4,false,false,false,3,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],17,159.85950472848384,3,2,4,5,false,false,false,3,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],18,166.12876394701811,3,2,4,5,false,false,true,3,false,0,false,1,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],19,167.09940440519927,3,2,4,4,false,false,false,3,false,0,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],20,176.9502945421437,3,2,5,5,false,false,false,3,false,0,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],21,177.74270801740607,3,2,5,5,true,false,false,3,true,0,false,2,false,0,0,false,false,false,0,false,0,false,0,false
