action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3,f,b2,serving11,serving12,serving13,c11,getting11,c12,getting12,c13,getting13
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],1,52.14104891344468,1,0,0,1,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],2,52.51721532727391,1,0,0,1,false,true,false,0,false,0,true,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],3,52.74509016913907,1,0,0,0,false,false,false,0,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],4,92.71609092916106,2,0,0,1,false,false,false,0,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],5,94.6204694650076,2,0,1,2,false,false,false,0,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],6,98.3642826524219,2,0,1,2,false,true,false,0,false,1,true,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],7,98.4538099169282,2,0,1,1,false,false,false,0,false,2,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],8,123.31548070844539,2,1,1,2,false,false,false,0,false,2,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],9,123.85207402836103,2,2,1,3,false,false,false,0,false,2,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],10,123.855158135955,2,3,1,4,false,false,false,0,false,2,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],11,127.29191877887841,3,3,1,5,false,false,false,0,false,2,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],12,132.5155792027713,3,3,1,5,false,false,true,0,false,2,false,0,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],13,133.55271136490748,3,3,1,4,false,false,false,0,false,2,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],14,139.02024549360888,3,4,1,5,false,false,false,0,false,2,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[forwarding],15,153.31035603276123,3,4,1,5,false,false,false,0,false,2,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready11],16,168.595310314563,3,4,1,5,false,false,false,0,false,2,false,1,false,1,2,false,false,false,0,true,0,false,0,false
[con_ready13],17,194.97485606382807,3,4,1,5,false,false,false,0,false,2,false,1,false,1,2,false,false,true,0,true,0,false,0,true
[consuming13],18,196.1104902073049,3,4,1,5,false,false,false,0,false,2,false,1,false,1,1,false,false,false,0,true,0,false,1,false
[con_ready1],19,196.66829698000748,3,4,1,5,true,false,false,0,true,2,false,1,false,1,1,false,false,false,0,true,0,false,1,false
[consuming1],20,198.48761106543338,3,4,1,4,false,false,false,1,false,2,false,1,false,1,1,false,false,false,0,true,0,false,1,false
[con_ready12],21,199.43081737754753,3,4,1,4,false,false,false,1,false,2,false,1,false,1,1,false,true,false,0,true,0,true,1,false
[consuming12],22,199.73529854582898,3,4,1,4,false,false,false,1,false,2,false,1,false,1,0,false,false,false,0,true,1,false,1,false
[producing3],23,200.35280898947207,3,4,2,5,false,false,false,1,false,2,false,1,false,1,0,false,false,false,0,true,1,false,1,false
[con_ready2],24,201.53376517234906,3,4,2,5,false,true,false,1,false,2,true,1,false,1,0,false,false,false,0,true,1,false,1,false
[consuming2],25,203.21916081026356,3,4,2,4,false,false,false,1,false,3,false,1,false,1,0,false,false,false,0,true,1,false,1,false
[producing3],26,208.21598187552613,3,4,3,5,false,false,false,1,false,3,false,1,false,1,0,false,false,false,0,true,1,false,1,false
[con_ready2],27,208.8087229209236,3,4,3,5,false,true,false,1,false,3,true,1,false,1,0,false,false,false,0,true,1,false,1,false
[consuming2],28,209.06864625630746,3,4,3,4,false,false,false,1,false,4,false,1,false,1,0,false,false,false,0,true,1,false,1,false
[con_ready3],29,222.33318097185418,3,4,3,4,false,false,true,1,false,4,false,1,true,1,0,false,false,false,0,true,1,false,1,false
