action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing],1,7.243898161951326,1,0,1,false,false,0,false,0,false
[con_ready1],2,8.840960427287767,1,0,1,true,false,0,true,0,false
[consuming1],3,11.952897807311558,1,0,0,false,false,1,false,0,false
[producing2],4,22.38548267849609,1,1,1,false,false,1,false,0,false
[con_ready2],5,24.96890137875585,1,1,1,false,true,1,false,0,true
[consuming2],6,25.909050635725272,1,1,0,false,false,1,false,1,false
[producing],7,34.18667357111247,2,1,1,false,false,1,false,1,false
[producing],8,39.490602881413096,3,1,2,false,false,1,false,1,false
[producing2],9,39.75931195527318,3,2,3,false,false,1,false,1,false
[producing],10,50.474231612335366,4,2,4,false,false,1,false,1,false
[con_ready1],11,55.23589056422975,4,2,4,true,false,1,true,1,false
[consuming1],12,58.71282882715587,4,2,3,false,false,2,false,1,false
[con_ready2],13,69.15983433633166,4,2,3,false,true,2,false,1,true
[consuming2],14,69.65580759233185,4,2,2,false,false,2,false,2,false
[con_ready1],15,77.93903003415699,4,2,2,true,false,2,true,2,false
[consuming1],16,79.20515525116888,4,2,1,false,false,3,false,2,false
[producing2],17,80.77855385359098,4,3,2,false,false,3,false,2,false
[con_ready2],18,93.27262438106777,4,3,2,false,true,3,false,2,true
[consuming2],19,94.01231693767528,4,3,1,false,false,3,false,3,false
[con_ready1],20,100.34844618117842,4,3,1,true,false,3,true,3,false
[consuming1],21,102.12012415323875,4,3,0,false,false,4,false,3,false
[producing2],22,107.57587795548721,4,4,1,false,false,4,false,3,false
[con_ready1],23,126.31676017940897,4,4,1,true,false,4,true,3,false
[consuming1],24,127.62277324816503,4,4,0,false,false,5,false,3,false
[producing],25,151.1939544404471,5,4,1,false,false,5,false,3,false
[con_ready1],26,152.8448114129026,5,4,1,true,false,5,true,3,false
[consuming1],27,153.89614491337136,5,4,0,false,false,6,false,3,false
[producing2],28,172.49010087795224,5,5,1,false,false,6,false,3,false
[con_ready1],29,177.69872247599744,5,5,1,true,false,6,true,3,false
[consuming1],30,180.41456917723465,5,5,0,false,false,7,false,3,false
[producing2],31,181.05961631457643,5,6,1,false,false,7,false,3,false
[producing2],32,190.688617755631,5,7,2,false,false,7,false,3,false
[con_ready2],33,190.95673366519915,5,7,2,false,true,7,false,3,true
[consuming2],34,191.23005948207796,5,7,1,false,false,7,false,4,false
[producing],35,196.4184272605716,6,7,2,false,false,7,false,4,false
[producing],36,232.06653748099964,7,7,3,false,false,7,false,4,false
[con_ready1],37,248.70057104320574,7,7,3,true,false,7,true,4,false
[consuming1],38,248.75423461872825,7,7,2,false,false,8,false,4,false
[con_ready1],39,252.8404433168805,7,7,2,true,false,8,true,4,false
[consuming1],40,254.46845228822409,7,7,1,false,false,9,false,4,false
[con_ready1],41,261.150372166465,7,7,1,true,false,9,true,4,false
[consuming1],42,264.4681105722787,7,7,0,false,false,10,false,4,false
[producing],43,279.14060285970004,8,7,1,false,false,10,false,4,false
[producing],44,281.25978500783475,9,7,2,false,false,10,false,4,false
[con_ready1],45,282.1481000558825,9,7,2,true,false,10,true,4,false
[consuming1],46,283.02044294554173,9,7,1,false,false,11,false,4,false
[producing2],47,294.81843986402134,9,8,2,false,false,11,false,4,false
[con_ready2],48,296.7739586892732,9,8,2,false,true,11,false,4,true
[consuming2],49,296.8705198407358,9,8,1,false,false,11,false,5,false
[producing],50,305.5178962260618,10,8,2,false,false,11,false,5,false
[producing],51,315.2753436718927,11,8,3,false,false,11,false,5,false
[producing],52,339.0952902558196,12,8,4,false,false,11,false,5,false
[producing],53,344.86564934792204,13,8,5,false,false,11,false,5,false
[producing],54,352.780018761058,14,8,6,false,false,11,false,5,false
[producing2],55,361.45313760814787,14,9,7,false,false,11,false,5,false
[con_ready2],56,373.54820408818614,14,9,7,false,true,11,false,5,true
[consuming2],57,374.6400466012888,14,9,6,false,false,11,false,6,false
[con_ready1],58,377.7882042609434,14,9,6,true,false,11,true,6,false
[consuming1],59,377.9324767540866,14,9,5,false,false,12,false,6,false
[con_ready2],60,381.457189104378,14,9,5,false,true,12,false,6,true
[consuming2],61,381.82334991647724,14,9,4,false,false,12,false,7,false
