action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing],1,7.211029884575785,1,0,1,false,false,0,false,0,false
[con_ready2],2,9.962880207223549,1,0,1,false,true,0,false,0,true
[consuming2],3,11.042419467530435,1,0,0,false,false,0,false,1,false
[producing],4,19.749039644988013,2,0,1,false,false,0,false,1,false
[producing],5,26.283635451323104,3,0,2,false,false,0,false,1,false
[producing],6,27.215885647586106,4,0,3,false,false,0,false,1,false
[producing],7,28.125058457478175,5,0,4,false,false,0,false,1,false
[con_ready1],8,48.78289858121532,5,0,4,true,false,0,true,1,false
[consuming1],9,50.826103320144156,5,0,3,false,false,1,false,1,false
[con_ready1],10,51.495913459259675,5,0,3,true,false,1,true,1,false
[consuming1],11,53.09835497845957,5,0,2,false,false,2,false,1,false
[con_ready2],12,56.13055003578076,5,0,2,false,true,2,false,1,true
[consuming2],13,57.86761102578007,5,0,1,false,false,2,false,2,false
[con_ready2],14,59.92539786823372,5,0,1,false,true,2,false,2,true
[consuming2],15,59.97647978777659,5,0,0,false,false,2,false,3,false
[producing2],16,128.99207454613784,5,1,1,false,false,2,false,3,false
[con_ready1],17,135.1954293652234,5,1,1,true,false,2,true,3,false
[consuming1],18,138.50562905292014,5,1,0,false,false,3,false,3,false
[producing2],19,152.92036206220493,5,2,1,false,false,3,false,3,false
[producing],20,155.66823127461902,6,2,2,false,false,3,false,3,false
[con_ready2],21,156.4860150185195,6,2,2,false,true,3,false,3,true
[consuming2],22,157.17773355238495,6,2,1,false,false,3,false,4,false
[con_ready1],23,159.34888295011913,6,2,1,true,false,3,true,4,false
[consuming1],24,160.10819269041315,6,2,0,false,false,4,false,4,false
[producing],25,163.26484849642733,7,2,1,false,false,4,false,4,false
[con_ready1],26,168.88003159127643,7,2,1,true,false,4,true,4,false
[consuming1],27,169.49253747185736,7,2,0,false,false,5,false,4,false
[producing],28,178.9906004071618,8,2,1,false,false,5,false,4,false
[producing2],29,179.13516469327303,8,3,2,false,false,5,false,4,false
[producing],30,197.0817416701171,9,3,3,false,false,5,false,4,false
[producing2],31,197.7230349612729,9,4,4,false,false,5,false,4,false
[con_ready1],32,210.33451909547495,9,4,4,true,false,5,true,4,false
[consuming1],33,210.99293481412624,9,4,3,false,false,6,false,4,false
[con_ready2],34,215.22034894441668,9,4,3,false,true,6,false,4,true
[consuming2],35,215.9723954258355,9,4,2,false,false,6,false,5,false
[con_ready1],36,225.18421820219177,9,4,2,true,false,6,true,5,false
[consuming1],37,226.1355681193825,9,4,1,false,false,7,false,5,false
