action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,30.097046471876755,0,1,1,false,false,0,false,0,false
[con_ready1],2,42.9852914693863,0,1,1,true,false,0,true,0,false
[consuming1],3,43.808174177373864,0,1,0,false,false,1,false,0,false
[producing2],4,53.56441717343707,0,2,1,false,false,1,false,0,false
[producing2],5,63.77558387349539,0,3,2,false,false,1,false,0,false
[producing],6,66.52796676502169,1,3,3,false,false,1,false,0,false
[con_ready1],7,69.8182673289903,1,3,3,true,false,1,true,0,false
[consuming1],8,70.6435257676095,1,3,2,false,false,2,false,0,false
[producing2],9,73.74874468488383,1,4,3,false,false,2,false,0,false
[producing],10,75.2934443310853,2,4,4,false,false,2,false,0,false
[producing],11,79.16315922042692,3,4,5,false,false,2,false,0,false
[producing2],12,90.70509514458965,3,5,6,false,false,2,false,0,false
[con_ready1],13,92.69930065437099,3,5,6,true,false,2,true,0,false
[consuming1],14,93.0130393669193,3,5,5,false,false,3,false,0,false
[con_ready2],15,96.85687331194008,3,5,5,false,true,3,false,0,true
[consuming2],16,97.75270585866684,3,5,4,false,false,3,false,1,false
[con_ready2],17,99.23727951561385,3,5,4,false,true,3,false,1,true
[consuming2],18,99.31120114705305,3,5,3,false,false,3,false,2,false
[con_ready2],19,103.1196387691406,3,5,3,false,true,3,false,2,true
[consuming2],20,106.56798199919089,3,5,2,false,false,3,false,3,false
[con_ready1],21,108.4936055039519,3,5,2,true,false,3,true,3,false
[consuming1],22,112.60451088341358,3,5,1,false,false,4,false,3,false
[producing],23,132.54203380059727,4,5,2,false,false,4,false,3,false
[con_ready1],24,146.772848717724,4,5,2,true,false,4,true,3,false
[consuming1],25,150.09220784882967,4,5,1,false,false,5,false,3,false
[con_ready2],26,155.49001790706217,4,5,1,false,true,5,false,3,true
[consuming2],27,156.64355100116194,4,5,0,false,false,5,false,4,false
[producing2],28,161.60362797657316,4,6,1,false,false,5,false,4,false
[con_ready1],29,167.77568284271246,4,6,1,true,false,5,true,4,false
[consuming1],30,167.99573510098068,4,6,0,false,false,6,false,4,false
[producing2],31,179.4546825170795,4,7,1,false,false,6,false,4,false
[con_ready2],32,190.52307034413968,4,7,1,false,true,6,false,4,true
[consuming2],33,191.12273122816788,4,7,0,false,false,6,false,5,false
[producing2],34,266.376774194998,4,8,1,false,false,6,false,5,false
[con_ready1],35,281.76111408563645,4,8,1,true,false,6,true,5,false
[consuming1],36,286.7342568417779,4,8,0,false,false,7,false,5,false
[producing2],37,297.5962125868015,4,9,1,false,false,7,false,5,false
[con_ready2],38,308.4256907195348,4,9,1,false,true,7,false,5,true
[consuming2],39,308.46896834237,4,9,0,false,false,7,false,6,false
[producing],40,316.40474810781865,5,9,1,false,false,7,false,6,false
[producing2],41,319.0552250749497,5,10,2,false,false,7,false,6,false
[con_ready1],42,335.5699355989918,5,10,2,true,false,7,true,6,false
[consuming1],43,336.23905712915916,5,10,1,false,false,8,false,6,false
[con_ready1],44,343.4673040926794,5,10,1,true,false,8,true,6,false
[consuming1],45,343.645258757466,5,10,0,false,false,9,false,6,false
[producing2],46,355.6309008343138,5,11,1,false,false,9,false,6,false
[con_ready2],47,357.9178026978821,5,11,1,false,true,9,false,6,true
[consuming2],48,358.97984418519366,5,11,0,false,false,9,false,7,false
[producing],49,384.19780840453615,6,11,1,false,false,9,false,7,false
[con_ready2],50,386.0813571603866,6,11,1,false,true,9,false,7,true
[consuming2],51,386.24802538059424,6,11,0,false,false,9,false,8,false
[producing],52,406.8750608302322,7,11,1,false,false,9,false,8,false
[producing2],53,407.1873131182338,7,12,2,false,false,9,false,8,false
[con_ready2],54,413.48142013079786,7,12,2,false,true,9,false,8,true
[consuming2],55,413.92556583518063,7,12,1,false,false,9,false,9,false
[con_ready2],56,416.675236076166,7,12,1,false,true,9,false,9,true
[consuming2],57,416.78590503992893,7,12,0,false,false,9,false,10,false
[producing],58,433.27223586223477,8,12,1,false,false,9,false,10,false
[producing2],59,436.6960944050077,8,13,2,false,false,9,false,10,false
[con_ready1],60,445.0295945286859,8,13,2,true,false,9,true,10,false
[consuming1],61,446.4101245064816,8,13,1,false,false,10,false,10,false
[producing],62,447.40523225126947,9,13,2,false,false,10,false,10,false
[producing2],63,460.8801782596786,9,14,3,false,false,10,false,10,false
[producing],64,468.3253100065536,10,14,4,false,false,10,false,10,false
[producing],65,477.52986050872084,11,14,5,false,false,10,false,10,false
[con_ready2],66,484.36448363216886,11,14,5,false,true,10,false,10,true
[consuming2],67,485.2756603971089,11,14,4,false,false,10,false,11,false
[producing],68,494.3451347266664,12,14,5,false,false,10,false,11,false
[producing],69,500.2430559801946,13,14,6,false,false,10,false,11,false
[producing2],70,502.0043600103535,13,15,7,false,false,10,false,11,false
[con_ready1],71,510.47462971986084,13,15,7,true,false,10,true,11,false
[consuming1],72,511.1268762886763,13,15,6,false,false,11,false,11,false
[con_ready1],73,517.8365265428428,13,15,6,true,false,11,true,11,false
[consuming1],74,520.1438578477406,13,15,5,false,false,12,false,11,false
[con_ready2],75,544.5479302953577,13,15,5,false,true,12,false,11,true
[consuming2],76,544.6492261061611,13,15,4,false,false,12,false,12,false
[con_ready1],77,551.066793398765,13,15,4,true,false,12,true,12,false
[consuming1],78,551.8321566176415,13,15,3,false,false,13,false,12,false
[con_ready2],79,552.5401129090939,13,15,3,false,true,13,false,12,true
[consuming2],80,553.8969395081926,13,15,2,false,false,13,false,13,false
[con_ready1],81,560.3634626560745,13,15,2,true,false,13,true,13,false
[consuming1],82,560.4732806903027,13,15,1,false,false,14,false,13,false
[producing2],83,565.5838284533653,13,16,2,false,false,14,false,13,false
[con_ready1],84,570.3012130858006,13,16,2,true,false,14,true,13,false
[consuming1],85,570.4301354707509,13,16,1,false,false,15,false,13,false
[producing],86,572.4173468249203,14,16,2,false,false,15,false,13,false
[con_ready2],87,574.5298426333546,14,16,2,false,true,15,false,13,true
[consuming2],88,579.4090439005772,14,16,1,false,false,15,false,14,false
[producing2],89,595.5831354524404,14,17,2,false,false,15,false,14,false
[con_ready2],90,609.020527341028,14,17,2,false,true,15,false,14,true
[consuming2],91,610.9711977697339,14,17,1,false,false,15,false,15,false
[con_ready2],92,625.7917632472786,14,17,1,false,true,15,false,15,true
[consuming2],93,626.103027612346,14,17,0,false,false,15,false,16,false
[producing],94,628.7642070267021,15,17,1,false,false,15,false,16,false
[producing],95,636.3053506400319,16,17,2,false,false,15,false,16,false
[con_ready1],96,642.6365520227721,16,17,2,true,false,15,true,16,false
[consuming1],97,643.3915669697982,16,17,1,false,false,16,false,16,false
[producing],98,658.3773527268157,17,17,2,false,false,16,false,16,false
[producing],99,659.1172193293017,18,17,3,false,false,16,false,16,false
[con_ready1],100,659.776372004831,18,17,3,true,false,16,true,16,false
[consuming1],101,660.6471347700622,18,17,2,false,false,17,false,16,false
[con_ready2],102,666.9773820198924,18,17,2,false,true,17,false,16,true
[consuming2],103,666.9896985858994,18,17,1,false,false,17,false,17,false
[producing],104,669.1697306790277,19,17,2,false,false,17,false,17,false
[con_ready2],105,672.0062538532152,19,17,2,false,true,17,false,17,true
[consuming2],106,672.010392442643,19,17,1,false,false,17,false,18,false
[con_ready2],107,674.2955860777428,19,17,1,false,true,17,false,18,true
[consuming2],108,674.50103442286,19,17,0,false,false,17,false,19,false
[producing],109,674.898247595941,20,17,1,false,false,17,false,19,false
[producing],110,677.5806105988414,21,17,2,false,false,17,false,19,false
[producing],111,686.784244172344,22,17,3,false,false,17,false,19,false
[producing],112,690.2816499722477,23,17,4,false,false,17,false,19,false
[producing2],113,695.8693478695773,23,18,5,false,false,17,false,19,false
[con_ready1],114,698.6731828825266,23,18,5,true,false,17,true,19,false
[consuming1],115,702.4238064766397,23,18,4,false,false,18,false,19,false
[producing],116,706.4515813623171,24,18,5,false,false,18,false,19,false
[con_ready1],117,707.4647805414064,24,18,5,true,false,18,true,19,false
[consuming1],118,707.5471308559406,24,18,4,false,false,19,false,19,false
[con_ready1],119,708.3847884021477,24,18,4,true,false,19,true,19,false
[consuming1],120,708.9551725840408,24,18,3,false,false,20,false,19,false
[con_ready2],121,714.4856559486965,24,18,3,false,true,20,false,19,true
[consuming2],122,716.4348368860735,24,18,2,false,false,20,false,20,false
