action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing],1,5.432728311191035,1,0,1,false,false,0,false,0,false
[producing2],2,15.299662639219145,1,1,2,false,false,0,false,0,false
[producing],3,16.633652467075077,2,1,3,false,false,0,false,0,false
[con_ready2],4,19.55664258240854,2,1,3,false,true,0,false,0,true
[consuming2],5,19.73026949800115,2,1,2,false,false,0,false,1,false
[con_ready1],6,23.41614190035751,2,1,2,true,false,0,true,1,false
[consuming1],7,25.282692620780754,2,1,1,false,false,1,false,1,false
[con_ready1],8,31.077171380284334,2,1,1,true,false,1,true,1,false
[consuming1],9,33.15785562549221,2,1,0,false,false,2,false,1,false
[producing2],10,71.43925081404385,2,2,1,false,false,2,false,1,false
[producing],11,77.47862598136476,3,2,2,false,false,2,false,1,false
[con_ready2],12,84.57001792778412,3,2,2,false,true,2,false,1,true
[consuming2],13,84.739089562368,3,2,1,false,false,2,false,2,false
[producing2],14,109.02376870298532,3,3,2,false,false,2,false,2,false
[producing2],15,113.19663342768803,3,4,3,false,false,2,false,2,false
[producing2],16,114.08992395859102,3,5,4,false,false,2,false,2,false
[producing],17,122.81831409942541,4,5,5,false,false,2,false,2,false
[con_ready1],18,131.86720843593093,4,5,5,true,false,2,true,2,false
[consuming1],19,132.442883880185,4,5,4,false,false,3,false,2,false
[producing2],20,145.07826547552537,4,6,5,false,false,3,false,2,false
[producing2],21,147.90277503567987,4,7,6,false,false,3,false,2,false
[con_ready1],22,154.12671400114976,4,7,6,true,false,3,true,2,false
[consuming1],23,154.495888986772,4,7,5,false,false,4,false,2,false
[con_ready2],24,159.9359308382652,4,7,5,false,true,4,false,2,true
[consuming2],25,160.1377586990242,4,7,4,false,false,4,false,3,false
[producing],26,161.9326958320271,5,7,5,false,false,4,false,3,false
[con_ready2],27,164.76524044839556,5,7,5,false,true,4,false,3,true
[consuming2],28,166.33182772085974,5,7,4,false,false,4,false,4,false
[producing],29,180.17505221385727,6,7,5,false,false,4,false,4,false
[producing],30,182.07806954725365,7,7,6,false,false,4,false,4,false
[producing2],31,183.69253770779054,7,8,7,false,false,4,false,4,false
[producing],32,194.0008022404429,8,8,8,false,false,4,false,4,false
