action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing],1,4.910693191242286,1,0,1,false,false,0,false,0,false
[con_ready2],2,5.794221876020194,1,0,1,false,true,0,false,0,true
[consuming2],3,6.712642249542319,1,0,0,false,false,0,false,1,false
[producing],4,7.736804595854538,2,0,1,false,false,0,false,1,false
[con_ready2],5,9.622289205272462,2,0,1,false,true,0,false,1,true
[consuming2],6,10.644294531605041,2,0,0,false,false,0,false,2,false
[producing],7,51.81711264057292,3,0,1,false,false,0,false,2,false
[con_ready2],8,54.3282154506638,3,0,1,false,true,0,false,2,true
[consuming2],9,55.98520484131324,3,0,0,false,false,0,false,3,false
[producing],10,62.75933312440612,4,0,1,false,false,0,false,3,false
[producing],11,64.49850068919143,5,0,2,false,false,0,false,3,false
[con_ready1],12,70.0037885494515,5,0,2,true,false,0,true,3,false
[consuming1],13,70.4889406951365,5,0,1,false,false,1,false,3,false
[con_ready1],14,72.06870190492964,5,0,1,true,false,1,true,3,false
[consuming1],15,72.58139963945126,5,0,0,false,false,2,false,3,false
[producing2],16,100.24267806845332,5,1,1,false,false,2,false,3,false
[producing],17,116.67203382376651,6,1,2,false,false,2,false,3,false
[producing2],18,120.39982695666676,6,2,3,false,false,2,false,3,false
[con_ready2],19,136.70865253187688,6,2,3,false,true,2,false,3,true
[consuming2],20,136.72586545184973,6,2,2,false,false,2,false,4,false
[con_ready1],21,159.37380137003737,6,2,2,true,false,2,true,4,false
[consuming1],22,162.34507723739398,6,2,1,false,false,3,false,4,false
[con_ready1],23,163.04891041270432,6,2,1,true,false,3,true,4,false
[consuming1],24,163.94769389163352,6,2,0,false,false,4,false,4,false
[producing],25,175.21007131052937,7,2,1,false,false,4,false,4,false
[producing2],26,193.00958819624555,7,3,2,false,false,4,false,4,false
[con_ready2],27,205.06741570276372,7,3,2,false,true,4,false,4,true
[consuming2],28,206.3029705108753,7,3,1,false,false,4,false,5,false
[producing2],29,221.658394466878,7,4,2,false,false,4,false,5,false
[con_ready2],30,223.09654666706612,7,4,2,false,true,4,false,5,true
[consuming2],31,225.71666126433578,7,4,1,false,false,4,false,6,false
[producing],32,238.61834388811502,8,4,2,false,false,4,false,6,false
[con_ready2],33,241.0340367096033,8,4,2,false,true,4,false,6,true
[consuming2],34,241.55702490568106,8,4,1,false,false,4,false,7,false
[con_ready2],35,244.6751742145882,8,4,1,false,true,4,false,7,true
[consuming2],36,245.17546902573224,8,4,0,false,false,4,false,8,false
[producing2],37,269.2378650957023,8,5,1,false,false,4,false,8,false
[producing],38,276.27688702605917,9,5,2,false,false,4,false,8,false
[con_ready2],39,278.67797813744465,9,5,2,false,true,4,false,8,true
[consuming2],40,279.75346315872827,9,5,1,false,false,4,false,9,false
[con_ready2],41,282.7898265889422,9,5,1,false,true,4,false,9,true
[consuming2],42,283.0476978705428,9,5,0,false,false,4,false,10,false
[producing],43,315.6239836004252,10,5,1,false,false,4,false,10,false
[con_ready1],44,319.40020543666003,10,5,1,true,false,4,true,10,false
[consuming1],45,319.5757160870593,10,5,0,false,false,5,false,10,false
[producing2],46,351.00317305452165,10,6,1,false,false,5,false,10,false
[producing2],47,351.7132252764934,10,7,2,false,false,5,false,10,false
[producing2],48,352.37568049586105,10,8,3,false,false,5,false,10,false
[con_ready1],49,360.31265334888263,10,8,3,true,false,5,true,10,false
[consuming1],50,361.3692040381064,10,8,2,false,false,6,false,10,false
[con_ready1],51,365.7480880375546,10,8,2,true,false,6,true,10,false
[consuming1],52,368.46075799032417,10,8,1,false,false,7,false,10,false
[con_ready2],53,381.94058043919387,10,8,1,false,true,7,false,10,true
[consuming2],54,381.9414982376581,10,8,0,false,false,7,false,11,false
[producing2],55,386.43471670279047,10,9,1,false,false,7,false,11,false
[producing2],56,418.4532130860178,10,10,2,false,false,7,false,11,false
[con_ready1],57,419.2343089773461,10,10,2,true,false,7,true,11,false
[consuming1],58,420.2947546112909,10,10,1,false,false,8,false,11,false
[con_ready2],59,420.7846009852385,10,10,1,false,true,8,false,11,true
[consuming2],60,420.98322350383677,10,10,0,false,false,8,false,12,false
[producing],61,450.6692304922603,11,10,1,false,false,8,false,12,false
[producing],62,450.8765487129227,12,10,2,false,false,8,false,12,false
[con_ready2],63,457.39681174096773,12,10,2,false,true,8,false,12,true
[consuming2],64,460.10188900210613,12,10,1,false,false,8,false,13,false
[con_ready1],65,472.5166617711241,12,10,1,true,false,8,true,13,false
[consuming1],66,473.2306983393398,12,10,0,false,false,9,false,13,false
[producing],67,489.75091416727014,13,10,1,false,false,9,false,13,false
[producing2],68,493.43603269151106,13,11,2,false,false,9,false,13,false
[con_ready1],69,494.54189485728534,13,11,2,true,false,9,true,13,false
[consuming1],70,495.53687843554474,13,11,1,false,false,10,false,13,false
[con_ready1],71,510.71978726636314,13,11,1,true,false,10,true,13,false
[consuming1],72,511.15730886950644,13,11,0,false,false,11,false,13,false
[producing],73,515.3975512657908,14,11,1,false,false,11,false,13,false
[producing2],74,516.5397254802112,14,12,2,false,false,11,false,13,false
[producing2],75,537.1502405143792,14,13,3,false,false,11,false,13,false
[con_ready2],76,541.0764900338448,14,13,3,false,true,11,false,13,true
[consuming2],77,541.1300999196587,14,13,2,false,false,11,false,14,false
[producing],78,562.4566986788359,15,13,3,false,false,11,false,14,false
[producing],79,566.9087980667889,16,13,4,false,false,11,false,14,false
[con_ready2],80,567.2492589114033,16,13,4,false,true,11,false,14,true
[consuming2],81,568.5765872572,16,13,3,false,false,11,false,15,false
[con_ready2],82,569.8792698135817,16,13,3,false,true,11,false,15,true
[consuming2],83,569.9202275762971,16,13,2,false,false,11,false,16,false
[con_ready2],84,589.7774933823526,16,13,2,false,true,11,false,16,true
[consuming2],85,590.4518341944915,16,13,1,false,false,11,false,17,false
[con_ready2],86,607.1490469917363,16,13,1,false,true,11,false,17,true
[consuming2],87,608.9600808103614,16,13,0,false,false,11,false,18,false
[producing],88,639.9185422878527,17,13,1,false,false,11,false,18,false
[con_ready2],89,644.2941221769373,17,13,1,false,true,11,false,18,true
[consuming2],90,644.5764765489255,17,13,0,false,false,11,false,19,false
[producing2],91,653.0826260199806,17,14,1,false,false,11,false,19,false
[producing],92,665.0037539692678,18,14,2,false,false,11,false,19,false
[producing2],93,665.3063512962876,18,15,3,false,false,11,false,19,false
[producing],94,676.0205608617188,19,15,4,false,false,11,false,19,false
[con_ready2],95,699.579900467257,19,15,4,false,true,11,false,19,true
[consuming2],96,700.427276913713,19,15,3,false,false,11,false,20,false
[con_ready2],97,702.0602253727807,19,15,3,false,true,11,false,20,true
[consuming2],98,702.3684891667119,19,15,2,false,false,11,false,21,false
[con_ready1],99,705.9834854796912,19,15,2,true,false,11,true,21,false
[consuming1],100,706.7984721534037,19,15,1,false,false,12,false,21,false
[producing2],101,711.6231505457544,19,16,2,false,false,12,false,21,false
[con_ready1],102,713.3006715230601,19,16,2,true,false,12,true,21,false
[consuming1],103,713.7474811801148,19,16,1,false,false,13,false,21,false
