action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing],1,46.00930268106193,1,0,1,false,false,0,false,0,false
[con_ready2],2,47.22223819073963,1,0,1,false,true,0,false,0,true
[consuming2],3,47.96917973839135,1,0,0,false,false,0,false,1,false
[producing2],4,51.761494284644535,1,1,1,false,false,0,false,1,false
[con_ready2],5,54.48571505907358,1,1,1,false,true,0,false,1,true
[consuming2],6,58.42957532481946,1,1,0,false,false,0,false,2,false
[producing],7,90.83288817923682,2,1,1,false,false,0,false,2,false
[con_ready2],8,102.41759492048027,2,1,1,false,true,0,false,2,true
[consuming2],9,102.44576705853835,2,1,0,false,false,0,false,3,false
[producing],10,103.68967899011817,3,1,1,false,false,0,false,3,false
[producing],11,105.95537060423429,4,1,2,false,false,0,false,3,false
[producing2],12,106.74671212555982,4,2,3,false,false,0,false,3,false
[producing],13,107.39948919698338,5,2,4,false,false,0,false,3,false
[producing2],14,108.17192837190547,5,3,5,false,false,0,false,3,false
[con_ready1],15,110.57635227369705,5,3,5,true,false,0,true,3,false
[consuming1],16,111.48254169750876,5,3,4,false,false,1,false,3,false
[con_ready2],17,116.76412921715188,5,3,4,false,true,1,false,3,true
[consuming2],18,120.78281317071911,5,3,3,false,false,1,false,4,false
[con_ready1],19,125.69115680928459,5,3,3,true,false,1,true,4,false
[consuming1],20,126.02823515999039,5,3,2,false,false,2,false,4,false
[con_ready1],21,127.44799072494358,5,3,2,true,false,2,true,4,false
[consuming1],22,127.4602046185458,5,3,1,false,false,3,false,4,false
[con_ready2],23,137.50449223978532,5,3,1,false,true,3,false,4,true
[consuming2],24,138.75766874034403,5,3,0,false,false,3,false,5,false
[producing],25,144.18421380118616,6,3,1,false,false,3,false,5,false
[producing],26,144.7413205424381,7,3,2,false,false,3,false,5,false
[con_ready2],27,154.01655547725056,7,3,2,false,true,3,false,5,true
[consuming2],28,155.6479979040664,7,3,1,false,false,3,false,6,false
[producing2],29,165.37255296145835,7,4,2,false,false,3,false,6,false
[con_ready2],30,166.03409575219993,7,4,2,false,true,3,false,6,true
[consuming2],31,166.36872929236986,7,4,1,false,false,3,false,7,false
[producing2],32,177.28577403458024,7,5,2,false,false,3,false,7,false
[con_ready2],33,179.57352417576024,7,5,2,false,true,3,false,7,true
[consuming2],34,180.49117223708788,7,5,1,false,false,3,false,8,false
[con_ready1],35,197.35491999421137,7,5,1,true,false,3,true,8,false
[consuming1],36,197.86250654385017,7,5,0,false,false,4,false,8,false
[producing],37,200.48274344781177,8,5,1,false,false,4,false,8,false
[con_ready1],38,208.43180010908506,8,5,1,true,false,4,true,8,false
[consuming1],39,212.50845823358904,8,5,0,false,false,5,false,8,false
[producing2],40,213.5119534557441,8,6,1,false,false,5,false,8,false
[con_ready2],41,213.87541330983544,8,6,1,false,true,5,false,8,true
[consuming2],42,216.10518329292995,8,6,0,false,false,5,false,9,false
[producing2],43,233.4981349458116,8,7,1,false,false,5,false,9,false
[con_ready2],44,234.82913523528188,8,7,1,false,true,5,false,9,true
[consuming2],45,235.80119714499796,8,7,0,false,false,5,false,10,false
[producing],46,259.5540294160842,9,7,1,false,false,5,false,10,false
[con_ready1],47,260.3231355811555,9,7,1,true,false,5,true,10,false
[consuming1],48,260.6429286679836,9,7,0,false,false,6,false,10,false
[producing2],49,312.889184161299,9,8,1,false,false,6,false,10,false
[producing],50,315.4524864935957,10,8,2,false,false,6,false,10,false
[producing2],51,326.0104974402804,10,9,3,false,false,6,false,10,false
[con_ready2],52,331.3112723873864,10,9,3,false,true,6,false,10,true
[consuming2],53,331.9106261619755,10,9,2,false,false,6,false,11,false
[con_ready1],54,336.12625253390576,10,9,2,true,false,6,true,11,false
[consuming1],55,336.1581713780585,10,9,1,false,false,7,false,11,false
[con_ready2],56,338.677263639161,10,9,1,false,true,7,false,11,true
[consuming2],57,339.4261585483653,10,9,0,false,false,7,false,12,false
[producing],58,344.8778401303635,11,9,1,false,false,7,false,12,false
[con_ready2],59,346.619298074984,11,9,1,false,true,7,false,12,true
[consuming2],60,352.789583385139,11,9,0,false,false,7,false,13,false
[producing2],61,364.38023229100224,11,10,1,false,false,7,false,13,false
[producing2],62,373.58669273813507,11,11,2,false,false,7,false,13,false
[con_ready1],63,378.2476130094666,11,11,2,true,false,7,true,13,false
[consuming1],64,379.4328091859876,11,11,1,false,false,8,false,13,false
[producing2],65,380.14294068762587,11,12,2,false,false,8,false,13,false
[producing2],66,382.8644421661961,11,13,3,false,false,8,false,13,false
[producing],67,385.60906668559903,12,13,4,false,false,8,false,13,false
[producing],68,389.82291616621103,13,13,5,false,false,8,false,13,false
[producing],69,403.5999154288241,14,13,6,false,false,8,false,13,false
[producing2],70,419.39821305289286,14,14,7,false,false,8,false,13,false
[con_ready2],71,420.7152956592219,14,14,7,false,true,8,false,13,true
[consuming2],72,423.51124662361616,14,14,6,false,false,8,false,14,false
[con_ready2],73,428.9376549914291,14,14,6,false,true,8,false,14,true
[consuming2],74,430.72787038059505,14,14,5,false,false,8,false,15,false
[producing],75,447.0922905617424,15,14,6,false,false,8,false,15,false
[producing2],76,453.7925544704102,15,15,7,false,false,8,false,15,false
[con_ready1],77,454.2084038577587,15,15,7,true,false,8,true,15,false
[consuming1],78,457.01852413556486,15,15,6,false,false,9,false,15,false
[producing],79,458.62851858828554,16,15,7,false,false,9,false,15,false
[con_ready2],80,459.8610305925767,16,15,7,false,true,9,false,15,true
[consuming2],81,461.379729678603,16,15,6,false,false,9,false,16,false
[producing],82,473.26989229930814,17,15,7,false,false,9,false,16,false
[con_ready2],83,475.8824321291184,17,15,7,false,true,9,false,16,true
[consuming2],84,477.9714741471222,17,15,6,false,false,9,false,17,false
[con_ready1],85,478.9659800960434,17,15,6,true,false,9,true,17,false
[consuming1],86,479.3762099212167,17,15,5,false,false,10,false,17,false
[producing],87,481.98160837273736,18,15,6,false,false,10,false,17,false
[con_ready1],88,495.8236815359822,18,15,6,true,false,10,true,17,false
[consuming1],89,497.78533798233616,18,15,5,false,false,11,false,17,false
[producing2],90,507.4819707132855,18,16,6,false,false,11,false,17,false
[con_ready1],91,516.026141218829,18,16,6,true,false,11,true,17,false
[consuming1],92,516.5833711307564,18,16,5,false,false,12,false,17,false
[producing],93,520.6056454907038,19,16,6,false,false,12,false,17,false
[producing2],94,536.4669540596099,19,17,7,false,false,12,false,17,false
[con_ready1],95,549.2065878347083,19,17,7,true,false,12,true,17,false
[consuming1],96,550.9565198424436,19,17,6,false,false,13,false,17,false
[con_ready1],97,559.3546205691392,19,17,6,true,false,13,true,17,false
[consuming1],98,559.3613873441174,19,17,5,false,false,14,false,17,false
[producing2],99,560.6506197999478,19,18,6,false,false,14,false,17,false
[producing2],100,562.5373211720232,19,19,7,false,false,14,false,17,false
[producing],101,562.7862842169144,20,19,8,false,false,14,false,17,false
[producing],102,564.3248762129361,21,19,9,false,false,14,false,17,false
[con_ready2],103,566.2932369062873,21,19,9,false,true,14,false,17,true
[consuming2],104,566.6790456470355,21,19,8,false,false,14,false,18,false
[con_ready1],105,566.9288143899615,21,19,8,true,false,14,true,18,false
[consuming1],106,567.1805716148936,21,19,7,false,false,15,false,18,false
[producing],107,568.0773526203558,22,19,8,false,false,15,false,18,false
[con_ready2],108,569.9130749864548,22,19,8,false,true,15,false,18,true
[consuming2],109,570.4231960376792,22,19,7,false,false,15,false,19,false
[con_ready2],110,570.7852515639387,22,19,7,false,true,15,false,19,true
[consuming2],111,571.4020331400972,22,19,6,false,false,15,false,20,false
[con_ready1],112,573.4212324375974,22,19,6,true,false,15,true,20,false
[consuming1],113,575.051242793063,22,19,5,false,false,16,false,20,false
[producing2],114,576.2271300928202,22,20,6,false,false,16,false,20,false
[producing2],115,579.6773957172247,22,21,7,false,false,16,false,20,false
[con_ready2],116,602.766573353038,22,21,7,false,true,16,false,20,true
[consuming2],117,602.9076536672471,22,21,6,false,false,16,false,21,false
[con_ready2],118,603.205310118777,22,21,6,false,true,16,false,21,true
[consuming2],119,604.4488419521971,22,21,5,false,false,16,false,22,false
[con_ready1],120,612.3773073647625,22,21,5,true,false,16,true,22,false
[consuming1],121,612.8227158761088,22,21,4,false,false,17,false,22,false
[con_ready2],122,615.173072634702,22,21,4,false,true,17,false,22,true
[consuming2],123,616.3921250746617,22,21,3,false,false,17,false,23,false
[producing2],124,628.3762762839909,22,22,4,false,false,17,false,23,false
[producing2],125,628.5782514353372,22,23,5,false,false,17,false,23,false
[producing2],126,639.4077044603367,22,24,6,false,false,17,false,23,false
[con_ready1],127,646.8399518570973,22,24,6,true,false,17,true,23,false
[consuming1],128,647.8634580061351,22,24,5,false,false,18,false,23,false
[producing2],129,659.1768302134833,22,25,6,false,false,18,false,23,false
[producing2],130,659.8254523218642,22,26,7,false,false,18,false,23,false
[con_ready1],131,670.6521225512262,22,26,7,true,false,18,true,23,false
[consuming1],132,672.8195712913325,22,26,6,false,false,19,false,23,false
[producing],133,683.0016506905841,23,26,7,false,false,19,false,23,false
[con_ready2],134,685.0489451089317,23,26,7,false,true,19,false,23,true
[consuming2],135,685.4088892558281,23,26,6,false,false,19,false,24,false
[con_ready2],136,695.5528476989037,23,26,6,false,true,19,false,24,true
[consuming2],137,695.5802555563124,23,26,5,false,false,19,false,25,false
[producing],138,716.4709978471858,24,26,6,false,false,19,false,25,false
[producing],139,716.7910440359768,25,26,7,false,false,19,false,25,false
[producing2],140,718.8638815480184,25,27,8,false,false,19,false,25,false
[producing],141,724.6373621349911,26,27,9,false,false,19,false,25,false
[con_ready1],142,726.1457053746678,26,27,9,true,false,19,true,25,false
[consuming1],143,727.7113855878802,26,27,8,false,false,20,false,25,false
[con_ready2],144,727.7279112157369,26,27,8,false,true,20,false,25,true
[consuming2],145,728.1987637167788,26,27,7,false,false,20,false,26,false
[producing],146,753.2972113240339,27,27,8,false,false,20,false,26,false
[con_ready1],147,773.6712520298814,27,27,8,true,false,20,true,26,false
[consuming1],148,773.9337959591198,27,27,7,false,false,21,false,26,false
[con_ready2],149,778.3788814983322,27,27,7,false,true,21,false,26,true
[consuming2],150,779.9212840813237,27,27,6,false,false,21,false,27,false
[con_ready2],151,791.9681086322424,27,27,6,false,true,21,false,27,true
[consuming2],152,793.9773058255519,27,27,5,false,false,21,false,28,false
[producing],153,798.0886577093328,28,27,6,false,false,21,false,28,false
[con_ready2],154,803.1409535022298,28,27,6,false,true,21,false,28,true
[consuming2],155,803.2285792128923,28,27,5,false,false,21,false,29,false
[producing2],156,805.2878832202533,28,28,6,false,false,21,false,29,false
[producing2],157,812.3970859910244,28,29,7,false,false,21,false,29,false
[con_ready1],158,814.477230597254,28,29,7,true,false,21,true,29,false
[consuming1],159,814.7255632775084,28,29,6,false,false,22,false,29,false
[producing],160,817.7001243891541,29,29,7,false,false,22,false,29,false
[con_ready2],161,819.8220393394645,29,29,7,false,true,22,false,29,true
[consuming2],162,821.8826684371165,29,29,6,false,false,22,false,30,false
[con_ready1],163,826.0204547220546,29,29,6,true,false,22,true,30,false
[consuming1],164,826.5462900835025,29,29,5,false,false,23,false,30,false
[producing],165,833.3561117878629,30,29,6,false,false,23,false,30,false
[con_ready2],166,837.4614712833641,30,29,6,false,true,23,false,30,true
[consuming2],167,839.2123701463323,30,29,5,false,false,23,false,31,false
[con_ready1],168,864.3021716669227,30,29,5,true,false,23,true,31,false
[consuming1],169,864.3120091298077,30,29,4,false,false,24,false,31,false
[producing2],170,873.0366677385076,30,30,5,false,false,24,false,31,false
[producing2],171,882.8680995848952,30,31,6,false,false,24,false,31,false
[producing2],172,891.9764378195355,30,32,7,false,false,24,false,31,false
[producing2],173,894.4964022047459,30,33,8,false,false,24,false,31,false
[producing2],174,902.5713493761359,30,34,9,false,false,24,false,31,false
[con_ready2],175,904.5253303266907,30,34,9,false,true,24,false,31,true
[consuming2],176,905.0147191080815,30,34,8,false,false,24,false,32,false
[con_ready1],177,905.3286880528209,30,34,8,true,false,24,true,32,false
[consuming1],178,905.445302998789,30,34,7,false,false,25,false,32,false
[con_ready2],179,923.446278022202,30,34,7,false,true,25,false,32,true
[consuming2],180,924.7643196985184,30,34,6,false,false,25,false,33,false
[con_ready2],181,927.7091159174103,30,34,6,false,true,25,false,33,true
[consuming2],182,930.3745011701607,30,34,5,false,false,25,false,34,false
[producing],183,933.2706962175057,31,34,6,false,false,25,false,34,false
[con_ready1],184,933.9017948339209,31,34,6,true,false,25,true,34,false
[consuming1],185,934.6419858036448,31,34,5,false,false,26,false,34,false
[con_ready2],186,936.0605622397119,31,34,5,false,true,26,false,34,true
[consuming2],187,937.0553511696388,31,34,4,false,false,26,false,35,false
[con_ready2],188,940.4978772993237,31,34,4,false,true,26,false,35,true
[consuming2],189,940.6865933655305,31,34,3,false,false,26,false,36,false
[con_ready2],190,941.5363175005102,31,34,3,false,true,26,false,36,true
[consuming2],191,941.9295552262221,31,34,2,false,false,26,false,37,false
[con_ready1],192,943.9131652502707,31,34,2,true,false,26,true,37,false
[consuming1],193,944.0653357318012,31,34,1,false,false,27,false,37,false
[producing],194,944.4064629311056,32,34,2,false,false,27,false,37,false
[con_ready2],195,947.8491188231617,32,34,2,false,true,27,false,37,true
[consuming2],196,947.9301508880559,32,34,1,false,false,27,false,38,false
[con_ready2],197,953.2977375055038,32,34,1,false,true,27,false,38,true
[consuming2],198,955.740497644118,32,34,0,false,false,27,false,39,false
[producing2],199,957.8375331469093,32,35,1,false,false,27,false,39,false
[con_ready2],200,958.1816593663855,32,35,1,false,true,27,false,39,true
[consuming2],201,958.2126555263634,32,35,0,false,false,27,false,40,false
[producing2],202,961.8258291182433,32,36,1,false,false,27,false,40,false
[con_ready1],203,965.473472813811,32,36,1,true,false,27,true,40,false
[consuming1],204,965.8874045430783,32,36,0,false,false,28,false,40,false
[producing2],205,992.5990766106386,32,37,1,false,false,28,false,40,false
[producing],206,1000.0069153565777,33,37,2,false,false,28,false,40,false
[producing],207,1001.3280721578355,34,37,3,false,false,28,false,40,false
[producing2],208,1004.6408078205234,34,38,4,false,false,28,false,40,false
[producing],209,1015.8478671787406,35,38,5,false,false,28,false,40,false
[con_ready1],210,1031.520148937071,35,38,5,true,false,28,true,40,false
[consuming1],211,1031.6861081403515,35,38,4,false,false,29,false,40,false
[producing],212,1035.5579303145164,36,38,5,false,false,29,false,40,false
[con_ready1],213,1044.1973484520652,36,38,5,true,false,29,true,40,false
[consuming1],214,1044.5687516592602,36,38,4,false,false,30,false,40,false
[producing2],215,1084.2392848825166,36,39,5,false,false,30,false,40,false
[con_ready1],216,1087.2523406963942,36,39,5,true,false,30,true,40,false
[consuming1],217,1087.3726242696555,36,39,4,false,false,31,false,40,false
[con_ready1],218,1090.5019116823996,36,39,4,true,false,31,true,40,false
[consuming1],219,1095.743906242437,36,39,3,false,false,32,false,40,false
[producing],220,1104.0438556172194,37,39,4,false,false,32,false,40,false
[producing],221,1112.411747632059,38,39,5,false,false,32,false,40,false
[con_ready1],222,1118.7292156159212,38,39,5,true,false,32,true,40,false
[consuming1],223,1121.367088329947,38,39,4,false,false,33,false,40,false
[producing2],224,1138.004773833547,38,40,5,false,false,33,false,40,false
[con_ready1],225,1141.6883531287342,38,40,5,true,false,33,true,40,false
[consuming1],226,1141.9798958364102,38,40,4,false,false,34,false,40,false
[producing],227,1152.6012256383833,39,40,5,false,false,34,false,40,false
[producing],228,1198.9140169048267,40,40,6,false,false,34,false,40,false
[con_ready1],229,1204.3692995920221,40,40,6,true,false,34,true,40,false
[consuming1],230,1205.2696828230635,40,40,5,false,false,35,false,40,false
[con_ready1],231,1221.8074491517693,40,40,5,true,false,35,true,40,false
[consuming1],232,1223.1416599581144,40,40,4,false,false,36,false,40,false
[con_ready1],233,1262.252095593165,40,40,4,true,false,36,true,40,false
[consuming1],234,1263.4762822245323,40,40,3,false,false,37,false,40,false
[con_ready1],235,1322.0895606596268,40,40,3,true,false,37,true,40,false
[consuming1],236,1322.8840836067368,40,40,2,false,false,38,false,40,false
[con_ready1],237,1340.9919421580323,40,40,2,true,false,38,true,40,false
[consuming1],238,1341.2965234683597,40,40,1,false,false,39,false,40,false
[con_ready1],239,1354.9746251168576,40,40,1,true,false,39,true,40,false
[consuming1],240,1359.389789175164,40,40,0,false,false,40,false,40,false
