action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,50.74357860307777,0,1,1,false,false,0,false,0,false
[con_ready2],2,58.303502896526226,0,1,1,false,true,0,false,0,true
[consuming2],3,59.29669874336372,0,1,0,false,false,0,false,1,false
[producing],4,96.80335619232693,1,1,1,false,false,0,false,1,false
[producing],5,106.57387308661181,2,1,2,false,false,0,false,1,false
[producing],6,110.75813860913544,3,1,3,false,false,0,false,1,false
[producing2],7,120.02784316590221,3,2,4,false,false,0,false,1,false
[con_ready1],8,136.97134009889464,3,2,4,true,false,0,true,1,false
[consuming1],9,137.2433912837552,3,2,3,false,false,1,false,1,false
[producing],10,142.06174364837014,4,2,4,false,false,1,false,1,false
[con_ready1],11,142.1463407152911,4,2,4,true,false,1,true,1,false
[consuming1],12,142.2980256365365,4,2,3,false,false,2,false,1,false
[con_ready1],13,146.0733455671402,4,2,3,true,false,2,true,1,false
[consuming1],14,146.55567742903835,4,2,2,false,false,3,false,1,false
[producing],15,155.00269120331524,5,2,3,false,false,3,false,1,false
[con_ready1],16,159.89077383507708,5,2,3,true,false,3,true,1,false
[consuming1],17,160.0102457800585,5,2,2,false,false,4,false,1,false
[con_ready2],18,168.94530398731712,5,2,2,false,true,4,false,1,true
[consuming2],19,168.95956968614868,5,2,1,false,false,4,false,2,false
[con_ready1],20,172.48311568858261,5,2,1,true,false,4,true,2,false
[consuming1],21,173.20446492317723,5,2,0,false,false,5,false,2,false
[producing2],22,210.68774807130686,5,3,1,false,false,5,false,2,false
[producing],23,212.96093689786497,6,3,2,false,false,5,false,2,false
[producing2],24,214.52684735080368,6,4,3,false,false,5,false,2,false
[producing],25,215.6155676297425,7,4,4,false,false,5,false,2,false
[producing2],26,215.6630832954781,7,5,5,false,false,5,false,2,false
[con_ready2],27,219.61694514012217,7,5,5,false,true,5,false,2,true
[consuming2],28,220.14217821178806,7,5,4,false,false,5,false,3,false
[producing2],29,220.3924713963881,7,6,5,false,false,5,false,3,false
[producing2],30,223.2654066742991,7,7,6,false,false,5,false,3,false
[producing2],31,225.37475303025263,7,8,7,false,false,5,false,3,false
[producing],32,234.9171433341403,8,8,8,false,false,5,false,3,false
[con_ready1],33,237.90042138491953,8,8,8,true,false,5,true,3,false
[consuming1],34,238.36448300621748,8,8,7,false,false,6,false,3,false
[con_ready1],35,247.6773736449,8,8,7,true,false,6,true,3,false
[consuming1],36,248.6776084969172,8,8,6,false,false,7,false,3,false
[producing2],37,250.71223293329825,8,9,7,false,false,7,false,3,false
[producing2],38,254.61775668014235,8,10,8,false,false,7,false,3,false
[con_ready2],39,267.7962538357374,8,10,8,false,true,7,false,3,true
[consuming2],40,269.33880525562716,8,10,7,false,false,7,false,4,false
[con_ready1],41,272.39328414897057,8,10,7,true,false,7,true,4,false
[consuming1],42,274.31334561414377,8,10,6,false,false,8,false,4,false
[producing2],43,279.2722584155162,8,11,7,false,false,8,false,4,false
[con_ready1],44,286.7460816457166,8,11,7,true,false,8,true,4,false
[consuming1],45,287.38887228399,8,11,6,false,false,9,false,4,false
[producing2],46,289.3670408290602,8,12,7,false,false,9,false,4,false
[con_ready2],47,298.77482378199016,8,12,7,false,true,9,false,4,true
[consuming2],48,301.80903127407726,8,12,6,false,false,9,false,5,false
[con_ready2],49,301.89771814082695,8,12,6,false,true,9,false,5,true
[consuming2],50,302.02722772316685,8,12,5,false,false,9,false,6,false
[producing2],51,304.1196009726899,8,13,6,false,false,9,false,6,false
[producing2],52,306.233309355184,8,14,7,false,false,9,false,6,false
[con_ready1],53,309.259805317361,8,14,7,true,false,9,true,6,false
[consuming1],54,309.2839880466509,8,14,6,false,false,10,false,6,false
[producing],55,312.5575611551026,9,14,7,false,false,10,false,6,false
[con_ready1],56,327.9125838344932,9,14,7,true,false,10,true,6,false
[consuming1],57,330.6942595994174,9,14,6,false,false,11,false,6,false
[producing2],58,351.2561427656118,9,15,7,false,false,11,false,6,false
[producing],59,352.54651804453215,10,15,8,false,false,11,false,6,false
[con_ready1],60,353.8636520155409,10,15,8,true,false,11,true,6,false
[consuming1],61,354.9542045617873,10,15,7,false,false,12,false,6,false
[con_ready2],62,358.0161819129346,10,15,7,false,true,12,false,6,true
[consuming2],63,358.35127944828093,10,15,6,false,false,12,false,7,false
[con_ready1],64,369.71075967247447,10,15,6,true,false,12,true,7,false
[consuming1],65,370.15375690833633,10,15,5,false,false,13,false,7,false
[producing],66,384.0367261863454,11,15,6,false,false,13,false,7,false
[producing2],67,385.26669245286524,11,16,7,false,false,13,false,7,false
[con_ready2],68,393.9706035164976,11,16,7,false,true,13,false,7,true
[consuming2],69,394.3288956467029,11,16,6,false,false,13,false,8,false
[producing],70,402.8124419285132,12,16,7,false,false,13,false,8,false
[producing2],71,406.5100131968574,12,17,8,false,false,13,false,8,false
[con_ready2],72,406.8727719735937,12,17,8,false,true,13,false,8,true
[consuming2],73,407.09842949383284,12,17,7,false,false,13,false,9,false
[con_ready2],74,408.0394324068569,12,17,7,false,true,13,false,9,true
[consuming2],75,408.21359462717294,12,17,6,false,false,13,false,10,false
[producing2],76,412.0210476435608,12,18,7,false,false,13,false,10,false
[con_ready2],77,412.50652303464227,12,18,7,false,true,13,false,10,true
[consuming2],78,415.7324768416698,12,18,6,false,false,13,false,11,false
[con_ready2],79,421.64704144473785,12,18,6,false,true,13,false,11,true
[consuming2],80,423.60317068731587,12,18,5,false,false,13,false,12,false
[con_ready1],81,429.48167014013814,12,18,5,true,false,13,true,12,false
[consuming1],82,430.4806896856848,12,18,4,false,false,14,false,12,false
[con_ready1],83,441.12984069336466,12,18,4,true,false,14,true,12,false
[consuming1],84,441.6573656551267,12,18,3,false,false,15,false,12,false
[con_ready2],85,443.8021892462565,12,18,3,false,true,15,false,12,true
[consuming2],86,445.18475912973577,12,18,2,false,false,15,false,13,false
[con_ready2],87,458.0610620460678,12,18,2,false,true,15,false,13,true
[consuming2],88,458.11129681879544,12,18,1,false,false,15,false,14,false
[con_ready1],89,463.42803796786274,12,18,1,true,false,15,true,14,false
[consuming1],90,468.43875325319453,12,18,0,false,false,16,false,14,false
[producing2],91,490.1916416516984,12,19,1,false,false,16,false,14,false
[producing2],92,499.585712891241,12,20,2,false,false,16,false,14,false
[producing2],93,501.20714930931905,12,21,3,false,false,16,false,14,false
[con_ready1],94,501.6778257749303,12,21,3,true,false,16,true,14,false
[consuming1],95,501.7800094083872,12,21,2,false,false,17,false,14,false
[producing2],96,507.95108563091344,12,22,3,false,false,17,false,14,false
[con_ready2],97,527.3710582121379,12,22,3,false,true,17,false,14,true
[consuming2],98,531.1952614389503,12,22,2,false,false,17,false,15,false
[producing2],99,549.0637146516812,12,23,3,false,false,17,false,15,false
[con_ready2],100,550.4310438287923,12,23,3,false,true,17,false,15,true
[consuming2],101,550.4458490290681,12,23,2,false,false,17,false,16,false
[con_ready2],102,551.2932419975949,12,23,2,false,true,17,false,16,true
[consuming2],103,551.9160550921268,12,23,1,false,false,17,false,17,false
[producing2],104,555.2382434779079,12,24,2,false,false,17,false,17,false
[con_ready1],105,555.735836202811,12,24,2,true,false,17,true,17,false
[consuming1],106,557.521870843674,12,24,1,false,false,18,false,17,false
[con_ready1],107,557.7387295311069,12,24,1,true,false,18,true,17,false
[consuming1],108,557.9499994424726,12,24,0,false,false,19,false,17,false
[producing2],109,573.9628537848944,12,25,1,false,false,19,false,17,false
[con_ready1],110,574.0431498825529,12,25,1,true,false,19,true,17,false
[consuming1],111,576.4227431308874,12,25,0,false,false,20,false,17,false
[producing],112,594.682457217725,13,25,1,false,false,20,false,17,false
[producing2],113,604.0131541207134,13,26,2,false,false,20,false,17,false
[con_ready1],114,605.3992933008324,13,26,2,true,false,20,true,17,false
[consuming1],115,606.7774589228167,13,26,1,false,false,21,false,17,false
[producing2],116,610.4589986469534,13,27,2,false,false,21,false,17,false
[producing2],117,616.6701077262248,13,28,3,false,false,21,false,17,false
[producing],118,640.4335746590291,14,28,4,false,false,21,false,17,false
[producing2],119,641.5215023905546,14,29,5,false,false,21,false,17,false
