action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing],1,4.213568779923836,1,0,1,false,false,0,false,0,false
[con_ready1],2,4.309019373101326,1,0,2,false,false,0,true,0,false
[con_ready2],3,13.592274502017649,1,0,2,false,true,0,true,0,true
[consuming2],4,15.15193534055202,1,0,1,false,false,0,true,1,false
[producing],5,25.55066318279657,2,0,2,false,false,0,true,1,false
[con_ready2],6,26.062801626084045,2,0,2,false,true,0,true,1,true
[consuming2],7,27.809201276906215,2,0,1,false,false,0,true,2,false
[con_ready2],8,27.9119754590991,2,0,1,false,true,0,true,2,true
[consuming2],9,30.758999493301285,2,0,0,false,false,0,true,3,false
[producing2],10,60.85119168391929,2,1,1,false,false,0,true,3,false
[producing2],11,78.98239795730277,2,2,1,true,false,0,true,3,false
[consuming1],12,80.57335411279732,2,2,0,false,false,1,false,3,false
[producing],13,105.87491895546022,3,2,1,false,false,1,false,3,false
[con_ready1],14,109.36456608653968,3,2,2,false,false,1,true,3,false
[producing2],15,114.35998127950862,3,3,2,true,false,1,true,3,false
[consuming1],16,114.59112992168616,3,3,1,false,false,2,false,3,false
[producing],17,116.03814606233315,4,3,2,false,false,2,false,3,false
[producing2],18,116.22958673853068,4,4,2,true,false,2,false,3,false
