action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,6.567144982817531,0,1,1,false,false,0,false,0,false
[con_ready1],2,7.466205544054836,0,1,2,false,false,0,true,0,false
[con_ready2],3,10.866866096955523,0,1,2,false,true,0,true,0,true
[consuming2],4,11.619378610157407,0,1,1,false,false,0,true,1,false
[producing2],5,22.272985842124896,0,2,1,true,false,0,true,1,false
[consuming1],6,24.372810671410367,0,2,0,false,false,1,false,1,false
[producing2],7,39.77170386468032,0,3,1,false,false,1,false,1,false
[producing],8,45.08999580066838,1,3,2,false,false,1,false,1,false
[con_ready2],9,50.56436279831291,1,3,2,false,true,1,false,1,true
[consuming2],10,52.16565957290672,1,3,1,false,false,1,false,2,false
[producing2],11,53.49974850251735,1,4,1,true,false,1,false,2,false
